# RCBIRE
parameter,independent_variables,3
parameter,coordinate_system,body
BIRE[deg],alpha[deg],beta[deg],Cx,Cy,Cz,Cl,Cm,Cn
-20.0,-15.0,10.0,0.057650808073,-0.030888283056,0.814109069074,0.00249626507,0.08270135044,-0.010543080364
-20.0,-15.0,20.0,0.050978457777,-0.096892215751,0.735803085084,0.007921965336,0.104539774279,-0.005837656227
-20.0,-10.0,-20.0,0.007529455079,0.144455454426,0.555164664936,-0.008650744303,0.186026891675,-0.013667172098
-20.0,-10.0,-10.0,0.009201229663,0.080279114211,0.55806655486,-0.000291342099,0.104563637316,-0.014146109714
-20.0,-10.0,0.0,0.003919498766,0.022167501698,0.549381090716,0.000730687085,0.049514335505,-0.011845780485
-20.0,-10.0,10.0,0.004385642888,-0.037895367352,0.497220021264,7.3864193e-05,0.024789796789,-0.008455099715
-20.0,-10.0,20.0,-0.001602059448,-0.098665378492,0.4477752083,0.001251025524,0.043306919566,-0.009662758174
-20.0,-5.0,-20.0,-0.030011883887,0.136244480417,0.259606454243,-0.01238277866,0.114408996605,-0.006373062093
-20.0,-5.0,-10.0,-0.026164761038,0.069181882979,0.240880520304,-0.00185724791,0.051855279148,-0.007002471762
-20.0,-5.0,0.0,-0.026270267073,0.012682503143,0.222660154876,0.000409645362,0.007152375449,-0.006716355569
-20.0,-5.0,10.0,-0.029262604282,-0.041228917176,0.189833463003,-0.00072181794,-0.017136842866,-0.007760699911
-20.0,-5.0,20.0,-0.035692456408,-0.094852561784,0.172935992898,-0.00515188883,0.002637681868,-0.014604892406
-20.0,0.0,-20.0,-0.045761183642,0.12769471849,-0.045349776144,-0.01782870693,0.032979860873,-0.001197877868
-20.0,0.0,-10.0,-0.042329463197,0.062346573645,-0.066034113805,-0.003997554323,0.015173592258,-0.002908061367
-20.0,0.0,0.0,-0.040481686105,0.001327931462,-0.109852551746,0.000361541979,-0.038850565665,-0.000707145221
-20.0,0.0,10.0,-0.043443384769,-0.04922359568,-0.121926805204,0.001841995624,-0.061300439562,-0.003669831241
-20.0,0.0,20.0,-0.050230746705,-0.105298966479,-0.128637631748,-0.000944853263,-0.074041771397,-0.009943428908
-20.0,5.0,-20.0,-0.03918714748,0.123063515426,-0.322393236691,-0.014944743563,-0.010885124805,6.5768905e-05
-20.0,5.0,-10.0,-0.039224925084,0.056158511322,-0.372902874652,-0.006045827286,-0.024769759861,8.0130637e-05
-20.0,5.0,0.0,-0.038994136615,-0.007962886494,-0.438171446139,-0.000251001704,-0.080599287925,0.004231785476
-20.0,5.0,10.0,-0.038092696131,-0.060585369034,-0.433651389521,0.005506610727,-0.105219937287,0.00281874292
-20.0,5.0,20.0,-0.039558396929,-0.118005802794,-0.424516006637,0.004799035349,-0.144913179318,-0.001857901631
-20.0,10.0,-20.0,-0.009290433025,0.118556036658,-0.592587773212,-0.008712508978,-0.054130463588,-0.000765147254
-20.0,10.0,-10.0,-0.015120907299,0.048242120475,-0.68688897157,-0.006888536603,-0.07878128246,0.00309420298
-20.0,10.0,0.0,-0.02045843783,-0.016788980525,-0.757272899287,0.000541447211,-0.115775667649,0.008987371671
-20.0,10.0,10.0,-0.01177775513,-0.075098183427,-0.749639762821,0.008193496715,-0.15884746428,0.011709947276
-20.0,10.0,20.0,-0.005839107973,-0.131680736491,-0.71205640467,0.0103207767,-0.211377722828,0.008694510568
-20.0,15.0,-20.0,0.038687583984,0.105751839321,-0.898413929068,-0.007649176103,-0.150037805052,0.001535684382
-20.0,15.0,-10.0,0.031125855702,0.039026855375,-1.002373504244,-0.004802529471,-0.138975137638,0.006463933036
-20.0,15.0,0.0,0.019689763484,-0.027409654094,-1.075555549885,0.0018315182,-0.159143993849,0.014772693959
-20.0,15.0,10.0,0.03715513418,-0.09029649902,-1.063486435606,0.008543187729,-0.217185132255,0.021453913162
-20.0,15.0,20.0,0.048147344732,-0.148466371667,-1.015025502034,0.010712517134,-0.301235246629,0.022525615322
-20.0,20.0,-20.0,0.099901826879,0.092150835701,-1.209992166976,-0.003931200559,-0.244300593015,0.002607518648
-20.0,20.0,-10.0,0.101367108731,0.029272815717,-1.31981082335,-0.001673958706,-0.208276385137,0.009965573193
-20.0,20.0,0.0,0.087443532091,-0.040391109747,-1.393511615386,0.003246460123,-0.215389927527,0.021874003081
-20.0,20.0,10.0,0.110387550717,-0.108746913703,-1.379914414512,0.007789311311,-0.28504653442,0.033265911066
-20.0,20.0,20.0,0.116171139575,-0.166998454666,-1.329871881726,0.008708055333,-0.398487956348,0.038806147503
-15.0,-20.0,-20.0,0.123803295648,0.144453956558,1.136042896562,-0.005051835716,0.31119390319,-0.024548895317
-15.0,-20.0,-10.0,0.138118222886,0.090527172468,1.180428599378,0.000688852754,0.212969322569,-0.0235315131
-15.0,-20.0,0.0,0.126382429327,0.030585073589,1.195964696063,0.003258070415,0.154963725764,-0.016864909748
-15.0,-20.0,10.0,0.132868207542,-0.029400987246,1.142591310004,0.005762600802,0.162527266037,-0.009853329732
-15.0,-20.0,20.0,0.115631382549,-0.085167416159,1.068494106331,0.011035311605,0.221131105988,-0.007060280126
-15.0,-15.0,-20.0,0.05777107786,0.134403145631,0.827603070215,-0.004309375759,0.226519345702,-0.013320471636
-15.0,-15.0,-10.0,0.062591683673,0.079054340218,0.864262889626,0.000720628157,0.148529000196,-0.015336129809
-15.0,-15.0,0.0,0.053018239598,0.023302085822,0.874639683979,0.001527899595,0.098217636814,-0.012631083167
-15.0,-15.0,10.0,0.058238008821,-0.034026701752,0.823076761007,0.002351018567,0.094348674773,-0.008882141933
-15.0,-15.0,20.0,0.051631773233,-0.094112291881,0.754246870363,0.007332100837,0.129493003621,-0.007636447557
-15.0,-10.0,-20.0,0.004762606868,0.129787136169,0.538522594793,-0.00778131243,0.162934215823,-0.006094747115
-15.0,-10.0,-10.0,0.008231502887,0.070399091535,0.552025834024,-0.000270722038,0.096414216571,-0.008890074568
-15.0,-10.0,0.0,0.003982648809,0.017099668237,0.552048452558,0.000359098526,0.053052859064,-0.009128914791
-15.0,-10.0,10.0,0.004815110696,-0.038429844102,0.506137586786,-7.5105265e-05,0.036732095514,-0.008166127329
-15.0,-10.0,20.0,-0.001210818237,-0.098491649015,0.457545953058,0.003288537614,0.055603880962,-0.009742141979
-15.0,-5.0,-20.0,-0.031695542277,0.124885200389,0.24477100987,-0.012036514922,0.094012323336,-0.000598409449
-15.0,-5.0,-10.0,-0.026759402463,0.062098556857,0.23459110085,-0.001896703703,0.043644149512,-0.003212175806
-15.0,-5.0,0.0,-0.026222155487,0.009955159476,0.224904066086,0.000277129381,0.010012771491,-0.005260727327
-15.0,-5.0,10.0,-0.029112630371,-0.04086986067,0.196983161708,-0.000446663269,-0.007376859756,-0.008021089427
-15.0,-5.0,20.0,-0.036212923736,-0.094467463335,0.182728168768,-0.002511102833,0.01471209108,-0.014797417205
-15.0,0.0,-20.0,-0.047249296419,0.119875010217,-0.050043305195,-0.015216270274,0.027202198924,0.002741674323
-15.0,0.0,-10.0,-0.04275083693,0.057020022304,-0.070233757557,-0.003802403354,0.009205098523,-4.0234366e-05
-15.0,0.0,0.0,-0.040480643338,0.000910353449,-0.109803097831,0.00035486331,-0.038757434627,-0.000488796646
-15.0,0.0,10.0,-0.043672561383,-0.046185119159,-0.113057995723,0.002137560526,-0.049394277033,-0.005401306426
-15.0,0.0,20.0,-0.050332323258,-0.099093801087,-0.108825707593,-7.8147429e-05,-0.047684416998,-0.01312995204
-15.0,5.0,-20.0,-0.039991005702,0.116087683668,-0.324124051122,-0.011796468806,-0.012605962177,0.003559819632
-15.0,5.0,-10.0,-0.039340408177,0.052241491122,-0.380774595262,-0.006376574618,-0.035642732149,0.002118984795
-15.0,5.0,0.0,-0.039011585244,-0.006063558437,-0.439053114474,-0.000201719492,-0.081630485086,0.003216049976
-15.0,5.0,10.0,-0.038547817005,-0.054572496469,-0.422757987566,0.005712975436,-0.091157222818,-0.00041239467
-15.0,5.0,20.0,-0.040756534906,-0.108526447044,-0.403071080204,0.005821603519,-0.116442743969,-0.006961089737
-15.0,10.0,-20.0,-0.009525099524,0.110782934247,-0.610001751557,-0.008991550099,-0.078589071937,0.003211077078
-15.0,10.0,-10.0,-0.015014857348,0.046780268835,-0.693139453186,-0.006408709598,-0.086902712352,0.003798469835
-15.0,10.0,0.0,-0.02047163847,-0.012793598513,-0.758475375646,0.000569087607,-0.117221018394,0.006855544739
-15.0,10.0,10.0,-0.012483215158,-0.067035561881,-0.743249203469,0.008006011433,-0.150759653137,0.007396138969
-15.0,10.0,20.0,-0.007291178674,-0.120605070815,-0.69971470479,0.009625948628,-0.19566465834,0.002630052476
-15.0,15.0,-20.0,0.038904864943,0.100606519304,-0.915533119326,-0.007046705812,-0.172676786594,0.004200662532
-15.0,15.0,-10.0,0.031684727097,0.039889035442,-1.012817729821,-0.00479536466,-0.152538270896,0.005960480642
-15.0,15.0,0.0,0.019787892599,-0.021132318999,-1.078548162927,0.001599557743,-0.162993021981,0.01141486294
-15.0,15.0,10.0,0.036254741494,-0.079578785664,-1.059411337606,0.00800886282,-0.212192191802,0.015695264084
-15.0,15.0,20.0,0.046203312874,-0.134026572144,-1.006314653059,0.009409017876,-0.290659825116,0.014587358533
-15.0,20.0,-20.0,0.101037418451,0.090071155248,-1.229825746776,-0.003301268982,-0.270239293724,0.003669327591
-15.0,20.0,-10.0,0.102516024287,0.033081293332,-1.332425629112,-0.001774258988,-0.224695486596,0.00792317827
-15.0,20.0,0.0,0.087818430019,-0.031356467343,-1.398840352399,0.002713523311,-0.222386785515,0.017031376068
-15.0,20.0,10.0,0.109436095997,-0.094889499924,-1.37851029718,0.006861888107,-0.283662416176,0.025782790283
-15.0,20.0,20.0,0.113748325896,-0.148573043232,-1.323863710937,0.0070443038,-0.391671443166,0.028659648785
-10.0,-20.0,-20.0,0.122171255114,0.129893819219,1.12771504867,-0.006765377801,0.300024741674,-0.016555186316
-10.0,-20.0,-10.0,0.137038642791,0.07755651062,1.176207480909,-0.00047274206,0.207310774897,-0.016399945406
-10.0,-20.0,0.0,0.12633323924,0.020449020878,1.197997315976,0.002267758831,0.157644538558,-0.011292092028
-10.0,-20.0,10.0,0.133677453858,-0.036670950358,1.151261250286,0.004997649544,0.174037282802,-0.005962116427
-10.0,-20.0,20.0,0.116988451116,-0.090085762354,1.083193764859,0.011035832733,0.240522555165,-0.004662481214
-10.0,-15.0,-20.0,0.056262581901,0.122511926326,0.8169381077,-0.005136701902,0.212165288132,-0.006961003047
-10.0,-15.0,-10.0,0.061631690978,0.068538693407,0.858665703915,0.000173347213,0.141024186406,-0.009661796169
-10.0,-15.0,0.0,0.052942503361,0.015504329776,0.875818669659,0.0010891745,0.09964478964,-0.008406640851
-10.0,-15.0,10.0,0.05882371851,-0.038547861183,0.831323931931,0.002041778767,0.105079994032,-0.006471997197
-10.0,-15.0,20.0,0.05235571895,-0.095530834983,0.768885633458,0.007523490941,0.148569852416,-0.007099126104
-10.0,-10.0,-20.0,0.002374644496,0.117772113975,0.519245600631,-0.00645511268,0.136271894832,3.6499207e-05
-10.0,-10.0,-10.0,0.00730285263,0.061537805101,0.544207909445,-1.8075819e-05,0.085857914392,-0.004187279241
-10.0,-10.0,0.0,0.003946260792,0.011449745888,0.553112648442,0.000204775781,0.054387662439,-0.006110768026
-10.0,-10.0,10.0,0.005143118374,-0.040701495392,0.513867827662,0.000122458825,0.04662302511,-0.006933485657
-10.0,-10.0,20.0,-0.000544686296,-0.101510022628,0.462208384652,0.006379357583,0.0603583435,-0.008037855458
-10.0,-5.0,-20.0,-0.032637308757,0.116144432638,0.223157820039,-0.012470725275,0.064163093075,0.00358778099
-10.0,-5.0,-10.0,-0.02721524053,0.05611305218,0.229244345193,-0.00153523136,0.036530899868,-2.9514124e-05
-10.0,-5.0,0.0,-0.026163683105,0.006982181395,0.226968364904,8.2371443e-05,0.012705361553,-0.003683094819
-10.0,-5.0,10.0,-0.028845097454,-0.04184723865,0.203741141848,-0.00012908403,0.001864519067,-0.007544489439
-10.0,-5.0,20.0,-0.036248838102,-0.09677366986,0.189376092558,0.000783222047,0.022222938285,-0.013515869904
-10.0,0.0,-20.0,-0.048442691722,0.112893364965,-0.053296896712,-0.011871362363,0.023760591567,0.006247458463
-10.0,0.0,-10.0,-0.04310476155,0.052464974074,-0.07517834804,-0.003546387064,0.002230151776,0.002388074334
-10.0,0.0,0.0,-0.040480108059,0.000471787467,-0.109958734094,0.000341326133,-0.038930201689,-0.000257707442
-10.0,0.0,10.0,-0.043758267474,-0.044648374177,-0.103801173389,0.00244603982,-0.036926449795,-0.00631982057
-10.0,0.0,20.0,-0.049644492161,-0.094680449014,-0.08396671407,-0.000406415584,-0.013536211808,-0.015364863101
-10.0,5.0,-20.0,-0.040363056194,0.109663087478,-0.326134094874,-0.008518401369,-0.014527368533,0.00674640756
-10.0,5.0,-10.0,-0.039371417235,0.049736962906,-0.386536288218,-0.00618445609,-0.043454894494,0.003383472144
-10.0,5.0,0.0,-0.039036107466,-0.004022996899,-0.439048912385,-9.2414279e-05,-0.081541116972,0.002132972774
-10.0,5.0,10.0,-0.038757827808,-0.051047804214,-0.414547716818,0.006072187594,-0.08053824276,-0.002312032767
-10.0,5.0,20.0,-0.041328793888,-0.102770451182,-0.383050405311,0.006401208912,-0.089901260302,-0.010116113634
-10.0,10.0,-20.0,-0.010198197325,0.104876960764,-0.623856130447,-0.008054682409,-0.096456471283,0.006401783216
-10.0,10.0,-10.0,-0.014854796757,0.046378800342,-0.701505292303,-0.006306888573,-0.097609326797,0.003938320104
-10.0,10.0,0.0,-0.020483723704,-0.008628006154,-0.75933350002,0.000464084702,-0.118268049785,0.004628150443
-10.0,10.0,10.0,-0.013113581874,-0.060165068174,-0.736207304617,0.007681664714,-0.141849323658,0.00369339087
-10.0,10.0,20.0,-0.008432101865,-0.111985267977,-0.686631809216,0.008860197699,-0.178881779651,-0.002135942787
-10.0,15.0,-20.0,0.039458965406,0.098580108949,-0.933076997616,-0.006661687441,-0.195796118218,0.005195156547
-10.0,15.0,-10.0,0.032319988501,0.042627291289,-1.022858340995,-0.004981833152,-0.165560460243,0.004446630377
-10.0,15.0,0.0,0.019854951809,-0.014374168545,-1.080759251336,0.001182270214,-0.165866748294,0.007779066439
-10.0,15.0,10.0,0.035390170902,-0.069722782023,-1.054309335896,0.007320402436,-0.205858613526,0.010359472939
-10.0,15.0,20.0,0.044442430778,-0.121547199266,-0.995418199174,0.008224498095,-0.276982931883,0.007684877728
-10.0,20.0,-20.0,0.10254629207,0.091570938843,-1.24968010076,-0.002999000456,-0.296191645959,0.002810862204
-10.0,20.0,-10.0,0.103716048592,0.039158686962,-1.344102832697,-0.002140418583,-0.239893689524,0.004637124881
-10.0,20.0,0.0,0.088109141662,-0.021467172325,-1.402885039588,0.001971137366,-0.227751794502,0.011693202561
-10.0,20.0,10.0,0.108410985533,-0.08146871292,-1.375374086513,0.00577138679,-0.279986629963,0.018477799727
-10.0,20.0,20.0,0.111290887556,-0.131732076052,-1.314525581579,0.005549582057,-0.380189009752,0.019352990368
-5.0,-20.0,-20.0,0.12081624481,0.117219836058,1.118615011536,-0.008378510135,0.287818421841,-0.009642734938
-5.0,-20.0,-10.0,0.136088018292,0.065700807709,1.171200991941,-0.001704486954,0.200619036796,-0.009879448003
-5.0,-20.0,0.0,0.126281507484,0.010231881716,1.19910179593,0.00116495932,0.159101138985,-0.005655390241
-5.0,-20.0,10.0,0.134448685531,-0.045228852243,1.158807905195,0.004031070041,0.184079690659,-0.001326542321
-5.0,-20.0,20.0,0.118301855488,-0.097202351054,1.09650249745,0.010591141484,0.258210207321,-0.001023783161
-5.0,-15.0,-20.0,0.055108839428,0.112834664958,0.806292614453,-0.006039865077,0.197988909193,-0.001810880218
-5.0,-15.0,-10.0,0.060796310541,0.05927743649,0.852521404576,-0.000427813163,0.132863341619,-0.004667623346
-5.0,-15.0,0.0,0.052884877171,0.007734724211,0.876427621926,0.000567099595,0.100367205848,-0.004194618279
-5.0,-15.0,10.0,0.059422636588,-0.044303824604,0.83889556459,0.001585828087,0.114957001124,-0.003388318261
-5.0,-15.0,20.0,0.05322833572,-0.099246263791,0.782645269215,0.007320596504,0.166704418467,-0.005278073843
-5.0,-10.0,-20.0,0.001129691698,0.109881251131,0.503624866729,-0.006184893188,0.115117749509,0.004077424844
-5.0,-10.0,-10.0,0.006623346241,0.054406300075,0.536966233975,-7.4215796e-05,0.076336580602,-0.000391904879
-5.0,-10.0,0.0,0.003903638781,0.00569900246,0.553427441117,0.000116761974,0.054708761061,-0.003040518749
-5.0,-10.0,10.0,0.005559391797,-0.044046080373,0.521755168672,0.000178565029,0.056679610347,-0.005132582553
-5.0,-10.0,20.0,0.00045140113,-0.105064560207,0.466277160959,0.009152867284,0.064311610228,-0.006036255902
-5.0,-5.0,-20.0,-0.034187144965,0.109453027092,0.209734120198,-0.010276669815,0.046340511533,0.006943184367
-5.0,-5.0,-10.0,-0.027704320863,0.050965922315,0.223631649881,-0.001005422248,0.028936027329,0.002713113124
-5.0,-5.0,0.0,-0.02613708873,0.003599064279,0.228093198306,-1.2763472e-05,0.014213633713,-0.001897600946
-5.0,-5.0,10.0,-0.028508086512,-0.043613037383,0.211255446504,3.1826198e-05,0.012110878196,-0.006621331476
-5.0,-5.0,20.0,-0.035967103745,-0.099605683753,0.196883746872,0.003492097657,0.031224304654,-0.012029019192
-5.0,0.0,-20.0,-0.049276888073,0.106471618207,-0.057459748382,-0.008415557609,0.019237353176,0.00947898819
-5.0,0.0,-10.0,-0.043384336128,0.048782901625,-0.080892806486,-0.003281262161,-0.005758028219,0.004322000018
-5.0,0.0,0.0,-0.040478994836,0.000133517317,-0.110017656529,0.000261920397,-0.039017582605,-7.5884579e-05
-5.0,0.0,10.0,-0.043715753705,-0.044723604571,-0.095106697432,0.002770961147,-0.025167751424,-0.006366174694
-5.0,0.0,20.0,-0.049866136464,-0.096791472415,-0.070856615744,0.002064159092,0.003336300618,-0.01434538416
-5.0,5.0,-20.0,-0.040486909684,0.104007034891,-0.33292013788,-0.006227305259,-0.023094504858,0.009560965207
-5.0,5.0,-10.0,-0.039322009993,0.048301625598,-0.393351420171,-0.006161045968,-0.052607756068,0.004061531847
-5.0,5.0,0.0,-0.03905141491,-0.002003189355,-0.438999259487,-3.2343617e-05,-0.081432246957,0.00106204777
-5.0,5.0,10.0,-0.038996082006,-0.048961348678,-0.407430092446,0.00614851844,-0.071266310817,-0.003510994635
-5.0,5.0,20.0,-0.041410077966,-0.100323017447,-0.366497166377,0.006255060197,-0.068113529084,-0.011485031645
-5.0,10.0,-20.0,-0.010237258669,0.102233943397,-0.640333658603,-0.00787780446,-0.118262468651,0.007740031126
-5.0,10.0,-10.0,-0.014544695198,0.047531354146,-0.711079059573,-0.006561851788,-0.109863718122,0.003243238482
-5.0,10.0,0.0,-0.020492325964,-0.004344803321,-0.75985361655,0.000259001861,-0.118910799841,0.002332367306
-5.0,10.0,10.0,-0.013668200633,-0.054553354399,-0.728505543254,0.007290044645,-0.132080820543,0.000644055806
-5.0,10.0,20.0,-0.009305922454,-0.105917929236,-0.672273872484,0.008271912595,-0.160249946489,-0.005530484232
-5.0,15.0,-20.0,0.040322326418,0.099743285396,-0.950456136489,-0.00655146307,-0.218624677218,0.00447204539
-5.0,15.0,-10.0,0.033018437532,0.047144935013,-1.032226049287,-0.005361626144,-0.177678792912,0.00196737823
-5.0,15.0,0.0,0.019893941457,-0.007276046817,-1.082124182964,0.000627642768,-0.167654776522,0.003942670707
-5.0,15.0,10.0,0.034560709218,-0.06089355348,-1.048074372521,0.006590374647,-0.197998780302,0.005552345333
-5.0,15.0,20.0,0.042853580397,-0.111433901284,-0.982218279038,0.007322051015,-0.260043737846,0.002071917019
-5.0,20.0,-20.0,0.104393891803,0.096678662329,-1.268820865331,-0.003062072946,-0.321187524084,-6.887837e-06
-5.0,20.0,-10.0,0.1049356939,0.04732063884,-1.354502162828,-0.002768434664,-0.253402664729,0.000196369155
-5.0,20.0,0.0,0.088274345252,-0.010897862822,-1.405334795166,0.001030904278,-0.231018459362,0.005945494438
-5.0,20.0,10.0,0.107308866351,-0.068818677618,-1.370314158434,0.004656745049,-0.273705282709,0.011561534286
-5.0,20.0,20.0,0.108852907589,-0.117111704914,-1.301926536305,0.004350089655,-0.364154763235,0.011272246022
0.0,-20.0,-20.0,0.119563006888,0.106303677782,1.108290554114,-0.009693125437,0.273971189792,-0.003770197382
0.0,-20.0,-10.0,0.13524719092,0.054927077308,1.165467023723,-0.002927839393,0.192967860296,-0.003965467676
0.0,-20.0,0.0,0.126260231977,0.0,1.199449142842,-0.0,0.159559174617,-0.0
0.0,-20.0,10.0,0.13524719092,-0.054927077308,1.165467023723,0.002927839393,0.192967860296,0.003965467676
0.0,-20.0,20.0,0.119563006888,-0.106303677782,1.108290554114,0.009693125437,0.273971189792,0.003770197382
0.0,-15.0,-20.0,0.054138253676,0.105083974467,0.795047863889,-0.006815437549,0.183094811658,0.002270343611
0.0,-15.0,-10.0,0.060073951005,0.051217272697,0.845967270485,-0.001040678267,0.124228656682,-0.000325833188
0.0,-15.0,0.0,0.052863407785,-0.0,0.876612333125,0.0,0.100583098232,0.0
0.0,-15.0,10.0,0.060073951005,-0.051217272697,0.845967270485,0.001040678267,0.124228656682,0.000325833188
0.0,-15.0,20.0,0.054138253676,-0.105083974467,0.795047863889,0.006815437549,0.183094811658,-0.002270343611
0.0,-10.0,-20.0,0.000454470227,0.104977426683,0.489929800947,-0.006444156128,0.097066301311,0.006517364087
0.0,-10.0,-10.0,0.006050560713,0.048602319633,0.529499083092,-0.000154031902,0.066643357098,0.002699173207
0.0,-10.0,0.0,0.003888502324,-0.0,0.553519004863,-0.0,0.054797324993,0.0
0.0,-10.0,10.0,0.006050560713,-0.048602319633,0.529499083092,0.000154031902,0.066643357098,-0.002699173207
0.0,-10.0,20.0,0.000454470227,-0.104977426683,0.489929800947,0.006444156128,0.097066301311,-0.006517364087
0.0,-5.0,-20.0,-0.035376455056,0.104157315996,0.200372981943,-0.006981536456,0.034476349838,0.009634163672
0.0,-5.0,-10.0,-0.02814475951,0.046737490875,0.217491149545,-0.000424377403,0.020600190304,0.004964051421
0.0,-5.0,0.0,-0.026128222986,0.0,0.228458079037,-0.0,0.01472244874,0.0
0.0,-5.0,10.0,-0.02814475951,-0.046737490875,0.217491149545,0.000424377403,0.020600190304,-0.004964051421
0.0,-5.0,20.0,-0.035376455056,-0.104157315996,0.200372981943,0.006981536456,0.034476349838,-0.009634163672
0.0,0.0,-20.0,-0.049770446698,0.100798175112,-0.062966637246,-0.005027737605,0.012975542745,0.012352849428
0.0,0.0,-10.0,-0.04358226257,0.046188920874,-0.087709074753,-0.00303029367,-0.015112939395,0.005653195215
0.0,0.0,0.0,-0.040479413053,-0.0,-0.110024312972,0.0,-0.039054757856,-0.0
0.0,0.0,10.0,-0.04358226257,-0.046188920874,-0.087709074753,0.00303029367,-0.015112939395,-0.005653195215
0.0,0.0,20.0,-0.049770446698,-0.100798175112,-0.062966637246,0.005027737605,0.012975542745,-0.012352849428
0.0,5.0,-20.0,-0.040858625666,0.101440002675,-0.351786158662,-0.006790654889,-0.049105726188,0.010830774959
0.0,5.0,-10.0,-0.039191815488,0.048047180126,-0.400413728572,-0.006176665534,-0.062015404312,0.004097251832
0.0,5.0,0.0,-0.039056633919,0.0,-0.438974857083,0.0,-0.081386593586,-0.0
0.0,5.0,10.0,-0.039191815488,-0.048047180126,-0.400413728572,0.006176665534,-0.062015404312,-0.004097251832
0.0,5.0,20.0,-0.040858625666,-0.101440002675,-0.351786158662,0.006790654889,-0.049105726188,-0.010830774959
0.0,10.0,-20.0,-0.009916922104,0.102612441193,-0.656699928763,-0.007947489936,-0.139847663135,0.007429292277
0.0,10.0,-10.0,-0.01414642299,0.050299696284,-0.720119906819,-0.006899165341,-0.121407883718,0.001692270099
0.0,10.0,0.0,-0.020495444553,-0.0,-0.760028654493,0.0,-0.119128682689,-0.0
0.0,10.0,10.0,-0.01414642299,-0.050299696284,-0.720119906819,0.006899165341,-0.121407883718,-0.001692270099
0.0,10.0,20.0,-0.009916922104,-0.102612441193,-0.656699928763,0.007947489936,-0.139847663135,-0.007429292277
0.0,15.0,-20.0,0.041466247869,0.104074633349,-0.967046154798,-0.006762691065,-0.240328897466,0.002028593413
0.0,15.0,-10.0,0.033768377423,0.05329657977,-1.040687641039,-0.005913244005,-0.188570610418,-0.001401120008
0.0,15.0,0.0,0.019906742804,-0.0,-1.082586650382,0.0,-0.168263151857,0.0
0.0,15.0,10.0,0.033768377423,-0.05329657977,-1.040687641039,0.005913244005,-0.188570610418,0.001401120008
0.0,15.0,20.0,0.041466247869,-0.104074633349,-0.967046154798,0.006762691065,-0.240328897466,-0.002028593413
0.0,20.0,-20.0,0.10652268157,0.105282636847,-1.286481744153,-0.00351203246,-0.344185340525,-0.004745409209
0.0,20.0,-10.0,0.106143009659,0.05731392414,-1.363316905627,-0.003626980092,-0.264786094376,-0.005264000415
0.0,20.0,0.0,0.088329890304,0.0,-1.406165012152,0.0,-0.23212930999,-0.0
0.0,20.0,10.0,0.106143009659,-0.05731392414,-1.363316905627,0.003626980092,-0.264786094376,0.005264000415
0.0,20.0,20.0,0.10652268157,-0.105282636847,-1.286481744153,0.00351203246,-0.344185340525,0.004745409209
5.0,-20.0,-20.0,0.118301855488,0.097202351054,1.09650249745,-0.010591141484,0.258210207321,0.001023783161
5.0,-20.0,-10.0,0.134448685531,0.045228852243,1.158807905195,-0.004031070041,0.184079690659,0.001326542321
5.0,-20.0,0.0,0.126281507484,-0.010231881716,1.19910179593,-0.00116495932,0.159101138985,0.005655390241
5.0,-20.0,10.0,0.136088018292,-0.065700807709,1.171200991941,0.001704486954,0.200619036796,0.009879448003
5.0,-20.0,20.0,0.12081624481,-0.117219836058,1.118615011536,0.008378510135,0.287818421841,0.009642734938
5.0,-15.0,-20.0,0.05322833572,0.099246263791,0.782645269215,-0.007320596504,0.166704418467,0.005278073843
5.0,-15.0,-10.0,0.059422636588,0.044303824604,0.83889556459,-0.001585828087,0.114957001124,0.003388318261
5.0,-15.0,0.0,0.052884877171,-0.007734724211,0.876427621926,-0.000567099595,0.100367205848,0.004194618279
5.0,-15.0,10.0,0.060796310541,-0.05927743649,0.852521404576,0.000427813163,0.132863341619,0.004667623346
5.0,-15.0,20.0,0.055108839428,-0.112834664958,0.806292614453,0.006039865077,0.197988909193,0.001810880218
5.0,-10.0,-20.0,0.00045140113,0.105064560207,0.466277160959,-0.009152867284,0.064311610228,0.006036255902
5.0,-10.0,-10.0,0.005559391797,0.044046080373,0.521755168672,-0.000178565029,0.056679610347,0.005132582553
5.0,-10.0,0.0,0.003903638781,-0.00569900246,0.553427441117,-0.000116761974,0.054708761061,0.003040518749
5.0,-10.0,10.0,0.006623346241,-0.054406300075,0.536966233975,7.4215796e-05,0.076336580602,0.000391904879
5.0,-10.0,20.0,0.001129691698,-0.109881251131,0.503624866729,0.006184893188,0.115117749509,-0.004077424844
5.0,-5.0,-20.0,-0.035967103745,0.099605683753,0.196883746872,-0.003492097657,0.031224304654,0.012029019192
5.0,-5.0,-10.0,-0.028508086512,0.043613037383,0.211255446504,-3.1826198e-05,0.012110878196,0.006621331476
5.0,-5.0,0.0,-0.02613708873,-0.003599064279,0.228093198306,1.2763472e-05,0.014213633713,0.001897600946
5.0,-5.0,10.0,-0.027704320863,-0.050965922315,0.223631649881,0.001005422248,0.028936027329,-0.002713113124
5.0,-5.0,20.0,-0.034187144965,-0.109453027092,0.209734120198,0.010276669815,0.046340511533,-0.006943184367
5.0,0.0,-20.0,-0.049866136464,0.096791472415,-0.070856615744,-0.002064159092,0.003336300618,0.01434538416
