# RCBIRE
parameter,independent_variables,4
parameter,coordinate_system,body
BIRE[deg],alpha[deg],beta[deg],elevator[deg],Cx,Cy,Cz,Cl,Cm,Cn
-45.0,10.0,0.0,-30.0,-0.060527398576,0.113653923936,0.107698340794,-0.005622238867,0.143719484488,-0.061396405991
-45.0,10.0,0.0,-20.0,-0.033807220888,0.086058978567,0.082595666948,-0.004031594277,0.110775859446,-0.046618578385
-45.0,10.0,0.0,-10.0,-0.011148425587,0.048133986002,0.046813216974,-0.00212156911,0.063136150355,-0.026163401221
-45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,10.0,0.0,10.0,-0.013640858405,-0.049684510303,-0.050758065351,0.002034795553,-0.069371221702,0.027366683142
-45.0,10.0,0.0,20.0,-0.038797753251,-0.092151563296,-0.094913594682,0.003705888492,-0.130203750202,0.050978846889
-45.0,10.0,0.0,30.0,-0.067861088478,-0.125289870404,-0.129914115094,0.005004327729,-0.178727630452,0.069572392865
-45.0,10.0,10.0,-30.0,-0.055297987853,0.113928405968,0.125781770623,0.001275552089,0.16899098275,-0.061406151993
-45.0,10.0,10.0,-20.0,-0.030051593963,0.087872123435,0.096430009446,0.000937697119,0.130174722346,-0.047471317012
-45.0,10.0,10.0,-10.0,-0.009152552293,0.050185679801,0.054736540066,0.000508208915,0.074290963009,-0.027186421541
-45.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,10.0,10.0,10.0,-0.015858901779,-0.055549223407,-0.059248328643,-0.000503585783,-0.081474578405,0.0303869248
-45.0,10.0,10.0,20.0,-0.043205389035,-0.104958271121,-0.111584605912,-0.000925800295,-0.154063679089,0.057586303932
-45.0,10.0,10.0,30.0,-0.074271068882,-0.14490047985,-0.153644649015,-0.001253841823,-0.212797369637,0.079699683655
-45.0,10.0,20.0,-30.0,-0.051996350673,0.120126787888,0.149965954311,0.006331910447,0.203031489381,-0.063908022393
-45.0,10.0,20.0,-20.0,-0.027684426953,0.094012032486,0.114947434916,0.004501684174,0.156315754228,-0.050136858349
-45.0,10.0,20.0,-10.0,-0.007883935417,0.054555768295,0.065323513833,0.002339384672,0.08928670922,-0.029175488741
-45.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,10.0,20.0,10.0,-0.01736553036,-0.063372871207,-0.070824832173,-0.002154045498,-0.098107345209,0.034153632462
-45.0,10.0,20.0,20.0,-0.046340904098,-0.121258390176,-0.134148347927,-0.003835712119,-0.186620974309,0.065486854687
-45.0,10.0,20.0,30.0,-0.078985833079,-0.169099827806,-0.185611055175,-0.005079988307,-0.259086958517,0.09147266056
-45.0,15.0,-20.0,-30.0,-0.066968317253,0.13925547652,0.111520066548,-0.017270044114,0.148451951221,-0.073726876026
-45.0,15.0,-20.0,-20.0,-0.038720603577,0.102629970186,0.084629905322,-0.012424180445,0.113230078619,-0.054439000058
-45.0,15.0,-20.0,-10.0,-0.013971912718,0.055568331427,0.047325628226,-0.00656770603,0.063683828445,-0.029542913391
-45.0,15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,15.0,-20.0,10.0,-0.010024931263,-0.052460598008,-0.050079139881,0.006296976527,-0.068196939807,0.028220450217
-45.0,15.0,-20.0,20.0,-0.0313175764,-0.094318845418,-0.09225243302,0.011523697784,-0.126086858209,0.050911913702
-45.0,15.0,-20.0,30.0,-0.056732087835,-0.125007775047,-0.124756187418,0.015619407308,-0.170971703489,0.067693413679
-45.0,15.0,-10.0,-30.0,-0.065579710041,0.121998935785,0.10416524064,-0.014410495661,0.137936703037,-0.064876132725
-45.0,15.0,-10.0,-20.0,-0.037625889449,0.091277381942,0.079873582433,-0.010370879791,0.106385092951,-0.048672838786
-45.0,15.0,-10.0,-10.0,-0.013299233143,0.050344536791,0.045223627317,-0.00548236905,0.060617892932,-0.026936705395
-45.0,15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,15.0,-10.0,10.0,-0.011266345638,-0.050071417428,-0.048917022411,0.00527825775,-0.066456717537,0.027159552956
-45.0,15.0,-10.0,20.0,-0.0341842483,-0.091781451916,-0.091102669766,0.009641875646,-0.124209973886,0.050013808194
-45.0,15.0,-10.0,30.0,-0.061326532519,-0.123620808765,-0.124255016442,0.013046065938,-0.169850139097,0.067637811806
-45.0,15.0,0.0,-30.0,-0.0581396241,0.120379658232,0.110919973608,-0.007593672664,0.146487913825,-0.065088700614
-45.0,15.0,0.0,-20.0,-0.032138310472,0.091484016025,0.085570881559,-0.005413909165,0.113676788693,-0.049595141018
-45.0,15.0,0.0,-10.0,-0.010289666289,0.051414353891,0.048841464464,-0.002826831771,0.065301538251,-0.027962191203
-45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,15.0,0.0,10.0,-0.014521376609,-0.054058616633,-0.053831446966,0.002651437174,-0.07298922201,0.029771836192
-45.0,15.0,0.0,20.0,-0.040581717009,-0.100975624657,-0.101350603416,0.004784290086,-0.137929949217,0.055842643957
-45.0,15.0,0.0,30.0,-0.070505449547,-0.138126503607,-0.139477390203,0.006413799559,-0.190332043525,0.076663377353
-45.0,15.0,10.0,-30.0,-0.054394165433,0.124081471314,0.131267939279,-0.000546756814,0.175210896148,-0.067080101166
-45.0,15.0,10.0,-20.0,-0.029432259527,0.09576136982,0.101123696798,-0.000329357268,0.135661932834,-0.051879302591
-45.0,15.0,10.0,-10.0,-0.008835379421,0.054765400096,0.057730098169,-0.000131296618,0.077887614936,-0.029744662127
-45.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,15.0,10.0,10.0,-0.016352398087,-0.061040521832,-0.063442465454,4.626389e-05,-0.086669556766,0.033477767463
-45.0,15.0,10.0,20.0,-0.044304155419,-0.115775741618,-0.120118041864,3.1659492e-05,-0.164709722442,0.063686138286
-45.0,15.0,10.0,30.0,-0.076010610617,-0.160368687777,-0.166089775447,-4.784528e-06,-0.228384510965,0.088437359045
-45.0,15.0,20.0,-30.0,-0.05338686936,0.131299625881,0.156262742798,0.00451362655,0.210746138284,-0.070226086883
-45.0,15.0,20.0,-20.0,-0.028754301844,0.102563806638,0.12022929403,0.00323224173,0.16287729804,-0.05497056023
-45.0,15.0,20.0,-10.0,-0.008489238324,0.059442383137,0.068628646723,0.001695225693,0.093446808108,-0.031935258305
-45.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,15.0,20.0,10.0,-0.016951736379,-0.068971456288,-0.075387468666,-0.001579022816,-0.103906714341,0.037346502449
-45.0,15.0,20.0,20.0,-0.045716152294,-0.132196714904,-0.143357015126,-0.002825794104,-0.198359158548,0.071731389785
-45.0,15.0,20.0,30.0,-0.078326480591,-0.184645377828,-0.198977156699,-0.003752638507,-0.276144368492,0.100358912496
-45.0,20.0,-20.0,-30.0,-0.064779394529,0.136194922736,0.102702055036,-0.019869388161,0.133612032315,-0.07193345459
-45.0,20.0,-20.0,-20.0,-0.037380991446,0.100598897055,0.078992754882,-0.01428047394,0.103608469118,-0.05321535745
-45.0,20.0,-20.0,-10.0,-0.013394361585,0.054643107017,0.044816906957,-0.007538181352,0.059300393928,-0.028961155507
-45.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,20.0,-20.0,10.0,-0.010103944341,-0.051696106577,-0.049122019772,0.007230186309,-0.066165907989,0.02768169385
-45.0,20.0,-20.0,20.0,-0.031467519059,-0.093353201216,-0.091354009015,0.013196078581,-0.123622521588,0.050154400036
-45.0,20.0,-20.0,30.0,-0.056962304934,-0.124175956379,-0.124458208313,0.01784539317,-0.168980250748,0.066920633568
-45.0,20.0,-10.0,-30.0,-0.060896752832,0.126749114392,0.101633626891,-0.016258965572,0.131811894659,-0.067645548421
-45.0,20.0,-10.0,-20.0,-0.034289764818,0.095095170001,0.078842468419,-0.011654881428,0.103074155502,-0.050889959221
-45.0,20.0,-10.0,-10.0,-0.011538513029,0.052667893196,0.045203499474,-0.006128548161,0.059597248342,-0.028279962429
-45.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,20.0,-10.0,10.0,-0.012751823728,-0.052747392793,-0.050556091501,0.005835121384,-0.067818643498,0.02870150249
-45.0,20.0,-10.0,20.0,-0.037070131686,-0.097321470555,-0.095069093799,0.010588415341,-0.128042339389,0.053208110097
-45.0,20.0,-10.0,30.0,-0.065432617564,-0.131796388836,-0.130671394958,0.014251104052,-0.176484278095,0.072357360083
-45.0,20.0,0.0,-30.0,-0.056486164473,0.129368606249,0.116897159905,-0.008641135123,0.153352912114,-0.069934407419
-45.0,20.0,0.0,-20.0,-0.030969267928,0.098547766535,0.09066474186,-0.006100822692,0.11970942078,-0.053413927879
-45.0,20.0,0.0,-10.0,-0.009674724345,0.055570923494,0.052073288269,-0.003143927253,0.069236095633,-0.030215880945
-45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,20.0,0.0,10.0,-0.015307242247,-0.059120829,-0.058297323845,0.002860873288,-0.078564881062,0.032573297777
-45.0,20.0,0.0,20.0,-0.04226026089,-0.111048172205,-0.110415806451,0.0050909352,-0.14932900671,0.061441275207
-45.0,20.0,0.0,30.0,-0.07308693338,-0.152628906043,-0.152675421944,0.006752423238,-0.206987235645,0.084755087269
-45.0,20.0,10.0,-30.0,-0.054086179773,0.134108166515,0.136154594297,-0.002388574981,0.180351640378,-0.072562891466
-45.0,20.0,10.0,-20.0,-0.029238349711,0.103509421381,0.105430232602,-0.001601578987,0.1404270314,-0.056125168631
-45.0,20.0,10.0,-10.0,-0.008743032369,0.05924559008,0.06054473056,-0.000766293251,0.081134804101,-0.032205036633
-45.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,20.0,10.0,10.0,-0.016646131035,-0.066143564661,-0.067657294895,0.000580932565,-0.091763351406,0.036334662635
-45.0,20.0,10.0,20.0,-0.045049401902,-0.125841524038,-0.128754845198,0.000941463258,-0.175248651589,0.069342462906
-45.0,20.0,10.0,30.0,-0.077291063309,-0.174762319188,-0.178755126819,0.001157934842,-0.243920612694,0.096553129708
-45.0,20.0,20.0,-30.0,-0.054439674216,0.142518470887,0.160598717287,0.002416430606,0.214870564203,-0.076646036347
-45.0,20.0,20.0,-20.0,-0.029572158642,0.111105498394,0.124087893536,0.001765866216,0.166815598403,-0.05985853446
-45.0,20.0,20.0,-10.0,-0.008959347874,0.064302688213,0.071172370343,0.000951146571,0.096194490276,-0.034714532411
-45.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.0,20.0,20.0,10.0,-0.016723910969,-0.074234063127,-0.079335217328,-0.000910498748,-0.10844622728,0.040411669017
-45.0,20.0,20.0,20.0,-0.045435418195,-0.142477030991,-0.151467496922,-0.001661458312,-0.207806815224,0.077725041163
-45.0,20.0,20.0,30.0,-0.078142427338,-0.199239738734,-0.210899074049,-0.002234811163,-0.290132988703,0.108881104096
-40.0,-20.0,-20.0,-30.0,-0.089440903537,0.164032078284,0.196760906503,-0.004899693879,0.269589739089,-0.088044059463
-40.0,-20.0,-20.0,-20.0,-0.053406498309,0.117888061347,0.142045475546,-0.003623522925,0.194729401468,-0.063368157481
-40.0,-20.0,-20.0,-10.0,-0.020877143411,0.061773276328,0.074810144902,-0.001978219729,0.102613593876,-0.033272138357
-40.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-20.0,-20.0,10.0,-0.005237740162,-0.053657611326,-0.067844461149,0.002035046691,-0.093488783719,0.029102237481
-40.0,-20.0,-20.0,20.0,-0.022612177,-0.092708568539,-0.118276274021,0.003799178794,-0.163040348461,0.05046963556
-40.0,-20.0,-20.0,30.0,-0.044875155627,-0.118707626967,-0.152880278409,0.005226706459,-0.210822594579,0.06485233936
-40.0,-20.0,-10.0,-30.0,-0.083965653118,0.137016670745,0.170618983337,0.00200628902,0.228706633589,-0.075140145178
-40.0,-20.0,-10.0,-20.0,-0.049845193168,0.099426761039,0.123837049136,0.001450955173,0.16623644454,-0.054585094041
-40.0,-20.0,-10.0,-10.0,-0.019209259886,0.052719545196,0.065671096853,0.000777808755,0.088289821867,-0.028992802737
-40.0,-20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-20.0,-10.0,10.0,-0.006299221017,-0.047805975649,-0.059964397311,-0.000770851845,-0.081116989691,0.026486886713
-40.0,-20.0,-10.0,20.0,-0.024541213236,-0.083725183087,-0.105107907605,-0.001466295611,-0.142284675483,0.046578060278
-40.0,-20.0,-10.0,30.0,-0.047495860943,-0.108528764548,-0.136392614421,-0.002052156775,-0.184747564335,0.060610324646
-40.0,-20.0,0.0,-30.0,-0.07522933303,0.110438735619,0.156144261817,0.010065182126,0.206419790644,-0.060880456628
-40.0,-20.0,0.0,-20.0,-0.043945309461,0.081406365727,0.113951352662,0.007310759989,0.1509377118,-0.044921304324
-40.0,-20.0,0.0,-10.0,-0.016310667264,0.043974521606,0.06087244587,0.003914346278,0.080802801555,-0.024306037697
-40.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-20.0,0.0,10.0,-0.008434857938,-0.042507054075,-0.055966108336,-0.003861041533,-0.074753529146,0.023670131389
-40.0,-20.0,0.0,20.0,-0.028412983058,-0.0758042456,-0.098803498695,-0.007164923171,-0.13210924592,0.042373466236
-40.0,-20.0,0.0,30.0,-0.052714173443,-0.099806929006,-0.128909082421,-0.009820108201,-0.17250358281,0.055987372734
-40.0,-20.0,10.0,-30.0,-0.063676641341,0.083879590531,0.149579634348,0.018951830856,0.197454410064,-0.044725104562
-40.0,-20.0,10.0,-20.0,-0.035997666194,0.063471935811,0.109779011848,0.01373634021,0.14519509794,-0.033947116492
-40.0,-20.0,10.0,-10.0,-0.012311948166,0.03531474551,0.059093418014,0.007327569841,0.078329606222,-0.018957585166
-40.0,-20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-20.0,10.0,10.0,-0.011597190199,-0.03732133807,-0.054818093766,-0.007164081267,-0.07299512508,0.020281287637
-40.0,-20.0,10.0,20.0,-0.034151046703,-0.068067467241,-0.097613549084,-0.013197926265,-0.130148292743,0.037137024717
-40.0,-20.0,10.0,30.0,-0.060427843899,-0.091277004757,-0.128251237093,-0.017976333367,-0.171156324216,0.049970845872
-40.0,-20.0,20.0,-30.0,-0.05502189004,0.08029478494,0.158375920726,0.020141036721,0.210906437246,-0.04143432608
-40.0,-20.0,20.0,-20.0,-0.030152938281,0.062263425704,0.116951654724,0.014502661245,0.156000657814,-0.032350059791
-40.0,-20.0,20.0,-10.0,-0.009451068667,0.035595534815,0.06348205839,0.007673949465,0.084838965263,-0.018633090067
-40.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-20.0,20.0,10.0,-0.013930161333,-0.040085841685,-0.06041889169,-0.007410737918,-0.081259379063,0.021313362644
-40.0,-20.0,20.0,20.0,-0.038361090814,-0.074638376255,-0.109022372619,-0.013565225531,-0.146884882883,0.03987350229
-40.0,-20.0,20.0,30.0,-0.06611294987,-0.101761050087,-0.144961117589,-0.018389041573,-0.195594064684,0.054559239062
-40.0,-15.0,-20.0,-30.0,-0.086954599093,0.150201686157,0.176671035312,-0.007186804494,0.243359406011,-0.079739812493
-40.0,-15.0,-20.0,-20.0,-0.051901982786,0.108237585771,0.128154194804,-0.005284650917,0.17663928612,-0.057568762852
-40.0,-15.0,-20.0,-10.0,-0.020240192968,0.056911778217,0.067891804251,-0.00286892249,0.093645420906,-0.030343857048
-40.0,-15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-15.0,-20.0,10.0,-0.005379260695,-0.049484846285,-0.062620339794,0.002907576355,-0.086796773974,0.026605997575
-40.0,-15.0,-20.0,20.0,-0.022868344683,-0.08565649147,-0.109774332069,0.005428008558,-0.152285596754,0.046230314024
-40.0,-15.0,-20.0,30.0,-0.045225404449,-0.109780407895,-0.142542878436,0.007469575867,-0.197907879251,0.059464870621
-40.0,-15.0,-10.0,-30.0,-0.081163101284,0.124852773997,0.154073515589,0.000216276429,0.207812243958,-0.067826472371
-40.0,-15.0,-10.0,-20.0,-0.048038294546,0.090995613542,0.112457407033,0.000143509098,0.151933592836,-0.04951450341
-40.0,-15.0,-10.0,-10.0,-0.018367355281,0.048512203952,0.060052094305,7.0772299e-05,0.081285452241,-0.026458410191
-40.0,-15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-15.0,-10.0,10.0,-0.006847614818,-0.044376041045,-0.055852422934,-5.5600161e-05,-0.076142182694,0.024432936586
-40.0,-15.0,-10.0,20.0,-0.025605250837,-0.078057796557,-0.098573550119,-0.00011397382,-0.134582417207,0.043165885309
-40.0,-15.0,-10.0,30.0,-0.049018173576,-0.101516557779,-0.128650445043,-0.000170317678,-0.175875151111,0.056368484203
-40.0,-15.0,0.0,-30.0,-0.072317893518,0.100376876764,0.142683020395,0.008696114282,0.189880039903,-0.054901834562
-40.0,-15.0,0.0,-20.0,-0.041978851513,0.074514589254,0.104756338361,0.006313057219,0.139740721026,-0.040820146078
-40.0,-15.0,0.0,-10.0,-0.015333291993,0.040592285013,0.056384529749,0.003375769589,0.075421535038,-0.02228629037
-40.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-15.0,0.0,10.0,-0.009301003148,-0.039990255807,-0.052771938541,-0.003320382468,-0.071149341062,0.022160984665
-40.0,-15.0,0.0,20.0,-0.030129962891,-0.071812299878,-0.093889026994,-0.006139184412,-0.126858301361,0.039952724817
-40.0,-15.0,0.0,30.0,-0.055202613238,-0.09507435298,-0.123295602082,-0.008387104222,-0.166889249136,0.053085094123
-40.0,-15.0,10.0,-30.0,-0.062548396596,0.095090081173,0.149658384248,0.012789843773,0.199799401739,-0.051184605794
-40.0,-15.0,10.0,-20.0,-0.035168159483,0.071879675968,0.110798446269,0.009221641857,0.148318178164,-0.038777677667
-40.0,-15.0,10.0,-10.0,-0.011866143961,0.040011291423,0.060292500785,0.004889015532,0.080957044288,-0.021648274391
-40.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-15.0,10.0,10.0,-0.012658032331,-0.041680192879,-0.058526869357,-0.004727366543,-0.079419104774,0.022717032066
-40.0,-15.0,10.0,20.0,-0.036314339493,-0.076397080686,-0.10577527902,-0.008680163646,-0.143923711794,0.041778465527
-40.0,-15.0,10.0,30.0,-0.063671504262,-0.102875136667,-0.140865618534,-0.011796736603,-0.19211472098,0.056413691943
-40.0,-15.0,20.0,-30.0,-0.054972723384,0.081512798699,0.153345074441,0.018345224216,0.204627465753,-0.042381786965
-40.0,-15.0,20.0,-20.0,-0.02998584843,0.06347637773,0.114031381913,0.013189333789,0.152570093953,-0.033191307441
-40.0,-15.0,20.0,-10.0,-0.009258671598,0.036477141216,0.062449668104,0.006963752514,0.083818358901,-0.019191553853
-40.0,-15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-15.0,20.0,10.0,-0.014622423439,-0.041443699756,-0.060996567421,-0.006703144385,-0.082674065595,0.022084513237
-40.0,-15.0,20.0,20.0,-0.040064040956,-0.077615099354,-0.111238755724,-0.012231403206,-0.151266723678,0.041508968284
-40.0,-15.0,20.0,30.0,-0.068939085512,-0.106318854561,-0.149243472462,-0.01653824628,-0.203508226496,0.057011728904
-40.0,-10.0,-20.0,-30.0,-0.083759048613,0.138294582943,0.157919559719,-0.009569153499,0.217786879475,-0.072829462994
-40.0,-10.0,-20.0,-20.0,-0.049868244611,0.099953261419,0.11520627025,-0.007000776259,0.159013780447,-0.052753392167
-40.0,-10.0,-20.0,-10.0,-0.019314615077,0.052755739872,0.061458773055,-0.00377873866,0.084915355893,-0.027921116958
-40.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-10.0,-20.0,10.0,-0.005849759843,-0.046049121393,-0.057740299246,0.003780346876,-0.080225913574,0.024600659197
-40.0,-10.0,-20.0,20.0,-0.023722201319,-0.079920534773,-0.101859667484,0.007038008819,-0.141712206242,0.042863354153
-40.0,-10.0,-20.0,30.0,-0.046384146625,-0.102612419775,-0.132945193413,0.009666482305,-0.185186251975,0.055235517825
-40.0,-10.0,-10.0,-30.0,-0.077501667002,0.114823202136,0.140581028213,-0.001891653221,0.1906463091,-0.061849081692
-40.0,-10.0,-10.0,-20.0,-0.045582889959,0.084102044053,0.103274791399,-0.001385400893,0.140332263173,-0.0453972736
-40.0,-10.0,-10.0,-10.0,-0.017166738077,0.045114957647,0.055591836941,-0.000747536192,0.075715759416,-0.024421098997
-40.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-10.0,-10.0,10.0,-0.007793199436,-0.041806177782,-0.052738656708,0.000754438056,-0.072434489929,0.022876740386
-40.0,-10.0,-10.0,20.0,-0.02739817294,-0.073956976492,-0.093811253144,0.001396843847,-0.129131154359,0.040654438411
-40.0,-10.0,-10.0,30.0,-0.051532557014,-0.096625839708,-0.123230886671,0.001909400384,-0.169955053433,0.053338785944
-40.0,-10.0,0.0,-30.0,-0.06941930538,0.095151552049,0.133885346178,0.00613899976,0.179436608913,-0.051784370104
-40.0,-10.0,0.0,-20.0,-0.039979209543,0.071137211655,0.098974754203,0.004452795444,0.133029620913,-0.03878877252
-40.0,-10.0,0.0,-10.0,-0.014314765193,0.039086338374,0.053731492776,0.002377684366,0.072463784154,-0.02136653551
-40.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-10.0,0.0,10.0,-0.010322566559,-0.039290894628,-0.051371196176,-0.002338121491,-0.069987502651,0.021688007084
-40.0,-10.0,0.0,20.0,-0.032146366284,-0.071130889559,-0.09222655394,-0.004314983173,-0.126040311762,0.039416143123
-40.0,-10.0,0.0,30.0,-0.058115419965,-0.094800661457,-0.122035745072,-0.005886043668,-0.167216436941,0.052716185261
-40.0,-10.0,10.0,-30.0,-0.063397868561,0.093958078105,0.141398944717,0.010767642252,0.188957081167,-0.05072179336
-40.0,-10.0,10.0,-20.0,-0.035859458661,0.071402893757,0.105396310273,0.007762339553,0.141304540318,-0.038633615516
-40.0,-10.0,10.0,-10.0,-0.012262490139,0.040005960138,0.057835889781,0.00411315877,0.077834092411,-0.021708187677
-40.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-10.0,10.0,10.0,-0.012301113491,-0.042257110169,-0.057356235787,-0.003987293671,-0.078110278463,0.023114498829
-40.0,-10.0,10.0,20.0,-0.035876176294,-0.077967416572,-0.104553445244,-0.007310944158,-0.142889848035,0.042780020342
-40.0,-10.0,10.0,30.0,-0.063345193713,-0.105550532158,-0.140223978545,-0.009924839759,-0.192208889407,0.058063095114
-40.0,-10.0,20.0,-30.0,-0.055847858727,0.077256290351,0.145546558346,0.018193443071,0.193608425309,-0.040349458058
-40.0,-10.0,20.0,-20.0,-0.030545931069,0.060815644735,0.108913973868,0.01309197705,0.145402691173,-0.031927433856
-40.0,-10.0,20.0,-10.0,-0.009485965048,0.035346544302,0.060119508105,0.006918694334,0.080608332222,-0.018658205756
-40.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-10.0,20.0,10.0,-0.014634436653,-0.041225493821,-0.059667095969,-0.006691610481,-0.080933001354,0.022031428172
-40.0,-10.0,20.0,20.0,-0.040400931805,-0.077795130551,-0.109696041849,-0.012202590485,-0.149436379638,0.041698631208
-40.0,-10.0,20.0,30.0,-0.069757565818,-0.10720465514,-0.148128362453,-0.016485652471,-0.202505674579,0.05758963112
-40.0,-5.0,-20.0,-30.0,-0.079661984713,0.129913940924,0.14087492119,-0.012408842894,0.193400449989,-0.068200927355
-40.0,-5.0,-20.0,-20.0,-0.047159832413,0.094194988716,0.1035202454,-0.009042167817,0.142303755654,-0.049566101532
-40.0,-5.0,-20.0,-10.0,-0.018018311454,0.049924167508,0.055710006084,-0.00485673649,0.076701972823,-0.026348621951
-40.0,-5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.0,-5.0,-20.0,10.0,-0.006735927429,-0.043805008414,-0.053577085704,0.004803830834,-0.07428888838,0.023345380487
-40.0,-5.0,-20.0,20.0,-0.025331898022,-0.076317978187,-0.09524882185,0.008908859255,-0.132301908574,0.040836588959
-40.0,-5.0,-20.0,30.0,-0.048560406234,-0.098282038371,-0.125100927314,0.012199220808,-0.174041466129,0.052784403737
-40.0,-5.0,-10.0,-30.0,-0.073939333286,0.10967952252,0.130115470331,-0.004529817605,0.176807341262,-0.058734400709
-40.0,-5.0,-10.0,-20.0,-0.043176193344,0.080699227798,0.09635680003,-0.003294379918,0.131250374288,-0.043321888223
