# RCBIRE
parameter,independent_variables,4
parameter,coordinate_system,body
BIRE[deg],alpha[deg],beta[deg],aileron[deg],Cx,Cy,Cz,Cl,Cm,Cn
-10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,20.0,10.0,10.0,-0.009036449803,-0.010018672628,-0.028596382266,-0.03964236474,0.004695699058,-0.000804943423
-10.0,20.0,10.0,20.0,-0.026299627951,-0.017863038661,-0.057986461413,-0.073043149544,0.003905191756,-0.002200751522
-10.0,20.0,10.0,30.0,-0.048087275242,-0.022917806356,-0.085477710263,-0.09943487119,-0.001243084871,-0.004243998671
-10.0,20.0,20.0,-30.0,-0.116639590872,0.006405420813,0.109293154566,0.095054218824,-0.038589796412,-0.000307656143
-10.0,20.0,20.0,-20.0,-0.076245410305,0.008002810917,0.08169224703,0.069493111496,-0.024526632814,-0.001151717946
-10.0,20.0,20.0,-10.0,-0.035870408216,0.00588688647,0.045448658701,0.037509206518,-0.011142702198,-0.000997362743
-10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,20.0,20.0,10.0,0.002383461952,-0.014293891201,-0.053431898791,-0.037353078053,0.005223762855,0.001510084753
-10.0,20.0,20.0,20.0,-0.004924559276,-0.026842033489,-0.103329584969,-0.068863641494,0.005057163294,0.002281791607
-10.0,20.0,20.0,30.0,-0.018644766094,-0.036405286779,-0.146728587576,-0.093793425498,0.000738403019,0.002029707353
-5.0,-20.0,-20.0,-30.0,-0.116815224272,-0.008736863073,-0.125217020124,0.091604658481,0.022411167237,0.0025745835
-5.0,-20.0,-20.0,-20.0,-0.076366124378,-0.009214138409,-0.092270928174,0.067051274063,0.014774932923,0.002590647424
-5.0,-20.0,-20.0,-10.0,-0.035892111041,-0.006365552401,-0.05068447727,0.036234240643,0.006892901041,0.001696788907
-5.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-20.0,-20.0,10.0,0.002141854791,0.0150178547,0.058726291024,-0.036159067702,-0.002173016888,-0.002405913326
-5.0,-20.0,-20.0,20.0,-0.005679637818,0.029029256909,0.113423284406,-0.066751855947,0.000272770841,-0.004392423989
-5.0,-20.0,-20.0,30.0,-0.020080658094,0.040826594659,0.161161256871,-0.091053361,0.006502837489,-0.005691171172
-5.0,-20.0,-10.0,-30.0,-0.087867720538,-0.013181828628,-0.055997263622,0.098758905841,0.016099497149,-0.000582471227
-5.0,-20.0,-10.0,-20.0,-0.055118609652,-0.011032449843,-0.042269729063,0.072282086719,0.011004812062,-0.000129400582
-5.0,-20.0,-10.0,-10.0,-0.024417240688,-0.006590980768,-0.024061414371,0.039061683276,0.005277855216,2.933444e-05
-5.0,-20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-20.0,-10.0,10.0,-0.009856002525,0.010877899025,0.033117196077,-0.039000447983,-0.001229391243,-0.000347859157
-5.0,-20.0,-10.0,20.0,-0.027955019207,0.020475715691,0.066302617287,-0.072057144507,0.001783885179,-0.000504442033
-5.0,-20.0,-10.0,30.0,-0.05054065206,0.028119133103,0.097077499433,-0.098352930353,0.008495928122,-0.00036359949
-5.0,-20.0,0.0,-30.0,-0.067451096034,-0.027191359385,0.025271193703,0.103814414045,0.015290695581,0.003212698103
-5.0,-20.0,0.0,-20.0,-0.040071098706,-0.019168288044,0.016376744233,0.075845973649,0.010149256537,0.001838622983
-5.0,-20.0,0.0,-10.0,-0.016272963615,-0.009869053693,0.007135395649,0.040911851538,0.004584322367,0.000678222217
-5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-20.0,0.0,10.0,-0.018207881849,0.008925701429,0.002916150284,-0.040701489627,0.000270355898,-0.000190334446
-5.0,-20.0,0.0,20.0,-0.043416270199,0.015585441646,0.01093380062,-0.075093480595,0.005541036652,9.0991162e-05
-5.0,-20.0,0.0,30.0,-0.071610796074,0.01995585171,0.022090521316,-0.102355916807,0.015051406073,0.00072806423
-5.0,-20.0,10.0,-30.0,-0.048975371424,-0.040868026132,0.093926266736,0.102327894806,0.000441657943,0.007591584529
-5.0,-20.0,10.0,-20.0,-0.026656369947,-0.027536679508,0.066136896264,0.074744083103,-0.00118773639,0.004529699729
-5.0,-20.0,10.0,-10.0,-0.009089451192,-0.013629042385,0.033817617754,0.040342013847,-0.001768723502,0.00192843699
-5.0,-20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-20.0,10.0,10.0,-0.025399958871,0.00837648713,-0.024168354849,-0.040287729394,0.006711197696,-0.001154240473
-5.0,-20.0,10.0,20.0,-0.056814427802,0.014304952347,-0.039541993309,-0.074528210971,0.017865574454,-0.00196368196
-5.0,-20.0,10.0,30.0,-0.089976910193,0.018008166281,-0.047310470603,-0.101847593862,0.032560304877,-0.002526755596
-5.0,-20.0,20.0,-30.0,-0.022669434942,-0.050878037598,0.136471483043,0.09615532507,-0.029486087327,0.012598356984
-5.0,-20.0,20.0,-20.0,-0.007860245104,-0.033374384872,0.097043681213,0.070188658331,-0.023881531729,0.007791544961
-5.0,-20.0,20.0,-10.0,0.000804423392,-0.016096442578,0.050512446143,0.037898033401,-0.014433618965,0.003543334621
-5.0,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-20.0,20.0,10.0,-0.034751148622,0.006947640888,-0.042078421149,-0.037975652764,0.019844679851,-0.002662037227
-5.0,-20.0,20.0,20.0,-0.074144300266,0.011488966326,-0.073496524098,-0.070477030422,0.0429434295,-0.005085299131
-5.0,-20.0,20.0,30.0,-0.113741263775,0.014088677601,-0.094686202334,-0.096634914386,0.067993507503,-0.007299999209
-5.0,-15.0,-20.0,-30.0,-0.10873173271,-0.00260268544,-0.150408618371,0.082899163034,0.018030927057,0.001560713449
-5.0,-15.0,-20.0,-20.0,-0.070751278295,-0.004789567585,-0.110111544107,0.060681661076,0.012372073008,0.001923401573
-5.0,-15.0,-20.0,-10.0,-0.033058685478,-0.00402245703,-0.059881434071,0.032806214385,0.006048311771,0.001381204595
-5.0,-15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-15.0,-20.0,10.0,-0.000509666785,0.012819282397,0.065804363594,-0.032771910274,-0.002510434328,-0.002192321448
-5.0,-15.0,-20.0,20.0,-0.010352822391,0.025080535369,0.125391649875,-0.060543450654,-0.001372191122,-0.004060536563
-5.0,-15.0,-20.0,30.0,-0.026217518196,0.035646050448,0.176091031035,-0.082655557637,0.002841895569,-0.005346755038
-5.0,-15.0,-10.0,-30.0,-0.085513872469,-0.011989743332,-0.069518435567,0.091954926076,0.015334189701,0.001690419483
-5.0,-15.0,-10.0,-20.0,-0.053551197771,-0.010183435716,-0.051455682541,0.067323273594,0.011127411408,0.001559301998
-5.0,-15.0,-10.0,-10.0,-0.023674065689,-0.006185347435,-0.028502082062,0.036405318869,0.005766572156,0.000972366237
-5.0,-15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-15.0,-10.0,10.0,-0.010793028615,0.010630951221,0.034855929383,-0.036412969979,-0.003372085071,-0.001336034411
-5.0,-15.0,-10.0,20.0,-0.029551190809,0.020382380586,0.068065550533,-0.067353079683,-0.003511595968,-0.002503521516
-5.0,-15.0,-10.0,30.0,-0.052562421722,0.028567898524,0.097620987472,-0.092047622892,-0.000642873334,-0.003372286372
-5.0,-15.0,0.0,-30.0,-0.068112147997,-0.016866883232,0.015433527816,0.094961000163,0.005083199133,0.000390676872
-5.0,-15.0,0.0,-20.0,-0.04074049596,-0.01215424717,0.01014357048,0.069529930234,0.003549233923,0.000113222329
-5.0,-15.0,0.0,-10.0,-0.016732804976,-0.006411985199,0.00444232398,0.037597174607,0.001581967212,-5.2826654e-05
-5.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-15.0,0.0,10.0,-0.017926516577,0.006201446272,0.002753087814,-0.037573051084,0.001535345897,0.000132066626
-5.0,-15.0,0.0,20.0,-0.042843611906,0.011174782728,0.008954170855,-0.06944769325,0.0062011656,0.000352780352
-5.0,-15.0,0.0,30.0,-0.070796464744,0.014777600817,0.017301332264,-0.094817521102,0.013635197147,0.000643297728
-5.0,-15.0,10.0,-30.0,-0.052131126259,-0.03074364743,0.095806601386,0.093308668276,-0.008081080192,0.005089714842
-5.0,-15.0,10.0,-20.0,-0.029197217592,-0.020400033634,0.068333055619,0.068244719826,-0.006800167973,0.002902989072
-5.0,-15.0,10.0,-10.0,-0.010592572315,-0.009947010606,0.03557330753,0.036884359886,-0.004395740806,0.001173657977
-5.0,-15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-15.0,10.0,10.0,-0.023881651786,0.005035039423,-0.028498072143,-0.036901241987,0.007935578667,-0.00063470041
-5.0,-15.0,10.0,20.0,-0.05384189174,0.008485378238,-0.048975831668,-0.068288888488,0.018744247941,-0.001211206468
-5.0,-15.0,10.0,30.0,-0.085771081846,0.010582937392,-0.061958178407,-0.093351599428,0.031761435986,-0.001784397614
-5.0,-15.0,20.0,-30.0,-0.028712176623,-0.045262410276,0.15527250479,0.087367243336,-0.02833350259,0.012314711541
-5.0,-15.0,20.0,-20.0,-0.012504211874,-0.029253959235,0.111521493412,0.063800594378,-0.022433223613,0.007598361707
-5.0,-15.0,20.0,-10.0,-0.001835427666,-0.01386239658,0.058820739305,0.034458135006,-0.013266122636,0.003443485575
-5.0,-15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-15.0,20.0,10.0,-0.031903872884,0.004648848036,-0.052617707726,-0.034496975131,0.017336548302,-0.002514804198
-5.0,-15.0,20.0,20.0,-0.068626561896,0.007266100009,-0.094181347299,-0.063962381391,0.036946250445,-0.004808425957
-5.0,-15.0,20.0,30.0,-0.105962244258,0.008458625007,-0.124387704423,-0.087635647514,0.057813737722,-0.006963763208
-5.0,-10.0,-20.0,-30.0,-0.097362782247,0.00703196081,-0.170173468154,0.075924333164,0.014438737466,-0.00169722859
-5.0,-10.0,-20.0,-20.0,-0.062817184082,0.002149500741,-0.12412845432,0.055569086893,0.010392364073,-0.000349492291
-5.0,-10.0,-20.0,-10.0,-0.029021561285,-0.000346749464,-0.067114667939,0.03004994193,0.005348119947,0.00021964472
-5.0,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-10.0,-20.0,10.0,-0.004239350852,0.009299385931,0.071150731842,-0.030042369152,-0.002905994752,-0.001168721538
-5.0,-10.0,-20.0,20.0,-0.016919520131,0.018773913246,0.134328615967,-0.055551377967,-0.003069913824,-0.002294461353
-5.0,-10.0,-20.0,30.0,-0.034789727,0.027390408569,0.187073634612,-0.075925041638,-0.000848962626,-0.003145040482
-5.0,-10.0,-10.0,-30.0,-0.081590582381,-0.004961678015,-0.082382900436,0.085932315841,0.012064999736,0.000847397429
-5.0,-10.0,-10.0,-20.0,-0.050904788818,-0.004961767638,-0.060367762806,0.062887456472,0.009133995221,0.00091842461
-5.0,-10.0,-10.0,-10.0,-0.022387491695,-0.003340616119,-0.032929842679,0.034000117522,0.004943851611,0.000619190778
-5.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-10.0,-10.0,10.0,-0.011945180654,0.007835738197,0.037135169939,-0.033998413617,-0.003480824624,-0.001002371754
-5.0,-10.0,-10.0,20.0,-0.031453053306,0.015330044038,0.071194376489,-0.062894286146,-0.004620961689,-0.001932772141
-5.0,-10.0,-10.0,30.0,-0.054872523645,0.021924371257,0.1005236148,-0.085976950999,-0.003484059885,-0.002706887675
-5.0,-10.0,0.0,-30.0,-0.068235989404,-0.006890852808,0.007025600798,0.088867241118,-0.001735721445,-0.001854256345
-5.0,-10.0,0.0,-20.0,-0.04110354519,-0.005051057442,0.004586074798,0.065100694017,-0.001094798422,-0.0013903311
-5.0,-10.0,0.0,-10.0,-0.017081395077,-0.002723875184,0.0018996975,0.035226948092,-0.000663683903,-0.000770195706
-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-10.0,0.0,10.0,-0.0175412433,0.002894311563,0.002764238292,-0.0352558448,0.002504256926,0.000642965182
-5.0,-10.0,0.0,20.0,-0.041918005134,0.005509013916,0.007591681878,-0.065210990194,0.006750170579,0.001061562397
-5.0,-10.0,0.0,30.0,-0.069281147882,0.007708086348,0.013677938415,-0.089101070824,0.012566009276,0.001267563352
-5.0,-10.0,10.0,-30.0,-0.056138658581,-0.016820369747,0.093882588143,0.086031898383,-0.017166667243,0.000717715802
-5.0,-10.0,10.0,-20.0,-0.032470257594,-0.010472529732,0.067547968044,0.062981195438,-0.013048897987,-0.000107103188
-5.0,-10.0,10.0,-10.0,-0.012552843646,-0.004758455898,0.035604387018,0.034073159653,-0.007492853866,-0.000333086986
-5.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-10.0,10.0,10.0,-0.021699441699,0.000245953867,-0.030884920529,-0.034131441968,0.009860893812,0.000628076363
-5.0,-10.0,10.0,20.0,-0.049515273114,2.8488873e-05,-0.054668653836,-0.063177118086,0.021091145859,0.000900358838
-5.0,-10.0,10.0,30.0,-0.079552060506,-0.000380674209,-0.07134696427,-0.086383697404,0.033165586101,0.000786877319
-5.0,-10.0,20.0,-30.0,-0.038531863901,-0.034079136037,0.166496567721,0.079584545137,-0.031719513627,0.008874957831
-5.0,-10.0,20.0,-20.0,-0.019923733411,-0.021146805354,0.120313113147,0.058165563651,-0.024327470474,0.005140018017
-5.0,-10.0,20.0,-10.0,-0.005981320319,-0.00953331964,0.06397307663,0.031438194902,-0.013915637734,0.002150349938
-5.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-10.0,20.0,10.0,-0.027486870478,0.000456682092,-0.059812133418,-0.031482868017,0.016657709475,-0.001262374143
-5.0,-10.0,20.0,20.0,-0.060163290393,-0.000332251375,-0.108601004494,-0.058346175799,0.034301330084,-0.002552683179
-5.0,-10.0,20.0,30.0,-0.09410088831,-0.001616263695,-0.145490269148,-0.079909386037,0.052150915639,-0.004008776196
-5.0,-5.0,-20.0,-30.0,-0.082887693314,0.018672761472,-0.182703065686,0.071574405812,0.013441823972,-0.006098418805
-5.0,-5.0,-20.0,-20.0,-0.052627079961,0.010636957209,-0.132996212403,0.052329861655,0.010132224008,-0.003517889339
-5.0,-5.0,-20.0,-10.0,-0.023770804105,0.004193425745,-0.07164724272,0.028280554557,0.005500526186,-0.001450189124
-5.0,-5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-5.0,-20.0,10.0,-0.009167559353,0.004863821358,0.07384974045,-0.028269867805,-0.004245891331,0.000412760826
-5.0,-5.0,-20.0,20.0,-0.02573196438,0.010768528448,0.138380160946,-0.0523176913,-0.006658574496,0.000521134709
-5.0,-5.0,-20.0,30.0,-0.046463285566,0.016800496629,0.191352891404,-0.07158784084,-0.007385558848,0.000515509653
-5.0,-5.0,-10.0,-30.0,-0.075986429122,0.00296071664,-0.090836792504,0.081553879183,0.010945330076,-0.000665300143
-5.0,-5.0,-10.0,-20.0,-0.047029289553,0.000872770338,-0.066042820222,0.059680664474,0.008770349211,-0.000184893928
-5.0,-5.0,-10.0,-10.0,-0.020438419389,-0.000172270166,-0.035621893904,0.032269307579,0.005021221523,2.3091629e-05
-5.0,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-5.0,-10.0,10.0,-0.013707286734,0.004681154515,0.03780922634,-0.03226579724,-0.004420291569,-0.000411817961
-5.0,-5.0,-10.0,20.0,-0.034492387807,0.009493495142,0.071488406791,-0.059683811509,-0.007190607495,-0.000819453952
-5.0,-5.0,-10.0,30.0,-0.0587593975,0.014024578496,0.099744689118,-0.081583180101,-0.008199947897,-0.001192578329
-5.0,-5.0,0.0,-30.0,-0.068038620287,0.000489696868,0.000528764983,0.085414455397,-0.005423056405,-0.002621367595
-5.0,-5.0,0.0,-20.0,-0.041159659487,0.000556058659,0.000262540182,0.062543964623,-0.003596512063,-0.002028162671
-5.0,-5.0,0.0,-10.0,-0.017228946784,0.000389470869,-9.5181458e-05,0.033831141926,-0.001867702805,-0.001144089218
-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-5.0,0.0,10.0,-0.017294498917,-0.000321190211,0.002536180558,-0.033834693322,0.002771304851,0.001062114797
-5.0,-5.0,0.0,20.0,-0.041266194411,-0.000350826517,0.006141832865,-0.062564122333,0.00641031818,0.001795661884
-5.0,-5.0,0.0,30.0,-0.068158947788,-7.2452584e-05,0.010380903538,-0.085470378262,0.010807232648,0.00216864623
-5.0,-5.0,10.0,-30.0,-0.061393987944,0.006067860165,0.081727879617,0.080027883455,-0.03397263167,-0.008012397568
-5.0,-5.0,10.0,-20.0,-0.036724210878,0.006159489544,0.059026216616,0.058608704017,-0.025253373764,-0.006380627811
-5.0,-5.0,10.0,-10.0,-0.01509735518,0.004113206012,0.031309127205,0.031721967456,-0.013990499904,-0.003633160351
-5.0,-5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-5.0,10.0,10.0,-0.018693165162,-0.008288438885,-0.028680328188,-0.031790926285,0.015524485549,0.003715003655
-5.0,-5.0,10.0,20.0,-0.04350662361,-0.015349555112,-0.051645834676,-0.058844917894,0.03065986896,0.006375334542
-5.0,-5.0,10.0,30.0,-0.070848515817,-0.020770292886,-0.068605830308,-0.080466224895,0.044770425606,0.007931120267
-5.0,-5.0,20.0,-30.0,-0.051262610095,-0.021700026561,0.171527650064,0.074077451725,-0.035374388496,0.004681007746
-5.0,-5.0,20.0,-20.0,-0.029401430697,-0.012078694868,0.124432415493,0.054183020236,-0.026457208844,0.002082045199
-5.0,-5.0,20.0,-10.0,-0.011200395044,-0.004647664897,0.066521188015,0.029305586574,-0.014714631547,0.000511993178
-5.0,-5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,-5.0,20.0,10.0,-0.02200507449,-0.004333175913,-0.064263812037,-0.029356474755,0.016130410371,0.000362462044
-5.0,-5.0,20.0,20.0,-0.049737338734,-0.009044178326,-0.11786207711,-0.054376938655,0.031950524656,0.000400965124
-5.0,-5.0,20.0,30.0,-0.079551224434,-0.013218606558,-0.159486292878,-0.074436236265,0.04689152515,-8.953596e-05
-5.0,0.0,-20.0,-30.0,-0.068880331087,0.019358024642,-0.180295592569,0.071426945381,0.02201642749,-0.004643125985
-5.0,0.0,-20.0,-20.0,-0.042452064908,0.011277977985,-0.130703466293,0.052187087868,0.017326653323,-0.002527857106
-5.0,0.0,-20.0,-10.0,-0.018335235938,0.004597082967,-0.070038839113,0.028197283638,0.009931372506,-0.000948828945
-5.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.0,-20.0,10.0,-0.014617135434,0.004418887194,0.070255618234,-0.028221573403,-0.010330499973,-3.8338275e-05
-5.0,0.0,-20.0,20.0,-0.035874604046,0.010025720224,0.130684696502,-0.052304990485,-0.019425550026,-0.000316094556
-5.0,0.0,-20.0,30.0,-0.06042911091,0.016000769941,0.179473871953,-0.071683117242,-0.026962578562,-0.000686457495
-5.0,0.0,-10.0,-30.0,-0.068979842465,0.005113944614,-0.089692687246,0.079792462983,0.018179890749,0.000752750249
-5.0,0.0,-10.0,-20.0,-0.042124089742,0.002549014542,-0.064664919997,0.05838301115,0.014596234928,0.000808453691
-5.0,0.0,-10.0,-10.0,-0.017923450764,0.000786643575,-0.034486341176,0.031569927417,0.008499671026,0.000531532238
-5.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.0,-10.0,10.0,-0.016010145489,0.003686847943,0.034585681796,-0.031589793119,-0.008967436146,-0.000873751663
-5.0,0.0,-10.0,20.0,-0.038635196754,0.00761641187,0.064480114143,-0.058464364441,-0.016681816182,-0.001613962253
-5.0,0.0,-10.0,30.0,-0.064309979196,0.01149550406,0.088860232933,-0.079960084105,-0.02271713022,-0.002238830865
-5.0,0.0,0.0,-30.0,-0.067816850167,0.004142902793,-0.00261357399,0.084507765968,-0.004743755662,-0.001486739514
-5.0,0.0,0.0,-20.0,-0.041049172159,0.003376452329,-0.001499661798,0.061867667715,-0.002697868485,-0.001257638323
-5.0,0.0,0.0,-10.0,-0.017200111221,0.00196852036,-0.000646822412,0.033460483454,-0.001115402373,-0.000750650698
-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.0,0.0,10.0,-0.017298850812,-0.001929621798,0.000793643343,-0.033460360139,0.000900955251,0.000698274816
-5.0,0.0,0.0,20.0,-0.041236482317,-0.003250761281,0.001809794419,-0.061873706145,0.001923815011,0.00110802101
-5.0,0.0,0.0,30.0,-0.068083207664,-0.003853634174,0.003063584231,-0.084534058117,0.003167863538,0.001176312456
-5.0,0.0,10.0,-30.0,-0.068019480194,0.00251965025,0.086770908596,0.080387956922,-0.025355752488,-0.003424088021
-5.0,0.0,10.0,-20.0,-0.041367560214,0.003834232437,0.063303937213,0.05886501807,-0.018315113143,-0.003168112751
-5.0,0.0,10.0,-10.0,-0.017479587154,0.002999401775,0.03404510181,0.031849572828,-0.009838192465,-0.001979141532
-5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.0,10.0,10.0,-0.016535491985,-0.007493909322,-0.033751870984,-0.031873667415,0.009887409352,0.002274211958
-5.0,0.0,10.0,20.0,-0.039650407345,-0.0139946475,-0.062223878837,-0.058949608783,0.018880638558,0.00382321069
-5.0,0.0,10.0,30.0,-0.065728961485,-0.018967032915,-0.084580409031,-0.080549189353,0.026746517783,0.004542774387
-5.0,0.0,20.0,-30.0,-0.064968295898,-0.020238270227,0.180301790731,0.072374659468,-0.025537120803,0.005697584177
-5.0,0.0,20.0,-20.0,-0.039390910646,-0.010863650365,0.131313887504,0.052964622459,-0.018519473134,0.002755039163
-5.0,0.0,20.0,-10.0,-0.016568928043,-0.00391471857,0.07057421223,0.028652017255,-0.009966388191,0.00083500976
-5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.0,20.0,10.0,-0.016570683655,-0.005215264362,-0.070263415767,-0.028674936631,0.00981824644,0.000161637091
-5.0,0.0,20.0,20.0,-0.039558121327,-0.010718043158,-0.130019714917,-0.053052485632,0.018736477532,9.7118561e-05
-5.0,0.0,20.0,30.0,-0.065480588802,-0.015454251219,-0.177487558633,-0.072537902024,0.026620865466,-0.000465926694
-5.0,5.0,-20.0,-30.0,-0.055264166023,0.018591403661,-0.169019180528,0.07340681624,0.031921873381,-0.002277188457
-5.0,5.0,-20.0,-20.0,-0.032562205117,0.010927075108,-0.121911385028,0.053605112089,0.025462129152,-0.000916941501
-5.0,5.0,-20.0,-10.0,-0.013054225973,0.004514184226,-0.064932190612,0.028960018145,0.014837058986,-0.000143089856
-5.0,5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,5.0,-20.0,10.0,-0.019821150208,0.004372194483,0.063255551592,-0.029028286781,-0.016747649071,-0.000722200236
-5.0,5.0,-20.0,20.0,-0.045513345299,0.009927570214,0.116810721921,-0.05387800153,-0.032646188251,-0.001530069342
-5.0,5.0,-20.0,30.0,-0.073623362281,0.01598279845,0.159337096456,-0.073942391167,-0.046938074541,-0.002347224664
-5.0,5.0,-10.0,-30.0,-0.062176979301,0.000133398318,-0.078568527644,0.079425130839,0.033027009917,0.006022861852
-5.0,5.0,-10.0,-20.0,-0.037414941496,-0.000762641253,-0.055900981114,0.05810631522,0.026157960945,0.004472905785
-5.0,5.0,-10.0,-10.0,-0.01555321354,-0.000822883331,-0.029320537304,0.031427146541,0.01516858893,0.002400835659
-5.0,5.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,5.0,-10.0,10.0,-0.018000929863,0.004950003488,0.027114057228,-0.031507525123,-0.017100283959,-0.002493646118
-5.0,5.0,-10.0,20.0,-0.042085370724,0.009807659027,0.049543380287,-0.058385147367,-0.032978514393,-0.004467804451
-5.0,5.0,-10.0,30.0,-0.068773114894,0.014424266445,0.0670592455,-0.079949653128,-0.046747717914,-0.006017710423
-5.0,5.0,0.0,-30.0,-0.06857332492,0.006265406858,-0.005289779509,0.085741087415,-0.003494191522,0.000410439307
-5.0,5.0,0.0,-20.0,-0.041537122598,0.005067689862,-0.002893964155,0.062760748558,-0.001337170497,7.4668578e-05
-5.0,5.0,0.0,-10.0,-0.017429876286,0.002934747664,-0.000986309681,0.033939284709,-8.9913902e-05,-5.3169009e-05
-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,5.0,0.0,10.0,-0.017049938437,-0.002926212881,-0.001175226407,-0.033943006773,-0.001272824549,3.3487381e-05
-5.0,5.0,0.0,20.0,-0.040797579584,-0.005025484161,-0.002937067864,-0.062781696151,-0.003126781686,-0.000129321322
-5.0,5.0,0.0,30.0,-0.067498995817,-0.006110363854,-0.004804205066,-0.085797952686,-0.005228231794,-0.000555921448
-5.0,5.0,10.0,-30.0,-0.074567177302,0.002978889125,0.084406709687,0.082967698895,-0.021788955809,-0.00103857798
-5.0,5.0,10.0,-20.0,-0.045991731307,0.004178074712,0.062226156493,0.060722402925,-0.014992367981,-0.001418001402
-5.0,5.0,10.0,-10.0,-0.01987051705,0.003198769427,0.033906604665,0.032835757777,-0.007626640915,-0.001040398931
-5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,5.0,10.0,10.0,-0.014338741217,-0.007574599503,-0.03566395593,-0.032833250923,0.006651688419,0.001290382175
-5.0,5.0,10.0,20.0,-0.035725196304,-0.014187286832,-0.066745943543,-0.060723409455,0.011899762387,0.002062409141
-5.0,5.0,10.0,30.0,-0.060529353197,-0.019216930416,-0.091941933099,-0.082980899799,0.015842919167,0.002183220257
-5.0,5.0,20.0,-30.0,-0.07983762812,-0.019154814447,0.182999874232,0.072721211627,-0.013648440526,0.00687026781
-5.0,5.0,20.0,-20.0,-0.050244087571,-0.009999429774,0.133824006537,0.053235802668,-0.008917143995,0.003583231317
-5.0,5.0,20.0,-10.0,-0.022411171206,-0.003421577093,0.072322227802,0.028797418615,-0.004215871277,0.001268784566
-5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,5.0,20.0,10.0,-0.010562494495,-0.005765665388,-0.074107702445,-0.028785041101,0.002269087491,-0.000210536968
-5.0,5.0,20.0,20.0,-0.028242814773,-0.011717809928,-0.138320801971,-0.05318943405,0.003044734372,-0.000546332077
-5.0,5.0,20.0,30.0,-0.049734675511,-0.016728804631,-0.190383979871,-0.072630372878,0.002751434011,-0.001311963631
-5.0,10.0,-20.0,-30.0,-0.04236653017,0.024841628371,-0.160470371103,0.078393348989,0.030224440584,-0.00314264278
-5.0,10.0,-20.0,-20.0,-0.023057656148,0.015645291446,-0.115084240362,0.057212378661,0.025000480014,-0.001627055354
-5.0,10.0,-20.0,-10.0,-0.007887603105,0.007126846537,-0.060871121476,0.030897145602,0.015036419593,-0.000562848719
-5.0,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,10.0,-20.0,10.0,-0.025046836567,0.00175580149,0.057309222589,-0.030987870086,-0.018276267185,-0.000250398633
-5.0,10.0,-20.0,20.0,-0.055317348004,0.005149625601,0.104924375299,-0.057564293032,-0.036659837833,-0.00065838221
-5.0,10.0,-20.0,30.0,-0.087150258413,0.009662865255,0.141995989681,-0.079059311938,-0.05412389735,-0.001222528757
