# AeroScout
parameter,independent variables,3
parameter,coordinate_system,body
alpha[deg],beta[deg],rudder[deg],Cx,Cy,Cz,Cl,Cm,Cn
15.0,-20.0,-20.0,-0.01198194765,-0.065085968802,0.006555856849,-0.003141924908,0.017877404718,0.029969674731
15.0,-20.0,-10.0,-0.00338297845,-0.030648402382,0.003144367726,-0.001503946561,0.007586736888,0.014198606539
15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-20.0,10.0,-0.004531510683,0.032433032014,-0.003921492722,0.001638352963,-0.006156772337,-0.015031971222
15.0,-20.0,20.0,-0.014838375067,0.072443428877,-0.008955097371,0.003698389434,-0.012167354992,-0.033428469077
15.0,-20.0,30.0,-0.029618012597,0.110472103007,-0.01399715272,0.005692408094,-0.016353189614,-0.051145370028
15.0,-10.0,-30.0,-0.026229529191,-0.091802049415,0.004104903843,-0.004550160588,0.018845805588,0.042602080381
15.0,-10.0,-20.0,-0.012843733593,-0.062398676857,0.00309887044,-0.003119696387,0.011368385442,0.028877264261
15.0,-10.0,-10.0,-0.003735189848,-0.029015219173,0.001573748752,-0.001463096779,0.004615319287,0.013504659853
15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-10.0,10.0,-0.004106626118,0.029895960137,-0.002305701781,0.001529365881,-0.00310300516,-0.013912019491
15.0,-10.0,20.0,-0.01381528717,0.065979550738,-0.005415616707,0.003391459111,-0.005511620411,-0.030545819648
15.0,-10.0,30.0,-0.02792969218,0.099507458332,-0.008683657767,0.005136386707,-0.006415110553,-0.046207318021
15.0,0.0,-30.0,-0.027082753869,-0.093368728147,-0.00256267443,-0.00473019012,0.005521793426,0.043445914261
15.0,0.0,-20.0,-0.013332983482,-0.062667372813,-0.00133088912,-0.003180258292,0.002489162887,0.029074540662
15.0,0.0,-10.0,-0.003922847666,-0.028762598997,-0.000446996596,-0.00146190801,0.000548780998,0.013419344615
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,10.0,-0.003922847666,0.028762598997,-0.000446996596,0.00146190801,0.000548780998,-0.013419344615
15.0,0.0,20.0,-0.013332983482,0.062667372813,-0.00133088912,0.003180258292,0.002489162887,-0.029074540662
15.0,0.0,30.0,-0.027082753869,0.093368728147,-0.00256267443,0.00473019012,0.005521793426,-0.043445914261
15.0,10.0,-30.0,-0.02792969218,-0.099507458332,-0.008683657767,-0.005136386707,-0.006415110553,0.046207318021
15.0,10.0,-20.0,-0.01381528717,-0.065979550738,-0.005415616707,-0.003391459111,-0.005511620411,0.030545819648
15.0,10.0,-10.0,-0.004106626118,-0.029895960137,-0.002305701781,-0.001529365881,-0.00310300516,0.013912019491
15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10.0,10.0,-0.003735189848,0.029015219173,0.001573748752,0.001463096779,0.004615319287,-0.013504659853
15.0,10.0,20.0,-0.012843733593,0.062398676857,0.00309887044,0.003119696387,0.011368385442,-0.028877264261
15.0,10.0,30.0,-0.026229529191,0.091802049415,0.004104903843,0.004550160588,0.018845805588,-0.042602080381
15.0,20.0,-30.0,-0.029618012597,-0.110472103007,-0.01399715272,-0.005692408094,-0.016353189614,0.051145370028
15.0,20.0,-20.0,-0.014838375067,-0.072443428877,-0.008955097371,-0.003698389434,-0.012167354992,0.033428469077
15.0,20.0,-10.0,-0.004531510683,-0.032433032014,-0.003921492722,-0.001638352963,-0.006156772337,0.015031971222
15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,20.0,10.0,-0.00338297845,0.030648402382,0.003144367726,0.001503946561,0.007586736888,-0.014198606539
15.0,20.0,20.0,-0.01198194765,0.065085968802,0.006555856849,0.003141924908,0.017877404718,-0.029969674731
15.0,20.0,30.0,-0.024812078962,0.094577854742,0.009303367509,0.004488803876,0.028587000576,-0.043642847714
20.0,-20.0,-30.0,-0.023428427061,-0.091503339425,0.005715979684,-0.004548461436,0.018643672365,0.042937962253
20.0,-20.0,-20.0,-0.011030673295,-0.06306330077,0.004104625419,-0.003186843279,0.011067545474,0.029512330607
20.0,-20.0,-10.0,-0.002952812615,-0.029735406111,0.001981735485,-0.001526806724,0.00435869804,0.01400835691
20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-20.0,10.0,-0.005404570864,0.031493043293,-0.003016382125,0.001663790273,-0.003422478579,-0.014839247868
20.0,-20.0,20.0,-0.016780767451,0.070318705966,-0.006881092669,0.003755406612,-0.00591618835,-0.032966253295
20.0,-20.0,30.0,-0.032630707422,0.107180213048,-0.010803837415,0.005779030589,-0.006707975656,-0.050434715467
20.0,-10.0,-30.0,-0.025470791851,-0.087765999162,0.001627175989,-0.004515240188,0.012315917572,0.041484120992
20.0,-10.0,-20.0,-0.012309122907,-0.059747913085,0.001380524567,-0.00310034267,0.006814789537,0.028144229327
20.0,-10.0,-10.0,-0.00349530179,-0.027820844415,0.000740098644,-0.001455943576,0.002402129338,0.013188539616
20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-10.0,10.0,-0.004780121106,0.02869399624,-0.00177089751,0.001524440366,-0.001489381609,-0.013596343595
20.0,-10.0,20.0,-0.015299302206,0.063286235667,-0.004138066811,0.003380076834,-0.001682275174,-0.029810317513
20.0,-10.0,30.0,-0.030224147186,0.095371536405,-0.006671221281,0.005117933332,-0.000373538117,-0.045082056459
20.0,0.0,-30.0,-0.027813334383,-0.088758757762,-0.002686492156,-0.004651114068,0.005538698902,0.04208070465
20.0,0.0,-20.0,-0.013785175134,-0.059646697456,-0.001487731544,-0.003130016453,0.002278594047,0.028178059943
20.0,0.0,-10.0,-0.004129739182,-0.027405525058,-0.00056971681,-0.001439973692,0.000312081088,0.013029001657
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,10.0,-0.004129739182,0.027405525058,-0.00056971681,0.001439973692,0.000312081088,-0.013029001657
20.0,0.0,20.0,-0.013785175134,0.059646697456,-0.001487731544,0.003130016453,0.002278594047,-0.028178059943
20.0,0.0,30.0,-0.027813334383,0.088758757762,-0.002686492156,0.004651114068,0.005538698902,-0.04208070465
20.0,10.0,-30.0,-0.030224147186,-0.095371536405,-0.006671221281,-0.005117933332,-0.000373538117,0.045082056459
20.0,10.0,-20.0,-0.015299302206,-0.063286235667,-0.004138066811,-0.003380076834,-0.001682275174,0.029810317513
20.0,10.0,-10.0,-0.004780121106,-0.02869399624,-0.00177089751,-0.001524440366,-0.001489381609,0.013596343595
20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,10.0,-0.00349530179,0.027820844415,0.000740098644,0.001455943576,0.002402129338,-0.013188539616
20.0,10.0,20.0,-0.012309122907,0.059747913085,0.001380524567,0.00310034267,0.006814789537,-0.028144229327
20.0,10.0,30.0,-0.025470791851,0.087765999162,0.001627175989,0.004515240188,0.012315917572,-0.041484120992
20.0,20.0,-30.0,-0.032630707422,-0.107180213048,-0.010803837415,-0.005779030589,-0.006707975656,0.050434715467
20.0,20.0,-20.0,-0.016780767451,-0.070318705966,-0.006881092669,-0.003755406612,-0.00591618835,0.032966253295
20.0,20.0,-10.0,-0.005404570864,-0.031493043293,-0.003016382125,-0.001663790273,-0.003422478579,0.014839247868
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,10.0,-0.002952812615,0.029735406111,0.001981735485,0.001526806724,0.00435869804,-0.01400835691
20.0,20.0,20.0,-0.011030673295,0.06306330077,0.004104625419,0.003186843279,0.011067545474,-0.029512330607
20.0,20.0,30.0,-0.023428427061,0.091503339425,0.005715979684,0.004548461436,0.018643672365,-0.042937962253
