# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:39:34
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],pbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
0.0,0.057119866428905326,0.0,0.0008013182451273998,0.0018584514491907967,0.0062951447056149995,-0.017737236330252815,0.0102222538253278,-0.0010672784487584539
0.0,0.057119866428905326,5.0,0.0009291196892699041,0.0057564897102758495,-0.001613572974811961,-0.01946656219216055,-0.0002020083917647908,-0.003840206208306562
0.0,0.057119866428905326,10.0,0.0014996923633684989,0.010907682682089625,-0.0037842261929689203,-0.024287023222038157,-0.001466594986400005,-0.007479808302352787
0.0,0.057119866428905326,15.0,0.0024011354399195994,0.01787863685218975,-0.005738607240270088,-0.03133388330420226,-0.0024748932795460032,-0.012434334207757572
0.0,0.057119866428905326,20.0,0.003602461663835599,0.027429744093551964,-0.007541538609090015,-0.040108323569293086,-0.0033597793580789626,-0.019149584171783054
0.0,0.07139983303613166,-20.0,0.004963847313517011,-0.025048428594405106,0.010653475298940007,-0.045283001991617056,0.004667117190696013,0.018360001470799137
0.0,0.07139983303613166,-15.0,0.0032320749201525945,-0.015167206881593044,0.007651003884014962,-0.0353039342374179,0.003027578506919981,0.011228898395816117
0.0,0.07139983303613166,-10.0,0.0019776137362840004,-0.00787523856857582,0.004384578019927976,-0.02778409447933643,0.0011442275500123944,0.005942889885381257
0.0,0.07139983303613166,-5.0,0.0012118887457551984,-0.0021039222352824617,-0.0006001965136659959,-0.023652154543562467,-0.0032171832975551005,0.001848595821622478
0.0,0.07139983303613166,0.0,0.0013567605029584998,0.0028421641032490967,0.0008578643311730055,-0.022878194819472116,0.0031114301940640965,-0.0015862733957278338
0.0,0.07139983303613166,5.0,0.0014563380046217003,0.007222319372336399,-0.0025207409372289824,-0.02439975125700585,-0.00031434784393828685,-0.004820559492320522
0.0,0.07139983303613166,10.0,0.002347917315859399,0.013680631280363823,-0.005913804943626921,-0.030424560891161356,-0.002291705262273014,-0.009386756619718026
0.0,0.07139983303613166,15.0,0.003756627905716698,0.022414524742372148,-0.008967578503290108,-0.03923305961893246,-0.00386764129976902,-0.015596832596875372
0.0,0.07139983303613166,20.0,0.005633669507939296,0.03437422853637456,-0.011784085033049951,-0.05019996857700919,-0.005250483559240959,-0.024007687406516754
0.0,0.08567979964335799,-20.0,0.007155677455306014,-0.030168550333689505,0.015337509289530038,-0.05443408748763735,0.006716229563588999,0.022124102799284135
0.0,0.08567979964335799,-15.0,0.004662147138004197,-0.018278683841933447,0.011015709826147968,-0.0424608764300453,0.004356251112454995,0.013540895422970517
0.0,0.08567979964335799,-10.0,0.0028558429023587597,-0.00949414224863384,0.006313813495411047,-0.033438198005470036,0.001646343026114494,0.007170115841613717
0.0,0.08567979964335799,-5.0,0.0017809418369757989,-0.0025734776639591518,-0.00023505761660097546,-0.028392033336915465,-0.003663433175884502,0.002248796563889498
0.0,0.08567979964335799,0.0,0.001012977436444601,-0.002863628115339663,0.035800169162612805,-0.019967128965521014,0.046499533407399866,0.0013280596134730162
0.0,0.08567979964335799,5.0,0.0021052048366610038,0.008705892505145649,-0.0036289755523329914,-0.029377317387880353,-0.0004502739272418954,-0.005814398558496522
0.0,0.08567979964335799,10.0,0.0033891436315924978,0.016484277501695323,-0.008516942201806987,-0.03660595649899556,-0.0032994695400569984,-0.011318378038342007
0.0,0.08567979964335799,15.0,0.005417986671657601,0.026994579919488747,-0.012914088819139913,-0.04717600432881706,-0.005569133665656006,-0.01879528302846507
0.0,0.08567979964335799,20.0,0.008120792513257605,0.041376728657026164,-0.016968597516090034,-0.060334588857467286,-0.007560448755645988,-0.028912907110765454
5.0,-0.08567979964335799,-20.0,0.006834610489112991,0.0300981418262041,0.014268614827910087,0.05442323115515795,0.005386870999122995,-0.0220730481903113
5.0,-0.08567979964335799,-15.0,0.004521852954271703,0.01824874742940943,0.010491901936507064,0.04245223408963981,0.0037160745197030165,-0.01351760629441117
5.0,-0.08567979964335799,-10.0,0.00284820285415214,0.00950455840964114,0.006521284724718024,0.03342570677741555,0.001995236349161697,-0.0071731240477769295
5.0,-0.08567979964335799,-5.0,0.0018929059431812,0.0027840337888342497,0.002528701875611994,0.02813252822145341,0.00039816064921030167,-0.002363882162973046
5.0,-0.08567979964335799,0.0,0.002076114248533094,-7.629910862807097e-05,0.0206685279054563,0.02139456183973329,0.028907296950365202,0.000277585602745803
5.0,-0.08567979964335799,5.0,0.0021079022554583993,-0.008717626940349079,-0.004327367748512001,0.029354040704454708,-0.0014053807947669028,0.00581985323245406
5.0,-0.08567979964335799,10.0,0.0033392106565291006,-0.01645198518008649,-0.00867288127337107,0.03659465332148926,-0.003552267618732008,0.011296688341659339
5.0,-0.08567979964335799,15.0,0.005284371572004402,-0.02692548331965399,-0.012730049341590055,0.04716675560933044,-0.005434977773658006,0.01874922891801619
5.0,-0.08567979964335799,20.0,0.007895760111888611,-0.0412589799366809,-0.01666635274367989,0.06032310946880132,-0.007391025362841974,0.02883507720998207
5.0,-0.07139983303613166,-20.0,0.004696668075442001,0.0250098281381098,0.009762990802649973,0.04527511729131195,0.00355914701927601,-0.0183299160393003
5.0,-0.07139983303613166,-15.0,0.0031153889709977997,0.01515056265668749,0.00721396327663304,0.03529907258190471,0.0024930209066710007,-0.011215107747607131
5.0,-0.07139983303613166,-10.0,0.0019717552525387195,0.00787784635259917,0.004556291049844008,0.027778114136613446,0.0014332629863216956,-0.00594269826833888
5.0,-0.07139983303613166,-5.0,0.0013229540380057005,0.00227576386326542,0.002000240074119003,0.023380832633179912,0.0006371241972993012,-0.0019417564375485657
5.0,-0.07139983303613166,0.0,0.0013834348203391952,-0.0054227243342391705,0.01506665547108961,0.02391386301247019,0.021627737851736002,0.002895015628601147
5.0,-0.07139983303613166,5.0,0.0014593122415286972,-0.00722644092008292,-0.0030994371811439714,0.024386500921148406,-0.0011055810134951993,0.00482240963454982
5.0,-0.07139983303613166,10.0,0.0023065001322752007,-0.01365867703983136,-0.0060413352532120435,0.03041713277050846,-0.0024987455508169998,0.00937191652101718
5.0,-0.07139983303613166,15.0,0.0036453741837444015,-0.022369165478312393,-0.008813137785349978,0.03922528274132034,-0.0037538903347129893,0.01556565843104869
5.0,-0.07139983303613166,20.0,0.005446338311172708,-0.034294329397974596,-0.01153196762729003,0.05018906434620062,-0.005108217273225968,0.023953114556101468
5.0,-0.057119866428905326,-20.0,0.0029606648868789887,0.01996367594021044,0.006108061289750166,0.03616944005081265,0.002103224279065008,-0.014623648999599208
5.0,-0.057119866428905326,-15.0,0.001972483529548097,0.01208454535838842,0.004547819190431013,0.02818865977798371,0.0015113428520190098,-0.00894047028113263
5.0,-0.057119866428905326,-10.0,0.0012583800272438,0.006273509361725125,0.00294290551092502,0.022172983653146044,0.0009631980086753922,-0.00473093265669528
5.0,-0.057119866428905326,-5.0,0.0008569767599740027,0.00178961013972183,0.0015020255860470066,0.018661922938122414,0.0007323241229963001,-0.0015341116105984248
5.0,-0.057119866428905326,0.0,0.000889543547192298,0.0045479668300834,-0.008810165109176996,0.01136222257391059,-0.009763768649727896,-0.002222872119184403
5.0,-0.057119866428905326,5.0,0.0009319605885736021,-0.0057552980454576505,-0.0020748510599989944,0.019460893266568406,-0.0008326301636478045,0.0038395690360466497
5.0,-0.057119866428905326,10.0,0.0014667055953484984,-0.01089409691173436,-0.003884934742122037,0.02428267296479866,-0.0016302598017350067,0.00747053744164935
5.0,-0.057119866428905326,15.0,0.002312244768021103,-0.01785213914706725,-0.005614584767330122,0.03132759775889034,-0.002382953132679,0.01241516575501767
5.0,-0.057119866428905326,20.0,0.003452817249968501,-0.0273804118077117,-0.007339947325389895,0.04009852155134032,-0.003245618136620998,0.019114156409284468
5.0,-0.042839899821678996,-20.0,0.0016244433445819773,0.014949651904706141,0.003304166785520035,0.02709766258052925,0.0010193498790659894,-0.01094588893253588
5.0,-0.042839899821678996,-15.0,0.0010909506906994978,0.009043581713183322,0.002493449337312992,0.02111227991561481,0.0007712196097250101,-0.00668766397515394
5.0,-0.042839899821678996,-10.0,0.0007059285184816497,0.004687548237764681,0.0016808293459610324,0.016601459456123544,0.000584962117625501,-0.0035343013588156813
5.0,-0.042839899821678996,-5.0,0.0004704575009478011,0.0011440130548550998,0.0015802839550040082,0.014147522356722514,0.0016190771929051016,-0.00102550009799293
5.0,-0.042839899821678996,0.0,0.0003243372930136004,-0.00154489709603378,0.0010551949830850116,0.01299516298829539,0.004018324179973304,0.000881685638494716
5.0,-0.042839899821678996,5.0,0.0005237335543019986,-0.00430063764811834,-0.0012531654337180065,0.014568325120978809,-0.0005861860690095089,0.00286861769646677
5.0,-0.042839899821678996,10.0,0.0008176252908285997,-0.0081520810308918,-0.002203129083819033,0.018182503319805157,-0.0009465510408409872,0.00558759596147868
5.0,-0.042839899821678996,15.0,0.0012826866946431016,-0.013365549577692051,-0.003134214142810121,0.023464976634916535,-0.0013222180189080002,0.00929054831267254
5.0,-0.042839899821678996,20.0,0.0019129447966844126,-0.02050562676182273,-0.004090606659739926,0.03004293338565282,-0.0018034660104689904,0.01430878997545553
5.0,-0.028559933214452663,-20.0,0.0006863185541039762,0.00995772025926297,0.0013515071112299992,0.01805122156980585,0.0003076047981999952,-0.007288271811829331
5.0,-0.028559933214452663,-15.0,0.0004690886814765968,0.00602056605314168,0.0010507798748410346,0.01406120346182131,0.00027269852304601105,-0.004450663040351391
5.0,-0.028559933214452663,-10.0,0.0003127436085852498,0.0031159688084242605,0.0007697976799260209,0.011054686493403444,0.0002984463168568957,-0.00234928117512344
5.0,-0.028559933214452663,-5.0,0.00013519916694120296,0.0011574645367568998,-0.0007869922010819985,0.008930966012248943,-0.001604475726081498,-0.0008972910275927299
5.0,-0.028559933214452663,0.0,0.000911890550969699,-0.0030277102362327403,-0.019802545842818986,0.01288442031391449,-0.0317552604870073,0.0017967899375864371
5.0,-0.028559933214452663,5.0,0.00023300707806379883,-0.002858900316277666,-0.0006338639987130135,0.009699908711661629,-0.0003657401482511091,0.001906842552167862
5.0,-0.028559933214452663,10.0,0.0003575472623627979,-0.005426480404498939,-0.0009953815129800647,0.012107851291265957,-0.0004472604336769881,0.0037181473453395796
5.0,-0.028559933214452663,15.0,0.0005549042377352015,-0.008900551936659144,-0.0013718196069800737,0.015628676803063436,-0.0005716204992370078,0.00618460878548658
5.0,-0.028559933214452663,20.0,0.0008249544106286033,-0.01365836858826346,-0.0017841392496300568,0.02001372148262642,-0.0007818608852219744,0.00952759380993313
5.0,-0.014279966607226332,-20.0,0.00014508124163997715,0.004977846342164081,0.0002501433865500502,0.00902153332366733,-3.209557019101528e-05,-0.0036424309210834
5.0,-0.014279966607226332,-15.0,0.00010568143895280102,0.0030084014462846203,0.00021968675198602572,0.00702669146523678,1.569580769700263e-05,-0.0022234467200404
5.0,-0.014279966607226332,-10.0,7.765915315834006e-05,0.00155478140578211,0.0002095829346669964,0.005523814176348244,0.00010351286253139358,-0.0011723524963234196
5.0,-0.014279966607226332,-5.0,5.494020037090028e-05,0.00043389074451099987,0.00022563449923401757,0.0046302136796067235,0.000233641903521202,-0.0003732979440660598
5.0,-0.014279966607226332,0.0,0.000922828993902898,0.000215434964320375,0.018232612795633305,0.0008584220802959379,0.0255653138312013,7.251707139571301e-05
5.0,-0.014279966607226332,5.0,5.86453347624985e-05,-0.0014265340089756962,-0.00021635914532597278,0.0048467603993507585,-0.0001706211165203031,0.0009515358995560969
5.0,-0.014279966607226332,10.0,8.524945096939976e-05,-0.0027111603754589996,-0.00026117195742803023,0.006049942351897388,-0.00013192926001998062,0.0018572569888698279
5.0,-0.014279966607226332,15.0,0.0001276046921368998,-0.00444831087965147,-0.00032716768656015915,0.007809940800057244,-0.00013097996432401282,0.00309015504704796
5.0,-0.014279966607226332,20.0,0.00018756834498530328,-0.006827029061229169,-0.0004206188424900059,0.01000228350575997,-0.00018076450254400633,0.00476114060769937
5.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.014279966607226332,-20.0,0.00025082281425897746,-0.0049858411754501,0.0006008666608501301,-0.009021983997589649,0.000403480817036006,0.0036473836584525006
5.0,0.014279966607226332,-15.0,0.00015180372129530023,-0.0030117171147362298,0.0003915089818660178,-0.00702761527775131,0.0002252780326930104,0.0022256858613388603
5.0,0.014279966607226332,-10.0,7.95825858316496e-05,-0.0015523589745622202,0.0001409130598439834,-0.005525586900431566,-1.2269599879308202e-05,0.0011712868694776506
5.0,0.014279966607226332,-5.0,8.623995870030154e-05,-0.0006889540190461105,0.0009313126821069995,-0.004376406980568686,0.0013197458631306024,0.00050845690419609
5.0,0.014279966607226332,0.0,0.0012335811835319996,-0.0019639558910721,-0.007512099180154996,-0.0008801061034257399,-0.014130346196900297,0.0014224211714703372
5.0,0.014279966607226332,5.0,5.691055461670008e-05,0.0014242214361261597,1.5917237744023094e-05,-0.004849249869175262,0.0001471024158206935,-0.0009504484013715502
5.0,0.014279966607226332,10.0,0.00010155776885159909,0.0027131086962521303,-0.00021138798670006231,-0.006050754153828482,-5.081895524999824e-05,-0.0018585393066697102
5.0,0.014279966607226332,15.0,0.0001718078758466031,0.004453198794223309,-0.0003900347914400637,-0.007809921564556756,-0.00017826880728499805,-0.00309303863846027
5.0,0.014279966607226332,20.0,0.0002619553909915112,0.0068343242254973995,-0.000522118222169965,-0.01000175864738758,-0.0002392513330889967,-0.0047652586317069295
5.0,0.028559933214452663,-20.0,0.0008977778501909894,-0.009989688757041898,0.0020524006062201394,-0.01805302548244165,0.001177777359865989,0.007308076161306001
5.0,0.028559933214452663,-15.0,0.0005613413114494981,-0.00603381991442563,0.0013939685475150565,-0.01406489444459059,0.0006910838685399989,0.00445961296779542
5.0,0.028559933214452663,-10.0,0.00031671607770931975,-0.0031062780547942504,0.0006322438738329828,-0.011061762296927256,6.652302537180077e-05,0.0023450136098069
5.0,0.028559933214452663,-5.0,1.119596757610114e-05,-5.007408205467013e-05,-0.003939648389404998,-0.010095874092169787,-0.006090087850086898,0.0003237544502054401
5.0,0.028559933214452663,0.0,0.0002990327557221978,0.000851625170475115,0.002054432877932999,-0.00866244158006155,-0.00012192290253489751,-0.0004953003414938061
5.0,0.028559933214452663,5.0,0.0002297058600043006,0.0028496255303399895,-0.00016785979747396818,-0.009709864396355261,0.0002718050023587937,-0.00190247360292858
5.0,0.028559933214452663,10.0,0.0003901730524519982,0.0054342615191096105,-0.0008948842874459961,-0.012111100176181442,-0.00028364046060999626,-0.0037232679469888
5.0,0.028559933214452663,15.0,0.0006432524233472015,0.008920095920226308,-0.0014969677668099646,-0.015628603299862966,-0.000665259787882011,-0.00619613855774701
5.0,0.028559933214452663,20.0,0.0009736337119838068,0.013687544225684899,-0.0019866895669200524,-0.02001162518242488,-0.0008980624631679812,-0.00954406331650123
5.0,0.042839899821678996,-20.0,0.0019415735015129998,-0.0150215405167996,0.004354129024220166,-0.02710172581663355,0.0023221652706449936,0.010990424023565
5.0,0.042839899821678996,-15.0,0.0012293516545638997,-0.009073370120905231,0.0030071060258100024,-0.021120568487180892,0.0013968695854490176,0.006707776569310819
5.0,0.042839899821678996,-10.0,0.0007122040004483498,-0.004665740411717629,0.001473981282086978,-0.016617323544049656,0.00023620808614499555,0.0035246805396831602
5.0,0.042839899821678996,-5.0,0.0004887122832366031,-0.0015625886171450904,0.0010500632239250074,-0.013640906535459487,0.0007485065226542006,0.0012591467175533202
5.0,0.042839899821678996,0.0,0.00032780026200119466,0.00134891135067487,-0.002115493681822997,-0.01299201973757831,-0.00024886891077589846,-0.000783320357219982
5.0,0.042839899821678996,5.0,0.0005192070760254991,0.0042796775652232,-0.0005505460568689946,-0.014590717097050792,0.0003753525523756962,-0.00285871645280447
5.0,0.042839899821678996,10.0,0.0008665884981949,0.00816954290130911,-0.0020500667264550243,-0.01818981943357694,-0.0006976327269549998,-0.00559908478198682
5.0,0.042839899821678996,15.0,0.0014150642423193006,0.01340949472462711,-0.0033204722837301137,-0.023464824071070266,-0.001460332376625989,-0.00931647303782511
5.0,0.042839899821678996,20.0,0.002135726991475309,0.0205712530845343,-0.004393309798629952,-0.03003822844269858,-0.0019758363387230027,-0.014345836623153429
5.0,0.057119866428905326,-20.0,0.003383397704367991,-0.0200913775653611,0.007505451750050129,-0.03617667412746755,0.003835770358132984,0.014702761237016498
5.0,0.057119866428905326,-15.0,0.002157064401468199,-0.01213742193233433,0.00523062896431703,-0.02820335434385009,0.002341998764858022,0.00897616497737452
5.0,0.057119866428905326,-10.0,0.00126734637967864,-0.00623473367771213,0.002666198606302017,-0.022201044250167456,0.0004966560694473904,0.0047137839898331
5.0,0.057119866428905326,-5.0,0.0008268039156010022,-0.0018889748562026703,0.00080228186841802,-0.018392415461584488,-0.0002492429802146007,0.0015800984808848704
5.0,0.057119866428905326,0.0,0.0006800132246193996,0.0017041116537378001,-0.0014431848443159923,-0.017288141885686212,-0.00021738954053179826,-0.000995326924694598
5.0,0.057119866428905326,5.0,0.0009267318128037966,0.00571780731227348,-0.0011313238030200012,-0.019500680227547692,0.0004590996511519979,-0.0038217897703084697
5.0,0.057119866428905326,10.0,0.0015320402061381987,0.01092502663472121,-0.003676546202359021,-0.02429569401050444,-0.0012918853333019897,-0.00749088095990195
5.0,0.057119866428905326,15.0,0.0024884800287986,0.017930192000664008,-0.005860198968580033,-0.03132735814904156,-0.002562733225736996,-0.012461211053656909
5.0,0.057119866428905326,20.0,0.0037494188504960113,0.0274970337414161,-0.007741453089630035,-0.04009018634321928,-0.003471833729149998,-0.01917999275171523
5.0,0.07139983303613166,-20.0,0.005224916539648988,-0.025209161589116902,0.011505644269270032,-0.04528644042601525,0.005717574762236,0.018453406407042898
5.0,0.07139983303613166,-15.0,0.0033462003014532032,-0.015233023028009728,0.00806423350362806,-0.03532194982394359,0.003525761986867021,0.011270759593616722
5.0,0.07139983303613166,-10.0,0.00198395713198368,-0.00781737988788573,0.004209546945401987,-0.027821526022232156,0.0008485781323833014,0.00591588962146687
5.0,0.07139983303613166,-5.0,0.0010447161321168012,0.0005899098599966199,-0.011539294556767998,-0.025671736527235187,-0.0185537083206373,0.0003730408320228801
5.0,0.07139983303613166,0.0,0.0010966786219240993,0.00206079329571238,-0.0013560367672129925,-0.02160221939497521,-0.0002510693414955953,-0.001208912072103083
5.0,0.07139983303613166,5.0,0.0014540992479184986,0.00716740330456548,-0.001909348714489001,-0.024448625107190595,0.0005244936032608033,-0.00479427365201757
5.0,0.07139983303613166,10.0,0.0023882589917713012,0.013706776487499212,-0.005773970516550042,-0.030437505892229242,-0.002065418352251991,-0.009403540240561751
5.0,0.07139983303613166,15.0,0.0038652416757036026,0.02249097837026281,-0.009115774854270065,-0.039224971086972565,-0.003971597866599008,-0.01563751726024841
5.0,0.07139983303613166,20.0,0.005816382388207711,0.0344764562075932,-0.012030470274740024,-0.05017609893182978,-0.005385172010702988,-0.024055934580732432
5.0,0.08567979964335799,-20.0,0.007468272154014993,-0.0303848321991397,0.01635386103375014,-0.054439568646946046,0.007966424459938004,0.022250659964422798
5.0,0.08567979964335799,-15.0,0.004798971243411401,-0.01836721578180483,0.011507613245007042,-0.04248502843185569,0.004947394182057002,0.01359753503249332
5.0,0.08567979964335799,-10.0,0.0028653295573783898,-0.00942392675730323,0.006128730145484984,-0.033480243714598956,0.0013312184116911902,0.0071379891491533
5.0,0.08567979964335799,-5.0,0.0032025755068786008,-0.0052817339682011,0.01562584893022201,-0.02497870882974469,0.018960455486364703,0.0034859797697211104
5.0,0.08567979964335799,0.0,0.0016009189184803957,0.0024102344545271596,-0.0014114370640489898,-0.02594083238853571,-0.00033973137891179367,-0.001419442004406193
5.0,0.08567979964335799,5.0,0.002103635842970998,0.00863180704945031,-0.0028837615752139723,-0.029443422426281292,0.0005730582922593985,-0.00577871068639795
5.0,0.08567979964335799,10.0,0.0034374717835715003,0.01652084666262621,-0.00834202842422005,-0.03662403589161584,-0.0030171930451730056,-0.011341939164235251
5.0,0.08567979964335799,15.0,0.005547594884940003,0.027100638486379308,-0.013086802148960075,-0.047166415529389265,-0.005685952990526988,-0.01885255182150401
5.0,0.08567979964335799,20.0,0.0083387772368603,0.041521074600031904,-0.017259586636579893,-0.06030454155172248,-0.007714824044833979,-0.028983050661169928
10.0,-0.08567979964335799,-20.0,0.006530773822164021,0.03016754726783472,0.013263853538700188,0.054408807923115955,0.004146350083595984,-0.02209456927660005
10.0,-0.08567979964335799,-15.0,0.004392772513994898,0.018271157824286458,0.010019277637330903,0.04246087213232585,0.0031502931263809875,-0.013524440026722359
10.0,-0.08567979964335799,-10.0,0.0028487191948690597,0.009442789799963179,0.006758143314841036,0.033452632199081435,0.0023894932358237975,-0.007140358888754539
10.0,-0.08567979964335799,-5.0,0.0024881860212015994,0.0009130462526396495,0.009526072128199004,0.029583353846073905,0.010859570449345098,-0.0014332134366237398
10.0,-0.08567979964335799,0.0,0.0281020570463172,-0.01622981185780312,-0.1912517680975,0.06484590399476525,-0.2950864403011676,0.01598042979145891
10.0,-0.08567979964335799,5.0,0.0021167719816476,-0.008665489679970169,-0.005069503220422988,0.029375209482855394,-0.0024203242280731035,0.00579482419694979
10.0,-0.08567979964335799,10.0,0.003295236277803301,-0.016423994521408962,-0.008842109033283974,0.03659104195021128,-0.0038218236642710013,0.011277281531976449
10.0,-0.08567979964335799,15.0,0.0051569240752742974,-0.0268946804000113,-0.012544498614199817,0.04713942989506983,-0.005292620631808992,0.018715618212315162
10.0,-0.08567979964335799,20.0,0.00767625252461851,-0.0411713373060886,-0.01634589615972004,0.060270856125127364,-0.007182902199169006,0.0287522692297733
10.0,-0.07139983303613166,-20.0,0.004444770966974015,0.02508708416991589,0.008931408760580073,0.04526419811700215,0.0025336551447300015,-0.01835988507153526
10.0,-0.07139983303613166,-15.0,0.003008385561986099,0.01517729617442693,0.006822590964329911,0.03530850109747135,0.0020253084262739918,-0.01122623551062087
10.0,-0.07139983303613166,-10.0,0.0019725141162447698,0.007820608181077209,0.004752084149155955,0.027804834701801937,0.0017599486295075961,-0.0059128534123919
10.0,-0.07139983303613166,-5.0,0.0014771432872311002,0.0015821273447729897,0.004552824306282982,0.023750972234601205,0.0043232325381297,-0.0015840822840575198
10.0,-0.07139983303613166,0.0,0.0021669136918545037,0.000266979117550357,-0.03129709695364201,0.02495626554519426,-0.043217794171879396,0.000422012143269614
10.0,-0.07139983303613166,5.0,0.0014673141272262963,-0.00717687523205427,-0.0037215259302730286,0.024410427156504995,-0.0019568626930000083,0.00479864924015274
10.0,-0.07139983303613166,10.0,0.0022703409606455,-0.01364025248921339,-0.006183728877246053,0.03041618750392188,-0.002725490604430003,0.0093589651285132
10.0,-0.07139983303613166,15.0,0.0035399745462598997,-0.0223556633586718,-0.008660729460029826,0.039202524515308326,-0.0036381116412469994,0.01554485597286278
10.0,-0.07139983303613166,20.0,0.005264875013239301,-0.034239446478809,-0.011268363417180183,0.050144293585978064,-0.004938752359316012,0.023894422785456802
10.0,-0.057119866428905326,-20.0,0.002760201453798017,0.02004094728253512,0.0054477264399501735,0.03616158665819305,0.0012900808726409863,-0.0146572037401022
10.0,-0.057119866428905326,-15.0,0.0018873251825965998,0.01211234784663344,0.004236993539421974,0.028197968535267348,0.0011406815054249841,-0.008953694147920212
10.0,-0.057119866428905326,-10.0,0.0012591670118971,0.0062231122022758795,0.0030984047917700375,0.022197742573832238,0.001223282898828587,-0.00470502544521398
10.0,-0.057119866428905326,-5.0,0.0004913098247141985,0.00350888461708564,-0.004211929785085,0.017175195464270106,-0.007717550075550101,-0.0024267747155408
10.0,-0.057119866428905326,0.0,0.0006478912901008993,-0.0015970770763626511,-0.002132387846559003,0.01735142804559416,-0.0012584141335402962,0.0009416291226842411
10.0,-0.057119866428905326,5.0,0.0009387420599182017,-0.00571060923498193,-0.0025764122271499934,0.019485086052723893,-0.0015194600240972106,0.00381816180505031
10.0,-0.057119866428905326,10.0,0.0014381611812911005,-0.01088319238321306,-0.004000567548124057,0.024283583912994983,-0.0018142836755950242,0.00746270535304704
10.0,-0.057119866428905326,15.0,0.0022286079719016985,-0.01785103159541109,-0.005494826735939817,0.03130941119249713,-0.0022932439295429985,0.01240426480122368
10.0,-0.057119866428905326,20.0,0.0033088759956438063,-0.027350997996671032,-0.007132124256320038,0.04006173058052826,-0.0031137479493110187,0.019075434904786692
10.0,-0.042839899821678996,-20.0,0.0014748963200990062,0.01501914699646102,0.002812874484450001,0.02709243595708175,0.0004153928153869946,-0.01097819890388964
10.0,-0.042839899821678996,-15.0,0.0010274095456912005,0.009069216862092009,0.002262238408126893,0.02112056897489075,0.0004962059347730086,-0.006700800361221279
10.0,-0.042839899821678996,-10.0,0.0007065911699263199,0.00464629991471186,0.0017966894713199455,0.016622521397450237,0.0007792242086384904,-0.00351334548209805
10.0,-0.042839899821678996,-5.0,0.0003835634515081017,0.0016435045924962097,-0.00012606831556499776,0.013580891909870106,-0.0010657710228266018,-0.0012976300422980597
10.0,-0.042839899821678996,0.0,0.00029487895500950045,-0.0011640781742655011,-0.0024766044880910054,0.012954487243792362,-0.000740537222476495,0.000688151135765841
10.0,-0.042839899821678996,5.0,0.0005290229944118,-0.004263219242771606,-0.0016329787319860345,0.014590274199746197,-0.00110670542594761,0.002850691598204697
10.0,-0.042839899821678996,10.0,0.0007964992840929011,-0.00814670593849722,-0.0022916033365659727,0.018184449716886382,-0.0010872343843340015,0.005583576548852923
10.0,-0.042839899821678996,15.0,0.0012204992878703975,-0.013371954066860899,-0.003046318530749881,0.02345136131853023,-0.001257595835842007,0.009286656697812269
10.0,-0.042839899821678996,20.0,0.001805957012444001,-0.02049440969868502,-0.003937265220700148,0.03001461673840726,-0.0017077351661359819,0.01428590572022079
10.0,-0.028559933214452663,-20.0,0.0005871601455779973,0.0100117011884191,0.0010267871141800278,0.01804818103094775,-9.079856808100195e-05,-0.00731454438229331
10.0,-0.028559933214452663,-15.0,0.0004269416727315997,0.006040822946896899,0.0008980376415639313,0.01406758751570305,9.15629299279852e-05,-0.00446154858843885
10.0,-0.028559933214452663,-10.0,0.0003131913324075494,0.003086173974375439,0.0008465726244289984,0.011070352635921737,0.0004274963260342962,-0.00233429092984675
10.0,-0.028559933214452663,-5.0,0.00012901486081899963,0.0012157330644053397,-0.0006217787098970196,0.008943354638463016,-0.001305505530610901,-0.00092622633725159
10.0,-0.028559933214452663,0.0,0.0002923369439455023,-0.000869016690831371,0.002171807968787992,0.008629429207565053,-0.0004530208521675988,0.000504637683732733
10.0,-0.028559933214452663,5.0,0.00023661339131880038,-0.0028312586677242905,-0.0008899765186169972,0.009717086764997798,-0.0007170337774873997,0.001893587874556748
10.0,-0.028559933214452663,10.0,0.0003436476167590005,-0.00542471141391705,-0.0010558336017869596,0.012110000055800482,-0.0005432823771010231,0.0037166719150247204
10.0,-0.028559933214452663,15.0,0.0005138244714444004,-0.00890961743123047,-0.0013147020557600086,0.015619624354487929,-0.0005306283764899833,0.00618485360341417
