# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:29:15
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],qbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0,0.002610783220753147,-20.0,-0.0021725504414340097,-0.00048103383467420005,-0.00956851400313008,-8.184835642090996e-05,-0.00976571691186201,0.00027993655220940033
-5.0,0.002610783220753147,-15.0,-0.0013804994696218,-0.00042444846803759914,-0.008006764840172043,-6.252666610754405e-05,-0.00863780758116299,0.00023998409117005973
-5.0,0.002610783220753147,-10.0,-0.0008203651244919905,-0.00040068434591809983,-0.006971412212035011,-4.2577404329295e-05,-0.008017575486631609,0.00022025368549649996
-5.0,0.002610783220753147,-5.0,-0.0004089910004225032,-0.00044845947687466,-0.0067126382123439965,1.895915277540992e-05,-0.008167052533658303,0.00024107708271892017
-5.0,0.002610783220753147,0.0,3.362225916370143e-05,-0.000492884095642757,-0.00651438038428899,6.719557714515999e-05,-0.007920786727801297,0.0002650917115964319
-5.0,0.002610783220753147,5.0,0.00044116415259810166,-0.0004182435492549202,-0.006578587186018003,3.0560059705397424e-08,-0.007808789094084098,0.00022423686126750984
-5.0,0.002610783220753147,10.0,0.0009335412613056988,-0.0004565621827369295,-0.00737782888273697,1.9043893173345994e-05,-0.008283430024450006,0.0002474469448261701
-5.0,0.002610783220753147,15.0,0.0016354184352763979,-0.0005165390204640401,-0.008704057022429934,3.625670904587998e-05,-0.009192913800673996,0.0002831501076920196
-5.0,0.002610783220753147,20.0,0.002618123920246504,-0.0005957566405097991,-0.010471700740499967,5.0186556074430016e-05,-0.01052039419323303,0.0003289948747288206
-5.0,0.005221566441506294,-20.0,-0.00429213361944801,-0.0009519744820681991,-0.019005002216429867,-0.00016080028622743,-0.019367355298396005,0.0005531294151361801
-5.0,0.005221566441506294,-15.0,-0.002721426869051906,-0.0008425148575122599,-0.01592021422656309,-0.00012202569842556109,-0.017160253693909985,0.00047555928015294985
-5.0,0.005221566441506294,-10.0,-0.0016092199840742703,-0.0007984029010796295,-0.013886315908777092,-8.20877659449868e-05,-0.015965479490134105,0.0004382644122078801
-5.0,0.005221566441506294,-5.0,-0.0008065348077215019,-0.0009868236197863598,-0.013814888131555986,0.0001379627129622884,-0.01691513946677825,0.0005295002545367901
-5.0,0.005221566441506294,0.0,-8.634096781609535e-05,-0.007636050507728971,-0.046326751606796,0.00418475159441779,-0.0586447755051305,0.004008582609164488
-5.0,0.005221566441506294,5.0,0.0009127760777773025,-0.0008426524619216903,-0.013210081575843968,2.8038791343076986e-06,-0.0156832754845741,0.00045178064387976
-5.0,0.005221566441506294,10.0,0.0019039689768538988,-0.0009218530465078196,-0.01484047528533794,4.062414864942004e-05,-0.01667070455498601,0.00049979030924439
-5.0,0.005221566441506294,15.0,0.0033188303883352997,-0.0010441014512299895,-0.01752450487906998,7.476135750754398e-05,-0.01852702367933698,0.0005725550454805895
-5.0,0.005221566441506294,20.0,0.005300087065621212,-0.0012044204062138,-0.021090712789749944,0.00010219805184518999,-0.021218383573681,0.0006652552270304101
-5.0,0.007832349662259442,-20.0,-0.006360313678315008,-0.001413280745680999,-0.028313439222539927,-0.0002368277968890799,-0.028810636948448987,0.0008198689397870404
-5.0,0.007832349662259442,-15.0,-0.004023871476793506,-0.0012546394618966998,-0.023744276003661025,-0.00017848546193868005,-0.02557297552810199,0.00070700576090764
-5.0,0.007832349662259442,-10.0,-0.0023672057933506402,-0.00119358803322129,-0.020748655514981063,-0.0001185252629306576,-0.02384936031866461,0.0006543059907380198
-5.0,0.007832349662259442,-5.0,-0.0011744246867114033,-0.0016189951769655197,-0.021265729563062996,0.0003468561409296914,-0.02618246111286399,0.0008719603558402403
-5.0,0.007832349662259442,0.0,0.00017646497121130006,-0.001136718303478433,-0.018816989563505,-0.000104904791182987,-0.022925966156297495,0.0006172244816731448
-5.0,0.007832349662259442,5.0,0.0014154859982223045,-0.00127356143098509,-0.019898033741367005,8.287282382013748e-06,-0.023628474370566102,0.0006828420986257498
-5.0,0.007832349662259442,10.0,0.0029123286326630006,-0.0013961766092191403,-0.02239124918324098,6.470599489296301e-05,-0.025166462752699015,0.0007572114029095502
-5.0,0.007832349662259442,15.0,0.0050516589081861,-0.00158294425212685,-0.026464415333669944,0.00011547340288280399,-0.028006597518397985,0.0008683600209752696
-5.0,0.007832349662259442,20.0,0.0080476749406473,-0.0018261864223908988,-0.03185984741483994,0.00015598669270755982,-0.03209784399594401,0.00100887790790121
-5.0,0.010443132883012587,-20.0,-0.008378600387139015,-0.0018654093782785996,-0.037497788170040014,-0.0003099052320958899,-0.03810126291347701,0.0010804447537532099
-5.0,0.010443132883012587,-15.0,-0.005288870329899102,-0.00166125993121502,-0.03148286466804606,-0.00023189593613274308,-0.03388158737810179,0.0009346021979483501
-5.0,0.010443132883012587,-10.0,-0.0030949121092272306,-0.0015866697791784594,-0.02756236353507402,-0.00015188507108984656,-0.031674845954130004,0.0008686506986660299
-5.0,0.010443132883012587,-5.0,-0.001452480520581001,-0.0018736970148173198,-0.027008695170148977,0.0001577474761828004,-0.03293045950287963,0.0010112365962252302
-5.0,0.010443132883012587,0.0,0.000369730655414402,-0.001222334651064421,-0.028260852043133,-0.000818436824400776,-0.035134205868749796,0.0006387550542462529
-5.0,0.010443132883012587,5.0,0.0019499919252948042,-0.0017112488006361401,-0.026645977635980977,1.6447568807071827e-05,-0.03164937443773311,0.0009176299148245797
-5.0,0.010443132883012587,10.0,0.0039597106343147,-0.0018798322765844096,-0.030033444091560946,9.125380259899704e-05,-0.03377531803040801,0.0010198877607779698
-5.0,0.010443132883012587,15.0,0.0068353686221038976,-0.0021333186004806187,-0.03552684049479993,0.00015835141498093703,-0.037635873519379,0.0011707054985069694
-5.0,0.010443132883012587,20.0,0.010862709946314109,-0.002461242808230799,-0.04278189189465986,0.00021150405136020987,-0.04316261622737,0.0013599540395837703
-5.0,0.013053916103765738,-20.0,-0.01034844944428602,-0.0023088149691197594,-0.04656200059642002,-0.00038000919439847296,-0.047244913312841,0.0013351456278925802
-5.0,0.013053916103765738,-15.0,-0.006517408547777104,-0.00206281125635655,-0.03913988156139403,-0.00028224863881867404,-0.04209168100781999,0.0011586256717962097
-5.0,0.013053916103765738,-10.0,-0.0037928770491930403,-0.00197807588309642,-0.034331361000836,-0.0001821633061955516,-0.0394475447890499,0.0010815692746959297
-5.0,0.013053916103765738,-5.0,-0.0016669661626658033,-0.00182338045923161,-0.031415653620432,-0.0003429445772757916,-0.0377089352643035,0.0009830309558139902
-5.0,0.013053916103765738,0.0,0.0018440047588934028,0.00047874598791900294,-0.051174429225846,-0.004328710505204841,-0.06667484061944799,-0.0006282087547907441
-5.0,0.013053916103765738,5.0,0.0025170392730441,-0.0021562069213241905,-0.033457430753986994,2.7250415033757e-05,-0.039750938167172095,0.00115634454036432
-5.0,0.013053916103765738,10.0,0.005047250108400099,-0.0023731146515183097,-0.03777033697963095,0.00012023106839203904,-0.04250185798540301,0.0012879930304858503
-5.0,0.013053916103765738,15.0,0.0086714653974748,-0.002695469755301919,-0.04471481258775989,0.000203353085217299,-0.047419059922542,0.0014797270826441894
-5.0,0.013053916103765738,20.0,0.013747050875776906,-0.0031097705963813987,-0.053859609329679925,0.00026870110860141984,-0.054416505711744,0.001718568945838361
-5.0,0.015664699324518885,-20.0,-0.012271262788957016,-0.002743949826409549,-0.055510016290249986,-0.000447118466576371,-0.05624724720062399,0.0015842593521238797
-5.0,0.015664699324518885,-15.0,-0.007710419649658802,-0.00245972576050376,-0.046719215092454025,-0.00032953655203083506,-0.0502088260599103,0.00137935163095912
-5.0,0.015664699324518885,-10.0,-0.004461587494778935,-0.0023682318362266194,-0.04105955793167004,-0.00020935697013696182,-0.04717304638160091,0.0012933309151809498
-5.0,0.015664699324518885,-5.0,-0.0019340494525079029,-0.00219971972331178,-0.03777429242940197,-0.00038002260608392956,-0.0453668615758398,0.0011813244011587602
-5.0,0.015664699324518885,0.0,0.0006419050187514014,-0.003773165731433481,-0.017881960555438003,0.003814340842189869,-0.0172296874492974,0.002055348923645688
-5.0,0.015664699324518885,5.0,0.0031174210883486014,-0.0026086570260075203,-0.04033589433776397,4.0661530700214794e-05,-0.04793810217856109,0.0013991890262202097
-5.0,0.015664699324518885,10.0,0.0061761266934868,-0.0028763139549121903,-0.045605188162193944,0.000151600396045578,-0.05135064429618902,0.0015616968441623602
-5.0,0.015664699324518885,15.0,0.0105614959890797,-0.0032696369236044198,-0.054031343721709923,0.00025043523888647595,-0.0573603347179,0.0017955554041588695
-5.0,0.015664699324518885,20.0,0.0167025923992669,-0.0037719436606072996,-0.06509573846430983,0.00032752829651318,-0.065863282349226,0.002084802089187701
0.0,-0.015664699324518885,-20.0,0.01425987654123001,5.3149906329613024e-08,0.060615751708590127,-1.7575688711241998e-06,0.062682862954379,1.75234991345799e-07
0.0,-0.015664699324518885,-15.0,0.009190296983149902,8.537218014025997e-08,0.050416415107262025,-1.5947182747393303e-06,0.054852755283973986,8.517273538639799e-08
0.0,-0.015664699324518885,-10.0,0.005631432932561549,9.9691796454472e-08,0.04343827881937201,-1.5060252618339998e-06,0.050169078373813195,2.8080758792022003e-08
0.0,-0.015664699324518885,-5.0,0.0030275225898749973,6.847962088981101e-08,0.04009910825122401,-1.4527318450815198e-06,0.048607217828853494,9.516350518871396e-09
0.0,-0.015664699324518885,0.0,0.00033974353911379873,0.00020558907377765762,0.03595754892246611,-0.00023250083425738324,0.04368891369830605,-9.886678394304111e-05
0.0,-0.015664699324518885,5.0,-0.0020334625436011014,3.799354050703007e-08,0.03877045061760204,-1.4010213075548e-06,0.046036558157290304,-4.137280216772804e-08
0.0,-0.015664699324518885,10.0,-0.0048827249672126,1.3722109907258016e-08,0.042899043438897055,-1.4569785429924902e-06,0.048088698316926304,-5.436011585572e-08
0.0,-0.015664699324518885,15.0,-0.0088962775945069,1.4588550039653802e-08,0.05021093113241992,-1.5600346265870298e-06,0.05278818281400899,-1.1198607702271051e-07
0.0,-0.015664699324518885,20.0,-0.014503843652845405,3.9945157327259006e-08,0.06020060795657001,-1.7332808067243098e-06,0.06003797375695202,-2.1377661445065588e-07
0.0,-0.013053916103765738,-20.0,0.011729795992791003,4.4653129364437025e-08,0.05013434789562998,-1.4500486214671604e-06,0.051754348329527994,1.4005142729590696e-07
0.0,-0.013053916103765738,-15.0,0.0075445438840187964,7.150300877225601e-08,0.04173314186072197,-1.3185389672747501e-06,0.04535358965776398,6.635002805857599e-08
0.0,-0.013053916103765738,-10.0,0.004604343742287839,8.339745038250701e-08,0.03601064863534398,-1.2485733823004697e-06,0.04156597161943419,1.9690637000182014e-08
0.0,-0.013053916103765738,-5.0,0.002447008227921897,5.703060584520002e-08,0.03331893733149702,-1.20805414836867e-06,0.040377127589148104,5.0748549990503975e-09
0.0,-0.013053916103765738,0.0,0.00016997664084920233,0.0002500575026613826,0.027703313515510003,-0.0002763027850341082,0.03338003944812758,-0.0001224683015020529
0.0,-0.013053916103765738,5.0,-0.001765189646542098,3.19462452177601e-08,0.032400677351032026,-1.17124405939699e-06,0.038470969152158405,-3.7622457536087054e-08
0.0,-0.013053916103765738,10.0,-0.004151148902301002,1.2562671775844013e-08,0.035924317259864,-1.2213027015188e-06,0.040281799441963,-4.949738821408799e-08
0.0,-0.013053916103765738,15.0,-0.0075193256051819,1.3950482097421392e-08,0.04209981017433995,-1.3106663292572796e-06,0.04429663447451598,-9.88059633004641e-08
0.0,-0.013053916103765738,20.0,-0.012228004141916396,3.5804649362231965e-08,0.05050527351768008,-1.4584941765758695e-06,0.050434297015802015,-1.853856895856869e-07
0.0,-0.010443132883012587,-20.0,0.00926358846285999,3.602354264257805e-08,0.039809879498420075,-1.14864417185042e-06,0.04102623492506102,1.0736840498828699e-07
0.0,-0.010443132883012587,-15.0,0.005946245474943095,5.750954274613499e-08,0.03316746970164697,-1.0467863423372306e-06,0.03600501218052499,4.944775872897898e-08
0.0,-0.010443132883012587,-10.0,0.0036138894161521704,6.700050095287402e-08,0.02866358398657398,-9.939566260102302e-07,0.0330672711179302,1.2816317261083002e-08
0.0,-0.010443132883012587,-5.0,0.0018974623237795994,4.5624837825365e-08,0.026583073464845036,-9.646319329397899e-07,0.032206490777779,1.7735322682388003e-09
0.0,-0.010443132883012587,0.0,-4.8560202228598026e-05,-0.00011794769915602439,0.012196004709593908,0.00010255669767223978,0.013395614096472698,5.8917676512309685e-05
0.0,-0.010443132883012587,5.0,-0.0014692018231221987,2.5786356905340033e-08,0.025999004644111035,-9.402086420568199e-07,0.030869448678846,-3.263635991459005e-08
0.0,-0.010443132883012587,10.0,-0.0033877807863174,1.0981215661831016e-08,0.028884105942098004,-9.830011310022401e-07,0.032398166954046,-4.3024447552263e-08
0.0,-0.010443132883012587,15.0,-0.006101694342337,1.2643835812598002e-08,0.03388999999031994,-1.0572721912979096e-06,0.03568843159260099,-8.354215030118481e-08
0.0,-0.010443132883012587,20.0,-0.0098977241374638,3.0720669108738005e-08,0.04067862932277988,-1.17828587629527e-06,0.040674992676871025,-1.5424660110296683e-07
0.0,-0.007832349662259442,-20.0,0.0068593368450430015,2.7252651835968014e-08,0.029638272001800026,-8.531455326315401e-07,0.030492620457523018,7.710124162989899e-08
0.0,-0.007832349662259442,-15.0,0.004393980553062997,4.3377378820711e-08,0.02471534878437498,-7.792574734877907e-07,0.026801175833774005,3.4411432194621974e-08
0.0,-0.007832349662259442,-10.0,0.00265910854205124,5.0481804367047e-08,0.021393025123804033,-7.419824408774102e-07,0.0246671320602172,7.4318363158400016e-09
0.0,-0.007832349662259442,-5.0,0.0013783953937708988,3.420640883842003e-08,0.019887374528301,-7.2228926154103e-07,0.0240893699452124,-3.8867532525079507e-10
0.0,-0.007832349662259442,0.0,0.0008505820359563029,-0.005611033980222454,-0.026235558734113998,0.005282230379252772,-0.0371309563969618,0.003120920106880096
0.0,-0.007832349662259442,5.0,-0.001145130979513402,1.951307997585998e-08,0.01956175260121701,-7.077402148466799e-07,0.02322677165341351,-2.639976854265407e-08
0.0,-0.007832349662259442,10.0,-0.002591836108125401,8.956761870377015e-09,0.02177497633551906,-7.418965968063101e-07,0.024432965544257,-3.4892109392788994e-08
0.0,-0.007832349662259442,15.0,-0.004642197900079002,1.0633088774270397e-08,0.02557829278095003,-7.996799577161898e-07,0.026959098102338985,-6.61146371676244e-08
0.0,-0.007832349662259442,20.0,-0.007511423739031006,2.4646811988461957e-08,0.030717709725619935,-8.924935230174699e-07,0.03075595907580503,-1.202513316130834e-07
0.0,-0.005221566441506294,-20.0,0.00451518103128401,1.8331476452256024e-08,0.019615459357940068,-5.633437386006703e-07,0.020147619142863005,4.9168729639142e-08
0.0,-0.005221566441506294,-15.0,0.002886383076288794,2.909180099760001e-08,0.016372742895518044,-5.157504988975305e-07,0.017736257345222994,2.118968804601996e-08
0.0,-0.005221566441506294,-10.0,0.00173909366349313,3.3821948095393e-08,0.014194926698938959,-4.924589688548301e-07,0.016359734141181997,3.514044907418007e-09
0.0,-0.005221566441506294,-5.0,0.0008893730862641995,2.2822848237431008e-08,0.013227708923854026,-4.80851277937e-07,0.016019846138247702,-1.4079101989791959e-09
0.0,-0.005221566441506294,0.0,0.0006830918834997007,0.0021321192220867765,0.03730596582001311,-0.002468256593465787,0.04836007590029459,-0.0010149862930912239
0.0,-0.005221566441506294,5.0,-0.0007925596512759966,1.3125293954099908e-08,0.01308526004050703,-4.7366472071188984e-07,0.015537743209179,-1.8895298258114054e-08
0.0,-0.005221566441506294,10.0,-0.0017624837909975995,6.467299916793019e-09,0.014593512223272986,-4.978123449837703e-07,0.016381386975789003,-2.5048069061205e-08
0.0,-0.005221566441506294,15.0,-0.0031396063725309988,7.881325872851594e-09,0.017161499932820012,-5.377178963304496e-07,0.018104187620267997,-4.6440099801041e-08
0.0,-0.005221566441506294,20.0,-0.005067482786038496,1.753521499585498e-08,0.020619572833280086,-6.009555061615199e-07,0.020673130002818008,-8.32886394049898e-08
0.0,-0.002610783220753147,-20.0,0.0022293176857700048,9.250563310585049e-09,0.009737384531420146,-2.790308585050105e-07,0.009985362486097021,2.3493102046354973e-08
0.0,-0.002610783220753147,-15.0,0.0014221418148549977,1.4637785002006981e-08,0.008135629542650014,-2.560646036830605e-07,0.008804457269275007,9.734269966838977e-09
0.0,-0.002610783220753147,-10.0,0.0008529909703183401,1.7001302396609008e-08,0.0070652574741300045,-2.451950132404301e-07,0.008139281064524898,1.0426073507140003e-09
0.0,-0.002610783220753147,-5.0,0.00043001608001969754,1.1426092011674022e-08,0.006599954937458019,-2.401447748885001e-07,0.007992017880384797,-1.2803899098014938e-09
0.0,-0.002610783220753147,0.0,2.6658482996801125e-05,3.180503054608711e-05,0.009341615668901002,-3.080179303501172e-05,0.011743089719573697,-1.597552867308231e-05
0.0,-0.002610783220753147,5.0,-0.00041102119958969646,6.6215395327999895e-09,0.00656588412037401,-2.3780884993780978e-07,0.007797198073874606,-1.0102926758329054e-08
0.0,-0.002610783220753147,10.0,-0.000898846340815801,3.4897622948400164e-09,0.007336314269805078,-2.5057208972014027e-07,0.008238649946529009,-1.3436891241289e-08
0.0,-0.002610783220753147,15.0,-0.0015926461116297988,4.350217621459195e-09,0.008636452216270074,-2.7121480083579997e-07,0.009119283681106982,-2.4431882985264872e-08
0.0,-0.002610783220753147,20.0,-0.002564241309453999,9.33654707442198e-09,0.010381300780609948,-3.035110029895992e-07,0.010422475057794034,-4.3244074301341994e-08
0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002610783220753147,-20.0,-0.002174462569319996,-9.430573027134925e-09,-0.009600731789140005,2.739546823392502e-07,-0.009814300147833993,-2.1381556986605e-08
0.0,0.002610783220753147,-15.0,-0.0013812450287853037,-1.4837188192037996e-08,-0.008038140687874007,2.526420904967195e-07,-0.008682866281884,-8.055248532726021e-09
0.0,0.002610783220753147,-10.0,-0.0008206266493155801,-1.720208715099201e-08,-0.007004849734674967,2.433160584251998e-07,-0.008063859003153206,3.71513904312007e-10
0.0,0.002610783220753147,-5.0,-0.00040094464907380195,-1.1467181921034961e-08,-0.0065762602062589826,2.3974580441855004e-07,-0.007962077779462201,2.4398926315029978e-09
0.0,0.002610783220753147,0.0,3.119913725140033e-05,4.3461414503351e-06,-0.006809212404258996,-4.36465831820779e-06,-0.008362218581089098,-2.2657520510791393e-06
0.0,0.002610783220753147,5.0,0.0004410683749353009,-6.741527224339905e-09,-0.006615999465467981,2.399337586125402e-07,-0.007858958750901493,1.1438763334720965e-08
0.0,0.002610783220753147,10.0,0.0009350250915101978,-4.0272426977439905e-09,-0.007418796191475008,2.5407931207053005e-07,-0.008339290516787001,1.532433225389e-08
0.0,0.002610783220753147,15.0,0.0016396922600413998,-5.210543318860705e-09,-0.008750986519449944,2.7609663589728017e-07,-0.009258019241162013,2.6948867632084294e-08
0.0,0.002610783220753147,20.0,0.0026269793076704046,-1.052671934819903e-08,-0.010527198515940084,3.0973669559065005e-07,-0.010598252910706984,4.6564395233603e-08
0.0,0.005221566441506294,-20.0,-0.0042957045782529985,-1.9051949136588964e-08,-0.019068838008659883,5.430379913000496e-07,-0.019463350560630976,-4.071920796515301e-08
0.0,0.005221566441506294,-15.0,-0.0027227421763399012,-2.9889716399427e-08,-0.01598277374322099,5.020594640772098e-07,-0.017249869725981012,-1.4470577948862003e-08
0.0,0.005221566441506294,-10.0,-0.00160958359308304,-3.462536966696001e-08,-0.013953282679524004,4.849426029275997e-07,-0.016058023642971805,2.1452553469170034e-09
0.0,0.005221566441506294,-5.0,-0.0007730325298926019,-2.2979427317047976e-08,-0.013132922890112975,4.7924166465691e-07,-0.0159000726277631,6.044023025084406e-09
0.0,0.005221566441506294,0.0,9.253646639720281e-05,7.364314398607571e-06,-0.013359118903368994,-6.934761748025721e-06,-0.0163781136882769,-3.8865585892813596e-06
0.0,0.005221566441506294,5.0,0.0009127969777032036,-1.3605608906459909e-08,-0.013285703994899978,4.821637166560502e-07,-0.015784757869694493,2.424127128326001e-08
0.0,0.005221566441506294,10.0,0.0019072447271082996,-8.618353948682977e-09,-0.01492342300181293,5.1184079930408e-07,-0.016783922450334,3.260099325414802e-08
0.0,0.005221566441506294,15.0,0.0033278338414425013,-1.1324100106517803e-08,-0.01761961707549009,5.572446834379905e-07,-0.018659099087057013,5.65113678821173e-08
0.0,0.005221566441506294,20.0,0.005318473135343102,-2.229739196730103e-08,-0.021203138960250056,6.258574322233507e-07,-0.021376204583954006,9.6573067617009e-08
0.0,0.007832349662259442,-20.0,-0.006365304887742992,-2.8875347731371962e-08,-0.028408335085909897,8.074536844493294e-07,-0.028952944110964995,-5.8077276698324e-08
0.0,0.007832349662259442,-15.0,-0.0040255869427595,-4.517382300802e-08,-0.023837866731683977,7.484489558725495e-07,-0.025706714990892013,-1.928209111700401e-08
0.0,0.007832349662259442,-10.0,-0.00236751292095849,-5.229056636963601e-08,-0.020849277122850007,7.250685686220898e-07,-0.023988200027596905,5.312152021974004e-09
0.0,0.007832349662259442,-5.0,-0.0011164234951180005,-3.4524889287571994e-08,-0.019674079696703983,7.186099281604141e-07,-0.02381983099788168,1.08103333162304e-08
0.0,0.007832349662259442,0.0,0.0001849642144555047,1.635071872735381e-05,-0.02013306673733599,-1.526445687335892e-05,-0.024693617683843094,-8.76756436057819e-06
0.0,0.007832349662259442,5.0,0.0014158473111810024,-2.059235982645998e-08,-0.020012686116196998,7.268605608913e-07,-0.023782449406685488,3.8438121924646926e-08
0.0,0.007832349662259442,10.0,0.0029177204551642973,-1.380087934324601e-08,-0.02251721215395397,7.734589868075298e-07,-0.02533856979461599,5.1898041385224016e-08
0.0,0.007832349662259442,15.0,0.005065870470801998,-1.8384847548969203e-08,-0.026608981078529936,8.436131583491905e-07,-0.028207533484821995,8.878747928480938e-08
0.0,0.007832349662259442,20.0,0.008076295846925999,-3.536729359387701e-08,-0.03203064046817006,9.485197047399203e-07,-0.03233773878310997,1.50153102327957e-07
0.0,0.010443132883012587,-20.0,-0.008384786968329005,-3.8912401315039025e-08,-0.03762322838361998,1.06740448349357e-06,-0.03828885351238598,-7.351681035683699e-08
0.0,0.010443132883012587,-15.0,-0.005290821771022303,-6.070604832177302e-08,-0.031607373676804995,9.920064700839498e-07,-0.0340590834819027,-2.252291554924301e-08
0.0,0.010443132883012587,-10.0,-0.00309500444290268,-7.021872947519697e-08,-0.027696799113091974,9.6388242601683e-07,-0.031860073370166504,9.865958789662e-09
0.0,0.010443132883012587,-5.0,-0.0014312225698616017,-4.606009301494801e-08,-0.026203818902555992,9.57921383478408e-07,-0.03172719196301584,1.6720133689802403e-08
0.0,0.010443132883012587,0.0,0.00031552917802939867,3.626464434319711e-05,-0.027382149882064985,-3.380309982644952e-05,-0.0336453062326037,-1.973937573850701e-05
0.0,0.010443132883012587,5.0,0.0019509291558945999,-2.7614880972050075e-08,-0.02680050136644896,9.7419431196396e-07,-0.0318570581244465,5.406458830410697e-08
0.0,0.010443132883012587,10.0,0.003967559390188398,-1.9603549395710976e-08,-0.030203478304018927,1.03910797455629e-06,-0.034007879603772995,7.328671276680299e-08
0.0,0.010443132883012587,15.0,0.006855290089957399,-2.6438468695572103e-08,-0.03572214735445001,1.1353705002843704e-06,-0.03790758494563001,1.238805046976034e-07
0.0,0.010443132883012587,20.0,0.010902299120100004,-4.979319614755703e-08,-0.04301249688597997,1.2778801308110101e-06,-0.043486701826097984,2.0743468496746202e-07
0.0,0.013053916103765738,-20.0,-0.010355619215776005,-4.917514789077801e-08,-0.04671751192640006,1.3230920756521995e-06,-0.047476830963935984,-8.709560804957703e-08
0.0,0.013053916103765738,-15.0,-0.0065194363901035016,-7.650323540766702e-08,-0.03929523521081901,1.2329270059373899e-06,-0.04231263364520621,-2.4223226010031005e-08
0.0,0.013053916103765738,-10.0,-0.003792595920095554,-8.843127158639901e-08,-0.03449980289891097,1.2015722246634198e-06,-0.0396793087116591,1.5803265967397012e-08
0.0,0.013053916103765738,-5.0,-0.001717479853620002,-5.7479113023428e-08,-0.03272622865385699,1.197147322213509e-06,-0.0396279920251003,2.371853189609239e-08
0.0,0.013053916103765738,0.0,0.0005002552422474008,8.120287734189641e-05,-0.03550263514459799,-7.514551304742702e-05,-0.0437644258246319,-4.486401149846141e-05
0.0,0.013053916103765738,5.0,0.0025188003977847026,-3.487568977488997e-08,-0.033652688457461,1.22433427733496e-06,-0.0400135817968105,7.115192583802797e-08
0.0,0.013053916103765738,10.0,0.005057914012838399,-2.6056312130660998e-08,-0.037985518923875916,1.3089614419773099e-06,-0.04279647186628599,9.684143050989799e-08
0.0,0.013053916103765738,15.0,0.008697622500689499,-3.55321679577133e-08,-0.04496216387648011,1.43268456019766e-06,-0.04776348419522802,1.6189706457016538e-07
0.0,0.013053916103765738,20.0,0.013798371404907597,-6.563337283892403e-08,-0.054151476553649935,1.614094437264611e-06,-0.05482690230540699,2.68551075939828e-07
0.0,0.015664699324518885,-20.0,-0.012279215275934993,-5.967602319180594e-08,-0.05569516817276998,1.5747171253473696e-06,-0.05652260786701299,-9.886825461861802e-08
0.0,0.015664699324518885,-15.0,-0.007712368151978705,-9.258253131402303e-08,-0.046905378759861005,1.4714046893863097e-06,-0.0504730013153946,-2.4410269072854006e-08
0.0,0.015664699324518885,-10.0,-0.004460773279970098,-1.0694999341459797e-07,-0.04126223138514096,1.4383256347551499e-06,-0.0474515516673132,2.3123509650135e-08
0.0,0.015664699324518885,-5.0,-0.0019751902416176026,-6.855382771821001e-08,-0.03924540188582398,1.436066783971242e-06,-0.0475280721963073,3.1675903535163414e-08
0.0,0.015664699324518885,0.0,0.0007735394180940006,0.0001971421159928366,-0.04514046601203499,-0.00017919532093316922,-0.05591639910700841,-0.00011054222369187591
0.0,0.015664699324518885,5.0,0.0031202668551029017,-4.226066356888991e-08,-0.04057276940709997,1.4774497489071897e-06,-0.04825699145478149,8.9741228743975e-08
0.0,0.015664699324518885,10.0,0.006189981957628999,-3.319043683451903e-08,-0.045866614160335994,1.58319264724193e-06,-0.051708939342749005,1.2263980935708502e-07
0.0,0.015664699324518885,15.0,0.0105944389927508,-4.5714687556806325e-08,-0.05433205749268,1.7357225881999501e-06,-0.05777942981678702,2.029470934116894e-07
0.0,0.015664699324518885,20.0,0.016766437370208595,-8.294759781346601e-08,-0.06545032210283996,1.95731744291026e-06,-0.066362110829495,3.3363858805577397e-07
5.0,-0.015664699324518885,-20.0,0.014242201171259988,-0.003123983373570399,0.060407647213740034,-0.00055354152644348,0.06236307378993097,0.0018379116384850394
5.0,-0.015664699324518885,-15.0,0.009181710588191304,-0.00270552204178183,0.050221809126019035,-0.00044104825449686,0.05456801252066901,0.0015485309922914402
5.0,-0.015664699324518885,-10.0,0.0056264012397372505,-0.00249068691696627,0.04323745042786897,-0.00032240859134173203,0.04988735417283709,0.0013841985795917601
