# Aircraft: RC BIRE
# Date Generated: 2025-04-30 15:19:15
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,3
parameter,coordinate_system,body

BIRE[deg],rbar,alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
0.0,-0.002379994434537722,20.0,5.072481004675389e-09,0.0006768541680862737,-5.532463600133042e-06,-0.0012131983070310455,-2.402786419830605e-07,-0.0003312123375326509
0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002379994434537722,-20.0,4.4429221399133745e-07,-0.0005083566986224767,7.466617710116807e-06,-0.0011642705782030655,4.271601428018634e-06,0.00025820431959287066
0.0,0.002379994434537722,-15.0,3.9928629740060284e-07,-0.0003289299629519231,5.9215276609903e-06,-0.0009609920498472387,3.6028361889983707e-06,0.00013362899082247707
0.0,0.002379994434537722,-10.0,2.7742743355027577e-07,-0.00018295516723148707,4.808244297049846e-06,-0.0006744013010484013,3.68203309589199e-06,2.660237199840797e-05
0.0,0.002379994434537722,-5.0,1.3116866599827137e-07,-9.429792428003163e-05,3.7793811560049573e-06,-0.00032495580070290175,4.115614625398167e-06,-4.2417341492857325e-05
0.0,0.002379994434537722,0.0,2.5313926500097894e-07,-8.753357740638918e-05,3.830591699000019e-05,6.972497472564388e-05,5.1913849761095476e-05,-5.521212933711611e-05
0.0,0.002379994434537722,5.0,-3.3536798796363065e-08,-0.00015835193235192807,-8.933853019588156e-07,0.00046021871880960887,1.7897270454120262e-06,-9.997723943943708e-06
0.0,0.002379994434537722,10.0,1.658735329992944e-08,-0.00028228913352502586,-2.3339723459470108e-06,0.0007906538973473205,1.5169285209892802e-06,7.616034558255701e-05
0.0,0.002379994434537722,15.0,4.690058920051032e-08,-0.00046182455969297475,-3.661244980079914e-06,0.0010484381087761017,1.097160567981037e-06,0.0001962602303978462
0.0,0.002379994434537722,20.0,-2.6125498014950566e-09,-0.0006768539263427093,-5.418220260011708e-06,0.0012131979378945945,-9.796822597607502e-08,0.0003312121650476321
0.0,0.004759988869075444,-20.0,1.8045365159924387e-06,-0.0010167137948581067,3.006528340998571e-05,-0.0023285379975731654,1.735421200402265e-05,0.0005164075067226987
0.0,0.004759988869075444,-15.0,1.6210191673970975e-06,-0.0006578612746836321,2.3874531049017378e-05,-0.0019219836000497186,1.4671290419987493e-05,0.0002672577455174891
0.0,0.004759988869075444,-10.0,1.1311507086197645e-06,-0.0003659102608934521,1.945011639803429e-05,-0.0013488058822057022,1.5027750189092193e-05,5.320423899836227e-05
0.0,0.004759988869075444,-5.0,5.397607863999454e-07,-0.00018859146666089954,1.5358216864019836e-05,-0.0006499204369732378,1.678595535650057e-05,-8.483684247949102e-05
0.0,0.004759988869075444,0.0,-5.038941041993206e-07,-0.0001754535142118754,-0.00017203421259699703,0.00014005551130930277,-0.00022518536337590156,-0.00011024056720764792
0.0,0.004759988869075444,5.0,-1.2713641659584107e-07,-0.00031669985454729305,-3.7057500429926726e-06,0.0009204327568046488,6.975809788506426e-06,-1.999714666901132e-05
0.0,0.004759988869075444,10.0,7.599811149838764e-08,-0.0005645707701675538,-9.513211228995289e-06,0.0015813007208896335,5.828183702011325e-06,0.0001523171761555828
0.0,0.004759988869075444,15.0,1.96407466800802e-07,-0.0009236372097692647,-1.4773049820115958e-05,0.0020968655805887414,4.219901030999562e-06,0.0003925144987120082
0.0,0.004759988869075444,20.0,-2.7008651010129725e-09,-0.0013536928287514493,-2.1787002840056857e-05,0.0024263820339864343,-5.339470939835778e-07,0.0006624161991317451
0.0,0.007139983303613166,-20.0,4.0806553129879575e-06,-0.0015250716045122766,6.779527736000546e-05,-0.0034927992151140156,3.924658673601367e-05,0.0007746084247083787
0.0,0.007139983303613166,-15.0,3.6651266616949396e-06,-0.000986795177677583,5.3858232003989315e-05,-0.002882974282763789,3.320414504198732e-05,0.0004008859986878671
0.0,0.007139983303613166,-10.0,2.5611221766098577e-06,-0.0005488650422222981,4.392514563500427e-05,-0.0020232171691700923,3.403637327190068e-05,7.980503162597487e-05
0.0,0.007139983303613166,-5.0,1.2258829838983354e-06,-0.00028287598817193456,3.4739852244003444e-05,-0.0009749029143983579,3.801048113469957e-05,-0.000127260789779386
0.0,0.007139983303613166,0.0,-2.0525930255962943e-06,-0.0002657403344989204,-0.0005823621012909924,0.00021340819831362277,-0.0007664823378387003,-0.0001640841382135369
0.0,0.007139983303613166,5.0,-2.81004805195717e-07,-0.00047504025660531505,-8.440375001972367e-06,0.00138063810433847,1.555883673770575e-05,-2.999972728162982e-05
0.0,0.007139983303613166,10.0,1.7832228259989646e-07,-0.0008468377996762898,-2.1537433255947036e-05,0.0023719339970274633,1.2934245710000125e-05,0.00022846719426699582
0.0,0.007139983303613166,15.0,4.4866551610067695e-07,-0.0013854262985908829,-3.333486951007103e-05,0.0031452722412455216,9.36906656698322e-06,0.0005887570085799801
0.0,0.007139983303613166,20.0,-7.445810634720829e-11,-0.0020305019251728794,-4.910601292995587e-05,0.0036395388158454445,-1.307271494999096e-06,0.00099360414474499
0.0,0.009519977738150888,-20.0,7.272519979006908e-06,-0.002033430443397157,0.00012065541110994893,-0.004657051185137396,6.994666734699839e-05,0.0010328059378254776
0.0,0.009519977738150888,-15.0,6.5314893355969406e-06,-0.001315732915959394,9.587134173105749e-05,-0.003843963728247029,5.919938264700719e-05,0.000534513485671749
0.0,0.009519977738150888,-10.0,4.567263262899787e-06,-0.0007318192757366811,7.823255831895803e-05,-0.002697638585496622,6.070661718879378e-05,0.00010640418110784967
0.0,0.009519977738150888,-5.0,2.1897279799988623e-06,-0.0003771469235468035,6.193028238202225e-05,-0.0012999122493111157,6.77881890992979e-05,-0.00016969146813904904
0.0,0.009519977738150888,0.0,-4.257617982596218e-06,-0.0003635238977065954,-0.001079840141625002,0.0002951171997459518,-0.001410685114690599,-0.0002140924214439599
0.0,0.009519977738150888,5.0,-4.955189370978164e-07,-0.000633369754269942,-1.5103179482001128e-05,0.00184083077159853,2.7539843385410157e-05,-4.000692513238072e-05
0.0,0.009519977738150888,10.0,3.237084100979337e-07,-0.0011290831167284367,-3.840618574091348e-05,0.003162547254520673,2.2835891259009866e-05,0.0003046071033123998
0.0,0.009519977738150888,15.0,8.039151353014806e-07,-0.001847180177270893,-5.934580416000479e-05,0.004193647918441012,1.6546053157984186e-05,0.0007849819652515352
0.0,0.009519977738150888,20.0,5.583398104969106e-09,-0.0027072664338502295,-8.73747025700311e-05,0.004852654811507804,-2.4168482059550023e-06,0.001324768046289597
5.0,-0.009519977738150888,-20.0,8.878612060198021e-05,0.0019808813199205,0.0006851529660800715,0.00465790138804127,0.0008644809833540101,-0.0010032250997237197
5.0,-0.009519977738150888,-15.0,7.012617385739744e-05,0.0012632185542174202,0.000672446101180002,0.00384653606894111,0.0008643883688660148,-0.0005058994781269302
5.0,-0.009519977738150888,-10.0,5.2571147138099836e-05,0.0006773468681539104,0.0006765051810749823,0.002700895904203744,0.0008907303962350926,-7.731733063563988e-05
5.0,-0.009519977738150888,-5.0,8.457439008810116e-05,0.0001895845930538296,0.001334360427410003,0.0014665070852992836,0.0018973958822213997,0.00026265381123444015
5.0,-0.009519977738150888,0.0,7.48289205249747e-06,0.000360474561240514,0.0010337251977639988,-0.00041224775100029496,0.0014905716512942022,0.000216129488382298
5.0,-0.009519977738150888,5.0,-1.743803833340052e-05,0.0005819909907545198,0.000577685090553004,-0.0018399803964291518,0.0008282493425224025,6.71546801544699e-05
5.0,-0.009519977738150888,10.0,-3.792744040960125e-05,0.0010745729572478307,0.0005662012371869807,-0.003160425125945892,0.0008345578150669997,-0.00027566524934551995
5.0,-0.009519977738150888,15.0,-6.438050036889839e-05,0.001789423961958709,0.0005584675898400171,-0.0041901593674579865,0.0008418958670819987,-0.0007540933437222798
5.0,-0.009519977738150888,20.0,-0.00010135813610939737,0.0026451744687067003,0.0005664804028000514,-0.00484773861015536,0.0008667884990150032,-0.0012913304096208496
5.0,-0.007139983303613166,-20.0,6.51627803279764e-05,0.001486164083231701,0.0004910333676901857,0.00349297778344438,0.0006349153443069855,-0.0007525749580944898
5.0,-0.007139983303613166,-15.0,5.131493716299673e-05,0.00094797258055602,0.00048617112180704414,0.0028843941705213,0.0006368951783020105,-0.0003796299259939597
5.0,-0.007139983303613166,-10.0,3.852129495645999e-05,0.0005087688980388505,0.0004925519731929784,0.002025108579461084,0.0006564202398217922,-5.831478780933975e-05
5.0,-0.007139983303613166,-5.0,5.938397758550179e-05,0.00014793498283193016,0.0009587934768580109,0.0010923242237690237,0.0013658018997395015,0.00019465519462307998
5.0,-0.007139983303613166,0.0,1.1232927539996107e-05,0.0002829363670516247,0.0012078902206620057,-0.00038274999312258096,0.0017243858527403039,0.000155494362166698
5.0,-0.007139983303613166,5.0,-1.3026535631101288e-05,0.0004372252160974397,0.00043628417575802825,-0.0013804180312563718,0.0006162683278929937,4.998884777495001e-05
5.0,-0.007139983303613166,10.0,-2.8557062051300097e-05,0.0008067442807586905,0.00043204204396096735,-0.002370727906150142,0.0006218937096600097,-0.0002071750867316301
5.0,-0.007139983303613166,15.0,-4.8499029773697855e-05,0.0013428964094669687,0.0004301399861299515,-0.0031429743626505656,0.0006285354601890114,-0.0005660020664924196
5.0,-0.007139983303613166,20.0,-7.609827584319218e-05,0.0019845738543045003,0.0004413637666700332,-0.0036361262111363705,0.0006506968533810387,-0.0009688539638288201
5.0,-0.004759988869075444,-20.0,4.2491363554997275e-05,0.0009911110760206007,0.00031214407472002215,0.002328351041539627,0.000414326019049005,-0.0005018197500487997
5.0,-0.004759988869075444,-15.0,3.3357474696703304e-05,0.0006323544942425999,0.00031201319819906814,0.00192259066524988,0.0004170103630219968,-0.0002532231439154398
5.0,-0.004759988869075444,-10.0,2.5077127497729473e-05,0.00033968431840554047,0.00031849272163297915,0.0013496991537835842,0.00042987449636990027,-3.909376780875974e-05
5.0,-0.004759988869075444,-5.0,3.7477584677703124e-05,0.00010169153462452965,0.0006160615848420092,0.0007243289391513207,0.0008795113233075989,0.0001285139920198801
5.0,-0.004759988869075444,0.0,9.664747011695063e-06,0.0001904492526432088,0.0010099759514240053,-0.000284649061273801,0.001437203188835702,0.00010263432497836501
5.0,-0.004759988869075444,5.0,-8.648547606598944e-06,0.00029196886137229996,0.00029287153015800094,-0.0009205645442716607,0.00040757468502779226,3.307556628915991e-05
5.0,-0.004759988869075444,10.0,-1.911082043790091e-05,0.0005383672740383906,0.0002929633371469009,-0.0015807537060609721,0.0004119237371200124,-0.00013839836774290001
5.0,-0.004759988869075444,15.0,-3.2473409748799004e-05,0.0008958083578225785,0.00029429263083002866,-0.002095546101974586,0.00041710850870799177,-0.00037761867391924997
5.0,-0.004759988869075444,20.0,-5.0783629024692134e-05,0.0013235009512163002,0.0003052513941699253,-0.00242429013765255,0.0004342109942480077,-0.00064613456652007
5.0,-0.002379994434537722,-20.0,2.0770807069997455e-05,0.0004957228513518003,0.00014847109659998914,0.001164024130538733,0.00020269412490900307,-0.0002509609384476197
5.0,-0.002379994434537722,-15.0,1.625282989269755e-05,0.0003163637890560497,0.00014996032471703558,0.000961125848983207,0.0002047176537769979,-0.0001266796554158199
5.0,-0.002379994434537722,-10.0,1.2237190369879594e-05,0.0001700942900832404,0.00015431347675298746,0.000674664129208001,0.00021107422625560313,-1.965519387365968e-05
5.0,-0.002379994434537722,-5.0,1.811574015050249e-05,5.134158881485006e-05,0.0003018213190890129,0.0003615039639006397,0.0004322122044275005,6.41233525465303e-05
5.0,-0.002379994434537722,0.0,5.3063938454944726e-06,9.3985329828688e-05,0.0005782500742810004,-0.000150007306464511,0.000819445492654905,5.1870000961818004e-05
5.0,-0.002379994434537722,5.0,-4.305752140700003e-06,0.00014622578342841962,0.00014744505399899577,-0.0004604238728817728,0.00020215592610439703,1.6413176672409836e-05
5.0,-0.002379994434537722,10.0,-9.591043173100278e-06,0.00026944986703219057,0.0001489532318889042,-0.000790508929419692,0.00020463127933201264,-6.933877502215014e-05
5.0,-0.002379994434537722,15.0,-1.6306233261199204e-05,0.0004481721147676001,0.00015091577182002602,-0.0010478846231616861,0.00020760113517301337,-0.00018894927673572016
5.0,-0.002379994434537722,20.0,-2.541673252599852e-05,0.0006619711831701014,0.0001581333754800962,-0.0012122436376414798,0.00021731665925800447,-0.00032318048183037004
5.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.002379994434537722,-20.0,-1.9822215473003224e-05,-0.0004960568497381999,-0.00013328408821000615,-0.00116371841779914,-0.00019377679327201025,0.0002510615752839996
5.0,0.002379994434537722,-15.0,-1.5402063314601255e-05,-0.0003167372976803102,-0.0001378807699540241,-0.00096078662002086,-0.00019716042598999506,0.00012681526730494962
5.0,0.002379994434537722,-10.0,-1.163595588896029e-05,-0.00017059734060286946,-0.00014446223562403215,-0.000674296746284383,-0.00020336809769559705,1.987086943360016e-05
5.0,0.002379994434537722,-5.0,-1.8558296126697932e-05,-4.710451476986049e-05,-0.0003147906378579979,-0.0003662794249704223,-0.0004549668762613007,-6.646452660464966e-05
5.0,0.002379994434537722,0.0,-3.5224974877026693e-06,-8.075452311769398e-05,-0.0005254580708369955,0.000124518522812169,-0.0007343033946302993,-5.8560381942266194e-05
5.0,0.002379994434537722,5.0,4.2667045272032356e-06,-0.00014670438868411018,-0.0001494707764529979,0.0004607030561250012,-0.00019890476181309846,-1.6165662894030092e-05
5.0,0.002379994434537722,10.0,9.660097692699293e-06,-0.0002699743788942199,-0.00015390792730307634,0.000790766639533785,-0.00020198615466399117,6.961425749843009e-05
5.0,0.002379994434537722,15.0,1.6442883936901298e-05,-0.00044869565625427037,-0.000158463748159976,0.001048097658523293,-0.00020570769491701224,0.00018922301769861045
5.0,0.002379994434537722,20.0,2.5464278555611952e-05,-0.0006623971225531988,-0.0001691582413398951,0.001212427445570197,-0.00021775241445098903,0.0003233985635364301
5.0,0.004759988869075444,-20.0,-3.869704338001212e-05,-0.0009924470322091993,-0.0002513964781598599,-0.0023271282065093195,-0.0003786574644250029,0.0005022222846373797
5.0,0.004759988869075444,-15.0,-2.9954453359203048e-05,-0.0006338484894851896,-0.00026369546866800153,-0.0019212337650369002,-0.00038678222463497947,0.0002537655764061203
5.0,0.004759988869075444,-10.0,-2.2672217846770627e-05,-0.00034169649796531986,-0.0002790880441639887,-0.0013482296277338558,-0.00039905046473870387,3.995646002441034e-05
5.0,0.004759988869075444,-5.0,-3.980631550009814e-05,-8.173746999310012e-05,-0.0006813092864750014,-0.0007466587782606893,-0.0009904862935454992,-0.00013948215734749985
5.0,0.004759988869075444,0.0,3.6471154703995867e-06,-0.00010538474885976099,-0.0002720019760009962,7.287987215849498e-05,-0.0003329351408581996,-0.0001463422187044392
5.0,0.004759988869075444,5.0,8.49224378660085e-06,-0.00029388324748375006,-0.0003009763156909817,0.0009216812511008202,-0.0003945697625347966,-3.2085531443680135e-05
5.0,0.004759988869075444,10.0,1.9387097176901125e-05,-0.0005404653160777997,-0.00031278195772810324,0.0015817845287610078,-0.00040134295479499205,0.00013950028965009978
5.0,0.004759988869075444,15.0,3.302010640840111e-05,-0.0008979025146620611,-0.0003244841881100413,0.002096398209087554,-0.00040953420301401144,0.00037871362502543
5.0,0.004759988869075444,20.0,5.097393736649969e-05,-0.001325204682973499,-0.00034935065380992114,0.00242502532872975,-0.00043595359454801086,0.0006470068690520199
5.0,0.007139983303613166,-20.0,-5.6625733168017e-05,-0.0014891698445791985,-0.0003543529141298851,-0.00349022646436399,-0.0005546639907169915,0.0007534806130947997
5.0,0.007139983303613166,-15.0,-4.365830771720092e-05,-0.0009513339226506906,-0.00037745806603195486,-0.0028813412036814002,-0.000568884764526989,0.0003808503426056698
5.0,0.007139983303613166,-10.0,-3.3110354245090116e-05,-0.0005132962175727895,-0.0004038925241950375,-0.002021802167022156,-0.0005870679791782074,6.025580768863033e-05
5.0,0.007139983303613166,-5.0,-6.690215886679882e-05,-9.007727420569031e-05,-0.0011629902774139833,-0.0011564257477839263,-0.0017011126986174983,-0.0002262821081310297
5.0,0.007139983303613166,0.0,5.87814104498971e-05,-1.600262835972199e-05,0.0019331247559780107,-0.000400791911572539,0.0029003261719533005,-0.000287636480816619
5.0,0.007139983303613166,5.0,1.2674348594199358e-05,-0.0004415324543836402,-0.00045452803303097644,0.0013829305241180982,-0.0005870060171295072,-4.776134499223997e-05
5.0,0.007139983303613166,10.0,2.9178904612500722e-05,-0.0008114648550787496,-0.0004766333375960663,0.002373047190638878,-0.0005980858854209847,0.00020965438103897997
5.0,0.007139983303613166,15.0,4.972944959530032e-05,-0.0013476082281931008,-0.0004980696850700461,0.003144891474902124,-0.0006114912301750097,0.0005684656586907402
5.0,0.007139983303613166,20.0,7.652693529150434e-05,-0.0019884071540841996,-0.0005405863367700103,0.00363778023866663,-0.0006546161277010132,0.0009708165534332994
5.0,0.009519977738150888,-20.0,-7.360957883800756e-05,-0.0019862245470433984,-0.0004421695718999086,-0.00465301030283303,-0.0007218191126260043,0.0010048350340428796
5.0,0.009519977738150888,-15.0,-5.651480762199762e-05,-0.0012691939071381303,-0.0004791830151389398,-0.0038411087183057905,-0.0007434881777629854,0.0005080689670604798
5.0,0.009519977738150888,-10.0,-4.295196087925057e-05,-0.0006853952258586895,-0.0005188910553859394,-0.0026950178903612262,-0.0007674419975694097,8.076793899685015e-05
5.0,0.009519977738150888,-5.0,-0.00010395861059359773,-4.825732038411974e-05,-0.001866654796977979,-0.0016213291222833264,-0.0027456875602264,-0.0003397034139937399
5.0,0.009519977738150888,0.0,0.00013072300182769697,5.7346855621931e-05,0.00399039623252101,-0.0008378008033504001,0.005942652793924502,-0.000415453642184043
5.0,0.009519977738150888,5.0,1.6810578499601436e-05,-0.0005896479787117703,-0.0006101399755160108,0.0018444468083870182,-0.0007762240854417013,-6.319486292430008e-05
5.0,0.009519977738150888,10.0,3.9033485029600634e-05,-0.0010829650389704197,-0.000645473152626086,0.0031645481326463983,-0.0007922301444659996,0.00028007280906950987
5.0,0.009519977738150888,15.0,6.656879038220015e-05,-0.001797800443518311,-0.0006792282517700254,0.004193567246565804,-0.0008115899322350129,0.0007584729442321201
5.0,0.009519977738150888,20.0,0.00010212135645350229,-0.0026519889831964887,-0.0007428741816100093,0.0048506787242578705,-0.0008737521763209632,0.00129481923107085
10.0,-0.009519977738150888,-20.0,0.00017231326354300025,0.0018272879723993003,0.0012485159535600143,0.00465537689205085,0.0016576981009200076,-0.0009154296287536001
10.0,-0.009519977738150888,-15.0,0.0001356470394036982,0.0011108914617961978,0.0012448255039450018,0.00384849021893051,0.0016651282518420074,-0.00042178777164837873
10.0,-0.009519977738150888,-10.0,0.00010198100521516002,0.0005226910807075991,0.0012631801270990284,0.002703954852270877,0.0017057641511387944,6.130185511979934e-06
10.0,-0.009519977738150888,-5.0,5.036343502180102e-05,0.00026146683095835,0.0009520000428459852,0.0012500568065699968,0.0012815906804841994,0.00023303824278125048
10.0,-0.009519977738150888,0.0,4.43168408949951e-06,0.000192184732176436,0.0010232965514469922,-0.00030107743368734,0.0014372849868059048,0.00030599590196653194
10.0,-0.009519977738150888,5.0,-3.456617042889992e-05,0.00043593695957889946,0.0011601259940580144,-0.0018418390775918935,0.0016163395142118897,0.00014441183889232984
10.0,-0.009519977738150888,10.0,-7.587478409460183e-05,0.0009194892728448898,0.0011643091541779782,-0.0031584979050186678,0.001639164463831,-0.00019332790002175946
10.0,-0.009519977738150888,15.0,-0.0001283025184703017,0.0016246845302654023,0.0011700971458401543,-0.00418364344598494,0.001660260229975008,-0.0006660186446177298
10.0,-0.009519977738150888,20.0,-0.00019958387813119594,0.002466234777217198,0.0012124328915399385,-0.004836592191499281,0.0017260915603219962,-0.0011950133326950989
10.0,-0.007139983303613166,-20.0,0.00012765543984000205,0.001371547354354699,0.0009132650113201635,0.003490611906595027,0.0012292916607009874,-0.0006869272077868003
10.0,-0.007139983303613166,-15.0,0.00010032275584239553,0.0008343489886646002,0.0009152048258549428,0.0028853442179227803,0.0012369914362820034,-0.0003167863236253187
10.0,-0.007139983303613166,-10.0,7.54628580011095e-05,0.0003935265354841986,0.0009325467610590277,0.002026889268099477,0.0012676279883377939,3.950196910610174e-06
10.0,-0.007139983303613166,-5.0,5.0282963550800364e-05,0.00013841944542249997,0.0009071631955489823,0.0009785222022436937,0.001240571289885098,0.0002041733349393499
10.0,-0.007139983303613166,0.0,3.613030303703524e-06,0.00014555779321851397,0.000771171240902993,-0.00022667779220027196,0.001069217003618901,0.00022879311490685197
10.0,-0.007139983303613166,5.0,-2.5975194275100477e-05,0.00032834171664973023,0.0008735656466710151,-0.0013822288850702934,0.0012079416809319954,0.00010759195274699
10.0,-0.007139983303613166,10.0,-5.7144212685600326e-05,0.0006911592456964894,0.0008810765948109589,-0.002369672252290598,0.001225967218930979,-0.0001458036244242596
10.0,-0.007139983303613166,15.0,-9.660208525750016e-05,0.0012200743482904015,0.0008892766085200066,-0.0031384131025273205,0.0012428706796850097,-0.0005003280150669212
10.0,-0.007139983303613166,20.0,-0.00014997668126869035,0.0018509686743483009,0.0009261437695298191,-0.00362804725711894,0.0012955885637520037,-0.0008969222648302997
10.0,-0.004759988869075444,-20.0,8.405233691100022e-05,0.0009150835456432013,0.0005934481944500636,0.00232645901565794,0.000810233338844002,-0.00045818643308839953
10.0,-0.004759988869075444,-15.0,6.594168726469646e-05,0.0005570182575036983,0.0005978774146609966,0.00192288053131582,0.0008167813024060055,-0.00021148692619799882
10.0,-0.004759988869075444,-10.0,4.962958700101966e-05,0.00026335124259569895,0.0006118336746150366,0.001350546643973017,0.0008373288819363972,2.204515350219538e-06
10.0,-0.004759988869075444,-5.0,4.005550147600026e-05,6.033738645123965e-05,0.0007099928084539908,0.0006747879935544527,0.0009797491166486996,0.00015246043797197996
10.0,-0.004759988869075444,0.0,2.3688602215007903e-06,9.813525852640797e-05,0.0005118515506190024,-0.00015174349461794998,0.0007070071199741998,0.00015198105256029898
10.0,-0.004759988869075444,5.0,-1.7348093633802464e-05,0.00021981678977730026,0.0005846985725919684,-0.0009220496989567633,0.0008024353114594873,7.125160751915004e-05
10.0,-0.004759988869075444,10.0,-3.825202782739914e-05,0.0004617940771884897,0.0005926297055259822,-0.0015803098623673978,0.0008150623050739991,-9.773763188167944e-05
10.0,-0.004759988869075444,15.0,-6.464839482580101e-05,0.0008144139996117024,0.0006006657935200277,-0.0020927225417496,0.0008270481150320086,-0.00033408995943670985
10.0,-0.004759988869075444,20.0,-0.00010017399730039012,0.0012348292233338998,0.0006286544422799967,-0.0024190917158282304,0.0008644234747700041,-0.0005983834926300991
10.0,-0.002379994434537722,-20.0,4.15013899330019e-05,0.0004578999414892003,0.00028903635819022,0.0011629208483291801,0.0004004830393639913,-0.00022920984384730038
10.0,-0.002379994434537722,-15.0,3.2501544690394235e-05,0.0002789012445829006,0.00029281778235290545,0.0009610991420970279,0.00040446275809499777,-0.0001058910015485498
10.0,-0.002379994434537722,-10.0,2.4476641387379677e-05,0.0001321738438323991,0.00030099653324400233,0.0006749187140701689,0.0004148027631659945,8.88708568089723e-07
10.0,-0.002379994434537722,-5.0,2.2320533236700607e-05,1.7912592157130758e-05,0.0003943657492830044,0.0003458845604416677,0.0005473480607258996,8.25415275275106e-05
10.0,-0.002379994434537722,0.0,1.1726482321006149e-06,4.9609314744138025e-05,0.0002549370950259977,-7.6181102708623e-05,0.0003506098077765002,7.572000642884898e-05
10.0,-0.002379994434537722,5.0,-8.688444655603755e-06,0.00011036765826698009,0.00029351437536700997,-0.0004613054152915093,0.00039979605857889955,3.538842868479981e-05
10.0,-0.002379994434537722,10.0,-1.9202539355500647e-05,0.00023140418318116918,0.00029894522106199695,-0.0007904170084347481,0.00040641729350199274,-4.913479360021955e-05
10.0,-0.002379994434537722,15.0,-3.244615861869998e-05,0.0004077177778316031,0.0003042462886100328,-0.0010465815546361601,0.0004127664220510141,-0.0001673115782590013
10.0,-0.002379994434537722,20.0,-5.018031325659811e-05,0.000617833841703299,0.0003199460746798888,-0.00120973834502329,0.00043256944236902406,-0.00029940629483499875
10.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.002379994434537722,-20.0,-4.045446444700396e-05,-0.0004586127585272,-0.000273690735089982,-0.0011623009661882997,-0.0003912572006629922,0.00022944051851419948
10.0,0.002379994434537722,-15.0,-3.1565312870601714e-05,-0.0002796833539169992,-0.00028060229632809186,-0.0009604169774363601,-0.0003966434781909889,0.00010618460070063035
10.0,0.002379994434537722,-10.0,-2.380392235117046e-05,-0.00013316699006050113,-0.0002911840997120718,-0.000674212753480757,-0.0004071175744437133,-4.6307923336035006e-07
10.0,0.002379994434537722,-5.0,-2.4452841555000493e-05,-3.5702361354198603e-06,-0.0004375471407969955,-0.0003555609463006803,-0.0006115574024067004,-9.00380783918301e-05
10.0,0.002379994434537722,0.0,-1.09502489020058e-06,-5.0723773555904034e-05,-0.00025180514461600745,7.680159280451802e-05,-0.00034485365894039444,-7.516240231911502e-05
10.0,0.002379994434537722,5.0,8.713330275501863e-06,-0.0001112803876684304,-0.0002958600199819972,0.0004618625210150557,-0.0003969764089809119,-3.4916136636360066e-05
10.0,0.002379994434537722,10.0,1.9351395367399327e-05,-0.000232408017986711,-0.00030422897170301333,0.0007909348181423979,-0.00040422151333102674,4.966183963516033e-05
10.0,0.002379994434537722,15.0,3.2685546402299454e-05,-0.0004087249949837994,-0.0003120908429798952,0.0010470121961448208,-0.00041127623218098486,0.0001678376197251398
10.0,0.002379994434537722,20.0,5.0362688737412564e-05,-0.0006186547784651011,-0.00033120227585015094,0.001210110385994685,-0.0004333109284360148,0.000299826014304401
10.0,0.004759988869075444,-20.0,-7.986466626899724e-05,-0.0009179347522813991,-0.0005320660491698881,-0.0023239795179226,-0.000773330635925995,0.0004591091124981992
