# RCF16
parameter,independent_variables,3
parameter,coordinate_system,body
alpha[deg],beta[deg],elevator[deg],Cx,Cy,Cz,Cl,Cm,Cn
15.0,-10.0,-10.0,-0.010308833943,0.004999934966,0.075210252759,-0.002701747992,0.10113032792,-0.002945659127
15.0,-10.0,-5.0,-0.00314297877,0.002388550489,0.038588676945,-0.00131756765,0.052059041782,-0.001419527728
15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-10.0,5.0,-0.005229048353,-0.001599757781,-0.040401533298,0.00126436846,-0.055009924077,0.001026454351
15.0,-10.0,10.0,-0.014717417341,-0.003027371691,-0.082103206985,0.002480146649,-0.112091342807,0.001984601575
15.0,-10.0,15.0,-0.027089459821,-0.004139815701,-0.120436043604,0.003531957279,-0.164818913056,0.002776181776
15.0,0.0,-15.0,-0.020585991014,0.0,0.105702129066,-0.0,0.141423268356,-0.0
15.0,0.0,-10.0,-0.010465194921,0.0,0.074857275142,-0.0,0.100477681254,-0.0
15.0,0.0,-5.0,-0.003222184579,0.0,0.038409478595,-0.0,0.051726406445,-0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,5.0,-0.005170412875,0.0,-0.040252833682,-0.0,-0.054716332161,-0.0
15.0,0.0,10.0,-0.014591584063,0.0,-0.081806765461,-0.0,-0.1115013067,-0.0
15.0,0.0,15.0,-0.026897636893,0.0,-0.120011167334,-0.0,-0.16396561619,-0.0
15.0,10.0,-15.0,-0.020361348972,-0.007576237326,0.106204915781,0.004002082727,0.142349859776,0.004427977375
15.0,10.0,-10.0,-0.010308833943,-0.004999934966,0.075210252759,0.002701747992,0.10113032792,0.002945659127
15.0,10.0,-5.0,-0.00314297877,-0.002388550489,0.038588676945,0.00131756765,0.052059041782,0.001419527728
15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10.0,5.0,-0.005229048353,0.001599757781,-0.040401533298,-0.00126436846,-0.055009924077,-0.001026454351
15.0,10.0,10.0,-0.014717417341,0.003027371691,-0.082103206985,-0.002480146649,-0.112091342807,-0.001984601575
15.0,10.0,15.0,-0.027089459821,0.004139815701,-0.120436043604,-0.003531957279,-0.164818913056,-0.002776181776
15.0,20.0,-15.0,-0.014528322389,-0.019427444886,0.115551307703,0.006645713349,0.147817168562,0.010762001504
15.0,20.0,-10.0,-0.006286851667,-0.012915647235,0.081690929168,0.004464098542,0.104962452309,0.007183876652
15.0,20.0,-5.0,-0.001135263327,-0.006217040371,0.041840600506,0.002164875681,0.0540028589,0.00347333267
15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,20.0,5.0,-0.007145655532,0.004628456964,-0.043574972653,-0.00206332627,-0.056862028042,-0.002672783795
15.0,20.0,10.0,-0.018560513334,0.008890988322,-0.088453402268,-0.004027185721,-0.115820617747,-0.005192152739
15.0,20.0,15.0,-0.03266077355,0.012362164057,-0.129625393943,-0.005710053051,-0.170237877517,-0.007302945469
20.0,-20.0,-15.0,0.006440245771,0.022248125372,0.064652377871,-0.005479955918,0.098089146609,-0.011711676653
20.0,-20.0,-10.0,0.00819738506,0.014930676607,0.046962699729,-0.003639819651,0.071233853709,-0.007877451298
20.0,-20.0,-5.0,0.006103687788,0.007258206985,0.024717258898,-0.001741247166,0.037486089498,-0.003839360206
20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-20.0,5.0,-0.014668595432,-0.005843099498,-0.027113748233,0.001624500525,-0.041306341756,0.003130614264
20.0,-20.0,10.0,-0.033691297106,-0.011385944753,-0.05603857883,0.003121158987,-0.085445677782,0.0061523949
20.0,-20.0,15.0,-0.054701107325,-0.016065147047,-0.083370414224,0.004361260067,-0.127239732827,0.008754810939
20.0,-10.0,-15.0,-0.019080194112,0.008233892856,0.116397408926,-0.003532755108,0.154506053591,-0.004760232366
20.0,-10.0,-10.0,-0.009425367545,0.005473396948,0.082662910385,-0.002370426185,0.1101123301,-0.003187261814
20.0,-10.0,-5.0,-0.002702313758,0.002634748103,0.042545379992,-0.001147572205,0.056876942676,-0.001546612224
20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-10.0,5.0,-0.005809295695,-0.001927120241,-0.044964986398,0.001091479402,-0.06069387549,0.001190808083
20.0,-10.0,10.0,-0.015952306223,-0.003702964915,-0.091721025545,0.002123217138,-0.124157645972,0.002329519655
20.0,-10.0,15.0,-0.02898798925,-0.005149254966,-0.135008811558,0.003000744759,-0.183210880065,0.003298673785
20.0,0.0,-15.0,-0.020207121054,0.0,0.113320519824,0.0,0.150968020888,-0.0
20.0,0.0,-10.0,-0.010211557472,0.0,0.080517944108,0.0,0.107636098075,-0.0
20.0,0.0,-5.0,-0.003099006198,-0.0,0.041462818834,0.0,0.055622129888,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,5.0,-0.00536867685,-0.0,-0.04386276179,0.0,-0.059406593546,0.0
20.0,0.0,10.0,-0.015052974021,-0.0,-0.089503244929,-0.0,-0.121560155758,0.0
20.0,0.0,15.0,-0.027659809195,-0.0,-0.131781654991,-0.0,-0.179422258735,0.0
20.0,10.0,-15.0,-0.019080194112,-0.008233892856,0.116397408926,0.003532755108,0.154506053591,0.004760232366
20.0,10.0,-10.0,-0.009425367545,-0.005473396948,0.082662910385,0.002370426185,0.1101123301,0.003187261814
20.0,10.0,-5.0,-0.002702313758,-0.002634748103,0.042545379992,0.001147572205,0.056876942676,0.001546612224
20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,5.0,-0.005809295695,0.001927120241,-0.044964986398,-0.001091479402,-0.06069387549,-0.001190808083
20.0,10.0,10.0,-0.015952306223,0.003702964915,-0.091721025545,-0.002123217138,-0.124157645971,-0.002329519655
20.0,10.0,15.0,-0.02898798925,0.005149254966,-0.135008811558,-0.003000744759,-0.183210880065,-0.003298673785
20.0,20.0,-15.0,0.006440245771,-0.022248125372,0.064652377871,0.005479955918,0.098089146609,0.011711676653
20.0,20.0,-10.0,0.00819738506,-0.014930676607,0.046962699729,0.003639819651,0.071233853709,0.007877451298
20.0,20.0,-5.0,0.006103687788,-0.007258206985,0.024717258898,0.001741247166,0.037486089498,0.003839360206
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,5.0,-0.014668595432,0.005843099498,-0.027113748233,-0.001624500525,-0.041306341756,-0.003130614264
20.0,20.0,10.0,-0.033691297106,0.011385944753,-0.05603857883,-0.003121158987,-0.085445677782,-0.0061523949
20.0,20.0,15.0,-0.054701107325,0.016065147047,-0.083370414224,-0.004361260067,-0.127239732827,-0.008754810939
