# RCF16
parameter,independent_variables,3
parameter,coordinate_system,body
alpha[deg],beta[deg],aileron[deg],Cx,Cy,Cz,Cl,Cm,Cn
15.0,-20.0,-10.0,-0.099541321817,-0.031650207749,-0.252009421223,0.023818937055,-0.099091540087,0.019055739392
15.0,-20.0,-5.0,-0.052434223113,-0.01776355413,-0.132164299859,0.011804728821,-0.0524758158,0.010205858757
15.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-20.0,5.0,0.045532666786,0.025119855993,0.143255201721,-0.011486187939,0.057947042446,-0.011735490688
15.0,-20.0,10.0,0.096230501209,0.053985809586,0.299061629495,-0.022583388919,0.121606717274,-0.024727690784
15.0,-20.0,15.0,0.145247881755,0.083435520149,0.449612270781,-0.032355528423,0.183599979336,-0.037539392664
15.0,-10.0,-15.0,-0.038213826472,0.016343475025,-0.083668131335,0.051443375656,-0.009796022315,-0.001020794815
15.0,-10.0,-10.0,-0.024169495391,0.011306715753,-0.057273643733,0.035542899966,-0.006134409493,-0.00078336845
15.0,-10.0,-5.0,-0.011119337227,0.005651024736,-0.028494863912,0.017846008881,-0.002850278146,-0.00041269156
15.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-10.0,5.0,-0.003235784798,-0.003855043015,0.026640979302,-0.017910460923,0.001979069099,0.00037085308
15.0,-10.0,10.0,-0.008480215275,-0.007844671265,0.053104562215,-0.035801364205,0.00343293618,0.000872743955
15.0,-10.0,15.0,-0.01563547555,-0.011296593984,0.076801375662,-0.05199287594,0.004328740713,0.001360636097
15.0,0.0,-15.0,-0.02675519745,0.089586381407,-0.007991571261,0.066230315675,-0.006630966677,-0.03377881915
15.0,0.0,-10.0,-0.016270909456,0.061863140315,-0.004289760479,0.045687201301,-0.003225193574,-0.023323685127
15.0,0.0,-5.0,-0.007185759901,0.030894803042,-0.001505681145,0.022885002085,-0.00091120667,-0.011641130663
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,5.0,-0.007185759901,-0.030894803042,-0.001505681145,-0.022885002085,-0.00091120667,0.011641130663
15.0,0.0,10.0,-0.016270909456,-0.061863140315,-0.004289760479,-0.045687201301,-0.003225193574,0.023323685127
15.0,0.0,15.0,-0.02675519745,-0.089586381407,-0.007991571261,-0.066230315675,-0.006630966677,0.03377881915
15.0,10.0,-15.0,-0.01563547555,0.011296593984,0.076801375662,0.05199287594,0.004328740713,-0.001360636097
15.0,10.0,-10.0,-0.008480215275,0.007844671265,0.053104562215,0.035801364205,0.00343293618,-0.000872743955
15.0,10.0,-5.0,-0.003235784798,0.003855043015,0.026640979302,0.017910460923,0.001979069099,-0.00037085308
15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,10.0,5.0,-0.011119337227,-0.005651024736,-0.028494863912,-0.017846008881,-0.002850278146,0.00041269156
15.0,10.0,10.0,-0.024169495391,-0.011306715753,-0.057273643733,-0.035542899966,-0.006134409493,0.00078336845
15.0,10.0,15.0,-0.038213826472,-0.016343475025,-0.083668131335,-0.051443375656,-0.009796022315,0.001020794815
15.0,20.0,-15.0,0.145247881755,-0.083435520149,0.449612270781,0.032355528423,0.183599979336,0.037539392664
15.0,20.0,-10.0,0.096230501209,-0.053985809586,0.299061629495,0.022583388919,0.121606717274,0.024727690784
15.0,20.0,-5.0,0.045532666786,-0.025119855993,0.143255201721,0.011486187939,0.057947042446,0.011735490688
15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,20.0,5.0,-0.052434223113,0.01776355413,-0.132164299859,-0.011804728821,-0.0524758158,-0.010205858757
15.0,20.0,10.0,-0.099541321817,0.031650207749,-0.252009421223,-0.023818937055,-0.099091540087,-0.019055739392
15.0,20.0,15.0,-0.137911853496,0.040772566397,-0.349526862741,-0.034918636569,-0.136425868862,-0.025896828518
20.0,-20.0,-15.0,1.052560651227,0.37738649146,-3.960259619161,0.083777753076,-3.889396617956,-0.124300764262
20.0,-20.0,-10.0,0.693755801011,0.248012754455,-2.648069317248,0.056564108871,-2.594274581186,-0.081428833426
20.0,-20.0,-5.0,0.327772305393,0.116876642317,-1.276474402654,0.027622170781,-1.24634951326,-0.038192987081
20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-20.0,5.0,-0.301653007446,-0.099555210703,1.246039450845,-0.026213935889,1.19251901346,0.03306892239
20.0,-20.0,10.0,-0.560330216092,-0.184696350665,2.499638489473,-0.050891554986,2.361009325214,0.061090306953
20.0,-20.0,15.0,-0.754043134279,-0.246421353901,3.605329192783,-0.071685180817,3.378905435319,0.081192587513
20.0,-10.0,-15.0,-0.020457651465,0.046462149093,-0.042191340236,0.059706823485,0.010627657395,-0.011469939735
20.0,-10.0,-10.0,-0.011593199697,0.032264754835,-0.02733025347,0.041258652457,0.008821319029,-0.008046788039
20.0,-10.0,-5.0,-0.004655564271,0.016205348856,-0.012944129073,0.020716807499,0.005003193643,-0.00406820078
20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-10.0,5.0,-0.009931767515,-0.014630794838,0.009479766441,-0.020805002364,-0.006693571783,0.004083163445
20.0,-10.0,10.0,-0.022246726613,-0.029583307501,0.017776855228,-0.041622490196,-0.014563066438,0.008366980027
20.0,-10.0,15.0,-0.03604988366,-0.043000065306,0.0242785486,-0.060484343754,-0.022654864202,0.012299953151
20.0,0.0,-15.0,-0.007380537159,-0.213463136923,-0.027043107562,0.01275261709,-0.043044469058,0.109727207011
20.0,0.0,-10.0,-0.006882672636,-0.148057818466,-0.013613004141,0.008612588629,-0.020756103434,0.07610556563
20.0,0.0,-5.0,-0.004794432257,-0.074053430381,-0.003984024036,0.00434863514,-0.005327962875,0.038074548084
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,5.0,-0.004794432257,0.074053430381,-0.003984024036,-0.00434863514,-0.005327962875,-0.038074548084
20.0,0.0,10.0,-0.006882672636,0.148057818466,-0.013613004141,-0.008612588629,-0.020756103434,-0.07610556563
20.0,0.0,15.0,-0.007380537159,0.213463136923,-0.027043107562,-0.01275261709,-0.043044469058,-0.109727207011
20.0,10.0,-15.0,-0.03604988366,0.043000065306,0.0242785486,0.060484343754,-0.022654864202,-0.012299953151
20.0,10.0,-10.0,-0.022246726613,0.029583307501,0.017776855228,0.041622490196,-0.014563066438,-0.008366980027
20.0,10.0,-5.0,-0.009931767515,0.014630794838,0.009479766441,0.020805002364,-0.006693571783,-0.004083163445
20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,10.0,5.0,-0.004655564271,-0.016205348856,-0.012944129073,-0.020716807499,0.005003193643,0.00406820078
20.0,10.0,10.0,-0.011593199697,-0.032264754835,-0.02733025347,-0.041258652457,0.008821319029,0.008046788039
20.0,10.0,15.0,-0.020457651465,-0.046462149093,-0.042191340236,-0.059706823485,0.010627657395,0.011469939735
20.0,20.0,-15.0,-0.754043134279,0.246421353901,3.605329192783,0.071685180817,3.378905435319,-0.081192587513
20.0,20.0,-10.0,-0.560330216092,0.184696350665,2.499638489473,0.050891554986,2.361009325214,-0.061090306953
20.0,20.0,-5.0,-0.301653007446,0.099555210703,1.246039450845,0.026213935889,1.19251901346,-0.03306892239
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,20.0,5.0,0.327772305393,-0.116876642317,-1.276474402654,-0.027622170781,-1.24634951326,0.038192987081
20.0,20.0,10.0,0.693755801011,-0.248012754455,-2.648069317248,-0.056564108871,-2.594274581186,0.081428833426
20.0,20.0,15.0,1.052560651227,-0.37738649146,-3.960259619161,-0.083777753076,-3.889396617956,0.124300764262
